from	to
ENSG00000114416	ENSG00000000457
ENSG00000114416	ENSG00000001084
ENSG00000114416	ENSG00000002822
ENSG00000114416	ENSG00000004487
ENSG00000114416	ENSG00000004766
ENSG00000114416	ENSG00000006530
ENSG00000114416	ENSG00000006740
ENSG00000114416	ENSG00000006837
ENSG00000114416	ENSG00000007520
ENSG00000114416	ENSG00000007923
ENSG00000114416	ENSG00000008128
ENSG00000114416	ENSG00000009335
ENSG00000114416	ENSG00000010361
ENSG00000114416	ENSG00000011347
ENSG00000114416	ENSG00000011376
ENSG00000114416	ENSG00000011454
ENSG00000114416	ENSG00000012171
ENSG00000114416	ENSG00000014164
ENSG00000114416	ENSG00000015532
ENSG00000114416	ENSG00000016864
ENSG00000114416	ENSG00000018610
ENSG00000114416	ENSG00000018699
ENSG00000114416	ENSG00000019144
ENSG00000114416	ENSG00000022976
ENSG00000114416	ENSG00000023697
ENSG00000114416	ENSG00000027847
ENSG00000114416	ENSG00000032389
ENSG00000114416	ENSG00000033011
ENSG00000114416	ENSG00000038274
ENSG00000114416	ENSG00000039650
ENSG00000114416	ENSG00000040531
ENSG00000114416	ENSG00000041988
ENSG00000114416	ENSG00000049618
ENSG00000114416	ENSG00000050438
ENSG00000114416	ENSG00000051523
ENSG00000114416	ENSG00000054148
ENSG00000114416	ENSG00000054983
ENSG00000114416	ENSG00000059378
ENSG00000114416	ENSG00000059691
ENSG00000114416	ENSG00000063245
ENSG00000114416	ENSG00000063854
ENSG00000114416	ENSG00000064313
ENSG00000114416	ENSG00000064601
ENSG00000114416	ENSG00000065457
ENSG00000114416	ENSG00000065621
ENSG00000114416	ENSG00000066422
ENSG00000114416	ENSG00000067533
ENSG00000114416	ENSG00000067704
ENSG00000114416	ENSG00000069943
ENSG00000114416	ENSG00000069974
ENSG00000114416	ENSG00000071859
ENSG00000114416	ENSG00000071894
ENSG00000114416	ENSG00000072736
ENSG00000114416	ENSG00000073417
ENSG00000114416	ENSG00000075213
ENSG00000114416	ENSG00000076716
ENSG00000114416	ENSG00000078401
ENSG00000114416	ENSG00000079134
ENSG00000114416	ENSG00000080603
ENSG00000114416	ENSG00000081692
ENSG00000114416	ENSG00000082068
ENSG00000114416	ENSG00000083223
ENSG00000114416	ENSG00000084093
ENSG00000114416	ENSG00000086504
ENSG00000114416	ENSG00000086758
ENSG00000114416	ENSG00000087008
ENSG00000114416	ENSG00000087077
ENSG00000114416	ENSG00000087191
ENSG00000114416	ENSG00000087266
ENSG00000114416	ENSG00000088833
ENSG00000114416	ENSG00000089091
ENSG00000114416	ENSG00000089177
ENSG00000114416	ENSG00000089234
ENSG00000114416	ENSG00000089818
ENSG00000114416	ENSG00000090006
ENSG00000114416	ENSG00000090581
ENSG00000114416	ENSG00000091542
ENSG00000114416	ENSG00000092140
ENSG00000114416	ENSG00000093010
ENSG00000114416	ENSG00000093167
ENSG00000114416	ENSG00000094804
ENSG00000114416	ENSG00000095485
ENSG00000114416	ENSG00000095951
ENSG00000114416	ENSG00000099622
ENSG00000114416	ENSG00000100023
ENSG00000114416	ENSG00000100038
ENSG00000114416	ENSG00000100101
ENSG00000114416	ENSG00000100124
ENSG00000114416	ENSG00000100197
ENSG00000114416	ENSG00000100348
ENSG00000114416	ENSG00000100417
ENSG00000114416	ENSG00000100664
ENSG00000114416	ENSG00000100815
ENSG00000114416	ENSG00000100888
ENSG00000114416	ENSG00000100889
ENSG00000114416	ENSG00000100968
ENSG00000114416	ENSG00000101146
ENSG00000114416	ENSG00000101187
ENSG00000114416	ENSG00000101222
ENSG00000114416	ENSG00000101246
ENSG00000114416	ENSG00000101882
ENSG00000114416	ENSG00000102030
ENSG00000114416	ENSG00000102710
ENSG00000114416	ENSG00000102743
ENSG00000114416	ENSG00000102780
ENSG00000114416	ENSG00000102931
ENSG00000114416	ENSG00000102978
ENSG00000114416	ENSG00000103174
ENSG00000114416	ENSG00000103254
ENSG00000114416	ENSG00000103266
ENSG00000114416	ENSG00000103423
ENSG00000114416	ENSG00000103495
ENSG00000114416	ENSG00000103549
ENSG00000114416	ENSG00000104219
ENSG00000114416	ENSG00000104221
ENSG00000114416	ENSG00000104613
ENSG00000114416	ENSG00000104765
ENSG00000114416	ENSG00000104824
ENSG00000114416	ENSG00000104866
ENSG00000114416	ENSG00000104884
ENSG00000114416	ENSG00000104889
ENSG00000114416	ENSG00000104899
ENSG00000114416	ENSG00000104960
ENSG00000114416	ENSG00000105053
ENSG00000114416	ENSG00000105289
ENSG00000114416	ENSG00000105443
ENSG00000114416	ENSG00000105447
ENSG00000114416	ENSG00000105516
ENSG00000114416	ENSG00000105576
ENSG00000114416	ENSG00000105677
ENSG00000114416	ENSG00000105699
ENSG00000114416	ENSG00000105810
ENSG00000114416	ENSG00000106086
ENSG00000114416	ENSG00000106144
ENSG00000114416	ENSG00000106344
ENSG00000114416	ENSG00000106348
ENSG00000114416	ENSG00000106355
ENSG00000114416	ENSG00000106993
ENSG00000114416	ENSG00000107187
ENSG00000114416	ENSG00000108592
ENSG00000114416	ENSG00000108604
ENSG00000114416	ENSG00000108788
ENSG00000114416	ENSG00000109107
ENSG00000114416	ENSG00000109118
ENSG00000114416	ENSG00000109270
ENSG00000114416	ENSG00000109618
ENSG00000114416	ENSG00000110455
ENSG00000114416	ENSG00000110514
ENSG00000114416	ENSG00000110844
ENSG00000114416	ENSG00000110925
ENSG00000114416	ENSG00000111325
ENSG00000114416	ENSG00000111364
ENSG00000114416	ENSG00000111641
ENSG00000114416	ENSG00000111676
ENSG00000114416	ENSG00000112511
ENSG00000114416	ENSG00000112561
ENSG00000114416	ENSG00000112659
ENSG00000114416	ENSG00000112695
ENSG00000114416	ENSG00000113558
ENSG00000114416	ENSG00000113621
ENSG00000114416	ENSG00000113716
ENSG00000114416	ENSG00000114331
ENSG00000114416	ENSG00000114646
ENSG00000114416	ENSG00000114686
ENSG00000114416	ENSG00000114744
ENSG00000114416	ENSG00000114805
ENSG00000114416	ENSG00000114861
ENSG00000114416	ENSG00000114982
ENSG00000114416	ENSG00000115091
ENSG00000114416	ENSG00000115163
ENSG00000114416	ENSG00000115233
ENSG00000114416	ENSG00000115446
ENSG00000114416	ENSG00000115540
ENSG00000114416	ENSG00000115616
ENSG00000114416	ENSG00000115648
ENSG00000114416	ENSG00000116191
ENSG00000114416	ENSG00000116883
ENSG00000114416	ENSG00000116922
ENSG00000114416	ENSG00000116990
ENSG00000114416	ENSG00000117480
ENSG00000114416	ENSG00000117620
ENSG00000114416	ENSG00000117713
ENSG00000114416	ENSG00000118162
ENSG00000114416	ENSG00000118197
ENSG00000114416	ENSG00000118564
ENSG00000114416	ENSG00000119326
ENSG00000114416	ENSG00000119328
ENSG00000114416	ENSG00000119574
ENSG00000114416	ENSG00000119725
ENSG00000114416	ENSG00000119772
ENSG00000114416	ENSG00000120159
ENSG00000114416	ENSG00000120314
ENSG00000114416	ENSG00000120656
ENSG00000114416	ENSG00000120756
ENSG00000114416	ENSG00000121073
ENSG00000114416	ENSG00000121417
ENSG00000114416	ENSG00000122873
ENSG00000114416	ENSG00000123154
ENSG00000114416	ENSG00000123297
ENSG00000114416	ENSG00000123349
ENSG00000114416	ENSG00000123472
ENSG00000114416	ENSG00000123485
ENSG00000114416	ENSG00000124226
ENSG00000114416	ENSG00000124257
ENSG00000114416	ENSG00000124444
ENSG00000114416	ENSG00000125304
ENSG00000114416	ENSG00000125450
ENSG00000114416	ENSG00000125462
ENSG00000114416	ENSG00000125755
ENSG00000114416	ENSG00000125821
ENSG00000114416	ENSG00000125863
ENSG00000114416	ENSG00000125931
ENSG00000114416	ENSG00000125967
ENSG00000114416	ENSG00000126005
ENSG00000114416	ENSG00000126247
ENSG00000114416	ENSG00000126254
ENSG00000114416	ENSG00000127863
ENSG00000114416	ENSG00000127989
ENSG00000114416	ENSG00000129071
ENSG00000114416	ENSG00000129083
ENSG00000114416	ENSG00000129103
ENSG00000114416	ENSG00000129116
ENSG00000114416	ENSG00000130717
ENSG00000114416	ENSG00000130724
ENSG00000114416	ENSG00000130811
ENSG00000114416	ENSG00000130940
ENSG00000114416	ENSG00000131043
ENSG00000114416	ENSG00000131759
ENSG00000114416	ENSG00000132004
ENSG00000114416	ENSG00000132475
ENSG00000114416	ENSG00000132481
ENSG00000114416	ENSG00000132522
ENSG00000114416	ENSG00000132635
ENSG00000114416	ENSG00000132664
ENSG00000114416	ENSG00000132740
ENSG00000114416	ENSG00000132842
ENSG00000114416	ENSG00000133983
ENSG00000114416	ENSG00000134317
ENSG00000114416	ENSG00000134759
ENSG00000114416	ENSG00000134780
ENSG00000114416	ENSG00000134986
ENSG00000114416	ENSG00000135269
ENSG00000114416	ENSG00000135407
ENSG00000114416	ENSG00000135482
ENSG00000114416	ENSG00000135638
ENSG00000114416	ENSG00000135655
ENSG00000114416	ENSG00000135823
ENSG00000114416	ENSG00000136371
ENSG00000114416	ENSG00000136463
ENSG00000114416	ENSG00000136628
ENSG00000114416	ENSG00000136895
ENSG00000114416	ENSG00000136908
ENSG00000114416	ENSG00000137070
ENSG00000114416	ENSG00000137154
ENSG00000114416	ENSG00000137200
ENSG00000114416	ENSG00000137210
ENSG00000114416	ENSG00000137269
ENSG00000114416	ENSG00000137343
ENSG00000114416	ENSG00000137411
ENSG00000114416	ENSG00000137806
ENSG00000114416	ENSG00000138670
ENSG00000114416	ENSG00000138780
ENSG00000114416	ENSG00000138785
ENSG00000114416	ENSG00000139637
ENSG00000114416	ENSG00000139641
ENSG00000114416	ENSG00000140199
ENSG00000114416	ENSG00000140307
ENSG00000114416	ENSG00000140455
ENSG00000114416	ENSG00000140553
ENSG00000114416	ENSG00000140743
ENSG00000114416	ENSG00000140939
ENSG00000114416	ENSG00000140983
ENSG00000114416	ENSG00000141294
ENSG00000114416	ENSG00000141424
ENSG00000114416	ENSG00000141522
ENSG00000114416	ENSG00000141569
ENSG00000114416	ENSG00000141905
ENSG00000114416	ENSG00000142623
ENSG00000114416	ENSG00000142657
ENSG00000114416	ENSG00000142694
ENSG00000114416	ENSG00000142765
ENSG00000114416	ENSG00000143228
ENSG00000114416	ENSG00000143248
ENSG00000114416	ENSG00000143315
ENSG00000114416	ENSG00000143486
ENSG00000114416	ENSG00000143514
ENSG00000114416	ENSG00000143578
ENSG00000114416	ENSG00000143622
ENSG00000114416	ENSG00000143819
ENSG00000114416	ENSG00000143942
ENSG00000114416	ENSG00000144647
ENSG00000114416	ENSG00000145569
ENSG00000114416	ENSG00000145730
ENSG00000114416	ENSG00000146067
ENSG00000114416	ENSG00000146802
ENSG00000114416	ENSG00000147526
ENSG00000114416	ENSG00000147813
ENSG00000114416	ENSG00000148143
ENSG00000114416	ENSG00000148308
ENSG00000114416	ENSG00000148399
ENSG00000114416	ENSG00000148935
ENSG00000114416	ENSG00000148950
ENSG00000114416	ENSG00000149923
ENSG00000114416	ENSG00000149925
ENSG00000114416	ENSG00000150459
ENSG00000114416	ENSG00000150967
ENSG00000114416	ENSG00000151725
ENSG00000114416	ENSG00000151876
ENSG00000114416	ENSG00000152102
ENSG00000114416	ENSG00000152332
ENSG00000114416	ENSG00000152939
ENSG00000114416	ENSG00000153006
ENSG00000114416	ENSG00000153391
ENSG00000114416	ENSG00000154146
ENSG00000114416	ENSG00000154642
ENSG00000114416	ENSG00000155636
ENSG00000114416	ENSG00000156136
ENSG00000114416	ENSG00000156162
ENSG00000114416	ENSG00000156502
ENSG00000114416	ENSG00000156521
ENSG00000114416	ENSG00000157020
ENSG00000114416	ENSG00000157191
ENSG00000114416	ENSG00000157379
ENSG00000114416	ENSG00000157693
ENSG00000114416	ENSG00000157823
ENSG00000114416	ENSG00000158552
ENSG00000114416	ENSG00000158615
ENSG00000114416	ENSG00000158711
ENSG00000114416	ENSG00000158769
ENSG00000114416	ENSG00000158941
ENSG00000114416	ENSG00000159069
ENSG00000114416	ENSG00000159111
ENSG00000114416	ENSG00000159147
ENSG00000114416	ENSG00000159202
ENSG00000114416	ENSG00000160014
ENSG00000114416	ENSG00000160072
ENSG00000114416	ENSG00000160271
ENSG00000114416	ENSG00000160439
ENSG00000114416	ENSG00000160741
ENSG00000114416	ENSG00000160783
ENSG00000114416	ENSG00000160957
ENSG00000114416	ENSG00000161203
ENSG00000114416	ENSG00000161249
ENSG00000114416	ENSG00000161860
ENSG00000114416	ENSG00000161914
