from	to
ENSG00000105996	ENSG00000003147
ENSG00000105996	ENSG00000003402
ENSG00000105996	ENSG00000006125
ENSG00000105996	ENSG00000010361
ENSG00000105996	ENSG00000016402
ENSG00000105996	ENSG00000025434
ENSG00000105996	ENSG00000041357
ENSG00000105996	ENSG00000048052
ENSG00000105996	ENSG00000057608
ENSG00000105996	ENSG00000058804
ENSG00000105996	ENSG00000064763
ENSG00000105996	ENSG00000068745
ENSG00000105996	ENSG00000072201
ENSG00000105996	ENSG00000072958
ENSG00000105996	ENSG00000073331
ENSG00000105996	ENSG00000073921
ENSG00000105996	ENSG00000075223
ENSG00000105996	ENSG00000076242
ENSG00000105996	ENSG00000077380
ENSG00000105996	ENSG00000079785
ENSG00000105996	ENSG00000080503
ENSG00000105996	ENSG00000084693
ENSG00000105996	ENSG00000086598
ENSG00000105996	ENSG00000091986
ENSG00000105996	ENSG00000092108
ENSG00000105996	ENSG00000096093
ENSG00000105996	ENSG00000100335
ENSG00000105996	ENSG00000100442
ENSG00000105996	ENSG00000100804
ENSG00000105996	ENSG00000100815
ENSG00000105996	ENSG00000101040
ENSG00000105996	ENSG00000102226
ENSG00000105996	ENSG00000102804
ENSG00000105996	ENSG00000104886
ENSG00000105996	ENSG00000104897
ENSG00000105996	ENSG00000106355
ENSG00000105996	ENSG00000106560
ENSG00000105996	ENSG00000107614
ENSG00000105996	ENSG00000107669
ENSG00000105996	ENSG00000108242
ENSG00000105996	ENSG00000108587
ENSG00000105996	ENSG00000110841
ENSG00000105996	ENSG00000110911
ENSG00000105996	ENSG00000110921
ENSG00000105996	ENSG00000111142
ENSG00000105996	ENSG00000111912
ENSG00000105996	ENSG00000113161
ENSG00000105996	ENSG00000113456
ENSG00000105996	ENSG00000113595
ENSG00000105996	ENSG00000113716
ENSG00000105996	ENSG00000114455
ENSG00000105996	ENSG00000114473
ENSG00000105996	ENSG00000114480
ENSG00000105996	ENSG00000115548
ENSG00000105996	ENSG00000115694
ENSG00000105996	ENSG00000115866
