from	to
ENSG00000168795	ENSG00000004478
ENSG00000168795	ENSG00000011295
ENSG00000168795	ENSG00000011478
ENSG00000168795	ENSG00000047621
ENSG00000168795	ENSG00000061936
ENSG00000168795	ENSG00000065029
ENSG00000168795	ENSG00000065978
ENSG00000168795	ENSG00000067208
ENSG00000168795	ENSG00000068489
ENSG00000168795	ENSG00000070269
ENSG00000168795	ENSG00000072736
ENSG00000168795	ENSG00000073584
ENSG00000168795	ENSG00000074855
ENSG00000168795	ENSG00000077080
ENSG00000168795	ENSG00000079102
ENSG00000168795	ENSG00000085276
ENSG00000168795	ENSG00000087460
ENSG00000168795	ENSG00000089280
ENSG00000168795	ENSG00000092421
ENSG00000168795	ENSG00000095906
ENSG00000168795	ENSG00000099795
ENSG00000168795	ENSG00000100242
ENSG00000168795	ENSG00000100325
ENSG00000168795	ENSG00000100336
ENSG00000168795	ENSG00000101138
ENSG00000168795	ENSG00000101367
ENSG00000168795	ENSG00000102760
ENSG00000168795	ENSG00000102984
ENSG00000168795	ENSG00000102996
ENSG00000168795	ENSG00000104320
ENSG00000168795	ENSG00000104529
ENSG00000168795	ENSG00000104805
ENSG00000168795	ENSG00000108439
ENSG00000168795	ENSG00000108654
ENSG00000168795	ENSG00000110536
ENSG00000168795	ENSG00000111906
ENSG00000168795	ENSG00000112812
ENSG00000168795	ENSG00000113716
ENSG00000168795	ENSG00000114026
ENSG00000168795	ENSG00000114209
ENSG00000168795	ENSG00000114315
ENSG00000168795	ENSG00000115541
ENSG00000168795	ENSG00000115902
ENSG00000168795	ENSG00000117155
ENSG00000168795	ENSG00000117461
ENSG00000168795	ENSG00000117862
ENSG00000168795	ENSG00000118705
ENSG00000168795	ENSG00000120948
ENSG00000168795	ENSG00000123064
ENSG00000168795	ENSG00000123329
ENSG00000168795	ENSG00000123352
ENSG00000168795	ENSG00000125505
ENSG00000168795	ENSG00000125743
ENSG00000168795	ENSG00000127838
ENSG00000168795	ENSG00000128340
ENSG00000168795	ENSG00000129514
ENSG00000168795	ENSG00000130193
ENSG00000168795	ENSG00000130299
ENSG00000168795	ENSG00000131374
ENSG00000168795	ENSG00000132199
ENSG00000168795	ENSG00000132676
ENSG00000168795	ENSG00000133794
ENSG00000168795	ENSG00000133895
ENSG00000168795	ENSG00000135506
ENSG00000168795	ENSG00000135541
ENSG00000168795	ENSG00000135912
ENSG00000168795	ENSG00000136271
ENSG00000168795	ENSG00000136718
ENSG00000168795	ENSG00000136856
ENSG00000168795	ENSG00000137312
ENSG00000168795	ENSG00000137944
ENSG00000168795	ENSG00000138821
ENSG00000168795	ENSG00000139405
ENSG00000168795	ENSG00000140332
ENSG00000168795	ENSG00000140941
ENSG00000168795	ENSG00000143951
ENSG00000168795	ENSG00000144381
ENSG00000168795	ENSG00000144579
ENSG00000168795	ENSG00000147164
ENSG00000168795	ENSG00000147813
ENSG00000168795	ENSG00000148218
ENSG00000168795	ENSG00000148331
ENSG00000168795	ENSG00000152348
ENSG00000168795	ENSG00000153130
ENSG00000168795	ENSG00000153363
ENSG00000168795	ENSG00000153832
ENSG00000168795	ENSG00000156858
ENSG00000168795	ENSG00000156983
ENSG00000168795	ENSG00000158406
ENSG00000168795	ENSG00000158458
ENSG00000168795	ENSG00000159423
ENSG00000168795	ENSG00000159840
ENSG00000168795	ENSG00000159842
ENSG00000168795	ENSG00000162032
ENSG00000168795	ENSG00000162073
ENSG00000168795	ENSG00000162367
ENSG00000168795	ENSG00000162959
ENSG00000168795	ENSG00000162994
ENSG00000168795	ENSG00000163075
ENSG00000168795	ENSG00000163558
ENSG00000168795	ENSG00000163754
ENSG00000168795	ENSG00000164099
ENSG00000168795	ENSG00000164118
ENSG00000168795	ENSG00000164211
ENSG00000168795	ENSG00000164296
ENSG00000168795	ENSG00000164306
ENSG00000168795	ENSG00000164649
ENSG00000168795	ENSG00000164830
ENSG00000168795	ENSG00000164985
ENSG00000168795	ENSG00000165916
ENSG00000168795	ENSG00000165934
ENSG00000168795	ENSG00000166046
ENSG00000168795	ENSG00000166747
ENSG00000168795	ENSG00000167614
ENSG00000168795	ENSG00000168374
ENSG00000168795	ENSG00000168522
ENSG00000168795	ENSG00000169372
ENSG00000168795	ENSG00000170345
ENSG00000168795	ENSG00000170619
ENSG00000168795	ENSG00000171045
ENSG00000168795	ENSG00000171320
ENSG00000168795	ENSG00000171603
ENSG00000168795	ENSG00000171848
ENSG00000168795	ENSG00000172748
ENSG00000168795	ENSG00000175224
ENSG00000168795	ENSG00000177370
ENSG00000168795	ENSG00000180233
ENSG00000168795	ENSG00000181284
ENSG00000168795	ENSG00000182149
ENSG00000168795	ENSG00000182518
ENSG00000168795	ENSG00000183208
ENSG00000168795	ENSG00000183307
ENSG00000168795	ENSG00000183648
ENSG00000168795	ENSG00000184281
ENSG00000168795	ENSG00000184897
ENSG00000168795	ENSG00000186625
ENSG00000168795	ENSG00000187446
ENSG00000168795	ENSG00000187688
ENSG00000168795	ENSG00000187860
ENSG00000168795	ENSG00000188785
ENSG00000168795	ENSG00000196235
ENSG00000168795	ENSG00000196951
ENSG00000168795	ENSG00000197043
ENSG00000168795	ENSG00000197061
ENSG00000168795	ENSG00000197734
ENSG00000168795	ENSG00000198270
ENSG00000168795	ENSG00000198440
ENSG00000168795	ENSG00000198924
ENSG00000168795	ENSG00000204842
ENSG00000168795	ENSG00000205208
ENSG00000168795	ENSG00000211456
ENSG00000168795	ENSG00000213380
ENSG00000168795	ENSG00000213516
ENSG00000168795	ENSG00000213619
ENSG00000168795	ENSG00000214402
ENSG00000168795	ENSG00000214827
ENSG00000168795	ENSG00000214941
ENSG00000168795	ENSG00000215067
ENSG00000168795	ENSG00000215474
ENSG00000168795	ENSG00000219200
ENSG00000168795	ENSG00000226950
ENSG00000168795	ENSG00000228709
ENSG00000168795	ENSG00000230185
ENSG00000168795	ENSG00000233203
ENSG00000168795	ENSG00000234494
ENSG00000168795	ENSG00000235173
ENSG00000168795	ENSG00000235189
ENSG00000168795	ENSG00000235774
ENSG00000168795	ENSG00000242600
ENSG00000168795	ENSG00000242622
ENSG00000168795	ENSG00000246792
ENSG00000168795	ENSG00000248161
ENSG00000168795	ENSG00000254671
ENSG00000168795	ENSG00000254929
ENSG00000168795	ENSG00000255346
ENSG00000168795	ENSG00000256150
ENSG00000168795	ENSG00000257808
ENSG00000168795	ENSG00000258658
ENSG00000168795	ENSG00000259124
