from	to
ENSG00000177045	ENSG00000000419
ENSG00000177045	ENSG00000000457
ENSG00000177045	ENSG00000000460
ENSG00000177045	ENSG00000001084
ENSG00000177045	ENSG00000001630
ENSG00000177045	ENSG00000001631
ENSG00000177045	ENSG00000002016
ENSG00000177045	ENSG00000002330
ENSG00000177045	ENSG00000002822
ENSG00000177045	ENSG00000002919
ENSG00000177045	ENSG00000003056
ENSG00000177045	ENSG00000003402
ENSG00000177045	ENSG00000003509
ENSG00000177045	ENSG00000003756
ENSG00000177045	ENSG00000004142
ENSG00000177045	ENSG00000004455
ENSG00000177045	ENSG00000004487
ENSG00000177045	ENSG00000004534
ENSG00000177045	ENSG00000004700
ENSG00000177045	ENSG00000004766
ENSG00000177045	ENSG00000004779
ENSG00000177045	ENSG00000004961
ENSG00000177045	ENSG00000004975
ENSG00000177045	ENSG00000005007
ENSG00000177045	ENSG00000005059
ENSG00000177045	ENSG00000005075
ENSG00000177045	ENSG00000005100
ENSG00000177045	ENSG00000005102
ENSG00000177045	ENSG00000005156
ENSG00000177045	ENSG00000005187
ENSG00000177045	ENSG00000005189
ENSG00000177045	ENSG00000005194
ENSG00000177045	ENSG00000005206
ENSG00000177045	ENSG00000005302
ENSG00000177045	ENSG00000005483
ENSG00000177045	ENSG00000005700
ENSG00000177045	ENSG00000005801
ENSG00000177045	ENSG00000005812
ENSG00000177045	ENSG00000005961
ENSG00000177045	ENSG00000006015
ENSG00000177045	ENSG00000006125
ENSG00000177045	ENSG00000006194
ENSG00000177045	ENSG00000006282
ENSG00000177045	ENSG00000006451
ENSG00000177045	ENSG00000006530
ENSG00000177045	ENSG00000006576
ENSG00000177045	ENSG00000006607
ENSG00000177045	ENSG00000006625
ENSG00000177045	ENSG00000006634
ENSG00000177045	ENSG00000006652
ENSG00000177045	ENSG00000006695
ENSG00000177045	ENSG00000006712
ENSG00000177045	ENSG00000006715
ENSG00000177045	ENSG00000006740
ENSG00000177045	ENSG00000006744
ENSG00000177045	ENSG00000006747
ENSG00000177045	ENSG00000006757
ENSG00000177045	ENSG00000007047
ENSG00000177045	ENSG00000007080
ENSG00000177045	ENSG00000007202
ENSG00000177045	ENSG00000007341
ENSG00000177045	ENSG00000007392
ENSG00000177045	ENSG00000007520
ENSG00000177045	ENSG00000007541
ENSG00000177045	ENSG00000007923
ENSG00000177045	ENSG00000007944
ENSG00000177045	ENSG00000008018
ENSG00000177045	ENSG00000008056
ENSG00000177045	ENSG00000008083
ENSG00000177045	ENSG00000008128
ENSG00000177045	ENSG00000008130
ENSG00000177045	ENSG00000008277
ENSG00000177045	ENSG00000008282
ENSG00000177045	ENSG00000008300
ENSG00000177045	ENSG00000008405
ENSG00000177045	ENSG00000008838
ENSG00000177045	ENSG00000008952
ENSG00000177045	ENSG00000008988
ENSG00000177045	ENSG00000009307
ENSG00000177045	ENSG00000009335
ENSG00000177045	ENSG00000009830
ENSG00000177045	ENSG00000009844
ENSG00000177045	ENSG00000010072
ENSG00000177045	ENSG00000010165
ENSG00000177045	ENSG00000010219
ENSG00000177045	ENSG00000010244
ENSG00000177045	ENSG00000010256
ENSG00000177045	ENSG00000010292
ENSG00000177045	ENSG00000010295
ENSG00000177045	ENSG00000010361
ENSG00000177045	ENSG00000010539
ENSG00000177045	ENSG00000010671
ENSG00000177045	ENSG00000011007
ENSG00000177045	ENSG00000011009
ENSG00000177045	ENSG00000011021
ENSG00000177045	ENSG00000011052
ENSG00000177045	ENSG00000011132
ENSG00000177045	ENSG00000011143
ENSG00000177045	ENSG00000011198
ENSG00000177045	ENSG00000011243
ENSG00000177045	ENSG00000011258
ENSG00000177045	ENSG00000011275
ENSG00000177045	ENSG00000011295
ENSG00000177045	ENSG00000011304
ENSG00000177045	ENSG00000011332
ENSG00000177045	ENSG00000011376
ENSG00000177045	ENSG00000011451
ENSG00000177045	ENSG00000011485
ENSG00000177045	ENSG00000011523
ENSG00000177045	ENSG00000012048
ENSG00000177045	ENSG00000012061
ENSG00000177045	ENSG00000012171
ENSG00000177045	ENSG00000012174
ENSG00000177045	ENSG00000012211
ENSG00000177045	ENSG00000012822
ENSG00000177045	ENSG00000012963
ENSG00000177045	ENSG00000013275
ENSG00000177045	ENSG00000013306
ENSG00000177045	ENSG00000013374
ENSG00000177045	ENSG00000013441
ENSG00000177045	ENSG00000013523
ENSG00000177045	ENSG00000013561
ENSG00000177045	ENSG00000014123
ENSG00000177045	ENSG00000014138
ENSG00000177045	ENSG00000014164
ENSG00000177045	ENSG00000014641
ENSG00000177045	ENSG00000014919
ENSG00000177045	ENSG00000015285
ENSG00000177045	ENSG00000015479
ENSG00000177045	ENSG00000015676
ENSG00000177045	ENSG00000016864
ENSG00000177045	ENSG00000018510
ENSG00000177045	ENSG00000018610
ENSG00000177045	ENSG00000018699
ENSG00000177045	ENSG00000018869
ENSG00000177045	ENSG00000019582
ENSG00000177045	ENSG00000020129
ENSG00000177045	ENSG00000020426
ENSG00000177045	ENSG00000021300
ENSG00000177045	ENSG00000021776
ENSG00000177045	ENSG00000022277
ENSG00000177045	ENSG00000022840
ENSG00000177045	ENSG00000022976
ENSG00000177045	ENSG00000023041
ENSG00000177045	ENSG00000023171
ENSG00000177045	ENSG00000023191
ENSG00000177045	ENSG00000023228
ENSG00000177045	ENSG00000023287
ENSG00000177045	ENSG00000023318
ENSG00000177045	ENSG00000023892
ENSG00000177045	ENSG00000024862
ENSG00000177045	ENSG00000025423
ENSG00000177045	ENSG00000025434
ENSG00000177045	ENSG00000025770
ENSG00000177045	ENSG00000025800
ENSG00000177045	ENSG00000026025
ENSG00000177045	ENSG00000027001
ENSG00000177045	ENSG00000027847
ENSG00000177045	ENSG00000028203
ENSG00000177045	ENSG00000028310
ENSG00000177045	ENSG00000028528
ENSG00000177045	ENSG00000028839
ENSG00000177045	ENSG00000029364
ENSG00000177045	ENSG00000030066
ENSG00000177045	ENSG00000030110
ENSG00000177045	ENSG00000030582
ENSG00000177045	ENSG00000031003
ENSG00000177045	ENSG00000031691
ENSG00000177045	ENSG00000031823
ENSG00000177045	ENSG00000032219
ENSG00000177045	ENSG00000032389
ENSG00000177045	ENSG00000032444
ENSG00000177045	ENSG00000033011
ENSG00000177045	ENSG00000033030
ENSG00000177045	ENSG00000033050
ENSG00000177045	ENSG00000033100
ENSG00000177045	ENSG00000033178
ENSG00000177045	ENSG00000033800
ENSG00000177045	ENSG00000034533
ENSG00000177045	ENSG00000034693
ENSG00000177045	ENSG00000035499
ENSG00000177045	ENSG00000035681
ENSG00000177045	ENSG00000035928
ENSG00000177045	ENSG00000036054
ENSG00000177045	ENSG00000036549
ENSG00000177045	ENSG00000037241
ENSG00000177045	ENSG00000037474
ENSG00000177045	ENSG00000037637
ENSG00000177045	ENSG00000037749
ENSG00000177045	ENSG00000037897
ENSG00000177045	ENSG00000038002
ENSG00000177045	ENSG00000038219
ENSG00000177045	ENSG00000038358
