from	to
ENSG00000112062	ENSG00000001084
ENSG00000112062	ENSG00000001497
ENSG00000112062	ENSG00000002016
ENSG00000112062	ENSG00000002586
ENSG00000112062	ENSG00000002919
ENSG00000112062	ENSG00000003147
ENSG00000112062	ENSG00000003402
ENSG00000112062	ENSG00000003509
ENSG00000112062	ENSG00000003987
ENSG00000112062	ENSG00000004142
ENSG00000112062	ENSG00000004399
ENSG00000112062	ENSG00000004478
ENSG00000112062	ENSG00000004487
ENSG00000112062	ENSG00000004766
ENSG00000112062	ENSG00000004776
ENSG00000112062	ENSG00000004779
ENSG00000112062	ENSG00000004866
ENSG00000112062	ENSG00000004961
ENSG00000112062	ENSG00000005100
ENSG00000112062	ENSG00000005156
ENSG00000112062	ENSG00000005175
ENSG00000112062	ENSG00000005194
ENSG00000112062	ENSG00000005206
ENSG00000112062	ENSG00000005436
ENSG00000112062	ENSG00000005486
ENSG00000112062	ENSG00000005700
ENSG00000112062	ENSG00000005810
ENSG00000112062	ENSG00000005812
ENSG00000112062	ENSG00000006118
ENSG00000112062	ENSG00000006125
ENSG00000112062	ENSG00000006194
ENSG00000112062	ENSG00000006468
ENSG00000112062	ENSG00000006530
ENSG00000112062	ENSG00000006611
ENSG00000112062	ENSG00000006712
ENSG00000112062	ENSG00000006740
ENSG00000112062	ENSG00000006744
ENSG00000112062	ENSG00000006757
ENSG00000112062	ENSG00000006831
ENSG00000112062	ENSG00000006837
ENSG00000112062	ENSG00000007001
ENSG00000112062	ENSG00000007047
ENSG00000112062	ENSG00000007080
ENSG00000112062	ENSG00000007202
ENSG00000112062	ENSG00000007341
ENSG00000112062	ENSG00000007392
ENSG00000112062	ENSG00000007520
ENSG00000112062	ENSG00000007944
ENSG00000112062	ENSG00000008128
ENSG00000112062	ENSG00000008256
ENSG00000112062	ENSG00000008988
ENSG00000112062	ENSG00000009307
ENSG00000112062	ENSG00000009724
ENSG00000112062	ENSG00000009780
ENSG00000112062	ENSG00000009950
ENSG00000112062	ENSG00000010165
ENSG00000112062	ENSG00000010244
ENSG00000112062	ENSG00000010256
ENSG00000112062	ENSG00000010282
ENSG00000112062	ENSG00000010292
ENSG00000112062	ENSG00000010319
ENSG00000112062	ENSG00000010361
ENSG00000112062	ENSG00000010539
ENSG00000112062	ENSG00000011007
ENSG00000112062	ENSG00000011021
ENSG00000112062	ENSG00000011052
ENSG00000112062	ENSG00000011143
ENSG00000112062	ENSG00000011198
ENSG00000112062	ENSG00000011332
ENSG00000112062	ENSG00000011376
ENSG00000112062	ENSG00000011485
ENSG00000112062	ENSG00000011590
ENSG00000112062	ENSG00000011638
ENSG00000112062	ENSG00000012048
ENSG00000112062	ENSG00000012174
ENSG00000112062	ENSG00000013503
ENSG00000112062	ENSG00000013561
ENSG00000112062	ENSG00000013583
ENSG00000112062	ENSG00000013810
ENSG00000112062	ENSG00000014123
ENSG00000112062	ENSG00000014138
ENSG00000112062	ENSG00000014641
ENSG00000112062	ENSG00000014824
ENSG00000112062	ENSG00000014919
ENSG00000112062	ENSG00000015413
ENSG00000112062	ENSG00000015479
ENSG00000112062	ENSG00000015676
ENSG00000112062	ENSG00000016391
ENSG00000112062	ENSG00000017260
ENSG00000112062	ENSG00000018510
ENSG00000112062	ENSG00000018610
ENSG00000112062	ENSG00000018869
ENSG00000112062	ENSG00000019485
ENSG00000112062	ENSG00000020129
ENSG00000112062	ENSG00000020426
ENSG00000112062	ENSG00000020922
ENSG00000112062	ENSG00000021574
ENSG00000112062	ENSG00000021776
ENSG00000112062	ENSG00000022556
ENSG00000112062	ENSG00000022840
ENSG00000112062	ENSG00000022976
ENSG00000112062	ENSG00000023228
ENSG00000112062	ENSG00000023330
ENSG00000112062	ENSG00000023697
ENSG00000112062	ENSG00000023734
ENSG00000112062	ENSG00000023909
ENSG00000112062	ENSG00000024862
ENSG00000112062	ENSG00000026025
ENSG00000112062	ENSG00000026297
ENSG00000112062	ENSG00000026508
ENSG00000112062	ENSG00000026559
ENSG00000112062	ENSG00000028528
ENSG00000112062	ENSG00000028839
ENSG00000112062	ENSG00000029363
ENSG00000112062	ENSG00000029534
ENSG00000112062	ENSG00000029639
ENSG00000112062	ENSG00000029725
ENSG00000112062	ENSG00000030066
ENSG00000112062	ENSG00000030110
ENSG00000112062	ENSG00000030582
ENSG00000112062	ENSG00000031003
ENSG00000112062	ENSG00000031823
ENSG00000112062	ENSG00000032389
ENSG00000112062	ENSG00000032444
ENSG00000112062	ENSG00000033011
ENSG00000112062	ENSG00000033100
ENSG00000112062	ENSG00000033627
ENSG00000112062	ENSG00000034693
ENSG00000112062	ENSG00000035499
ENSG00000112062	ENSG00000035681
ENSG00000112062	ENSG00000035928
ENSG00000112062	ENSG00000036257
ENSG00000112062	ENSG00000036549
ENSG00000112062	ENSG00000037042
ENSG00000112062	ENSG00000037749
ENSG00000112062	ENSG00000038219
ENSG00000112062	ENSG00000038274
ENSG00000112062	ENSG00000039123
ENSG00000112062	ENSG00000040199
ENSG00000112062	ENSG00000040275
ENSG00000112062	ENSG00000040487
ENSG00000112062	ENSG00000040933
ENSG00000112062	ENSG00000041357
ENSG00000112062	ENSG00000041515
ENSG00000112062	ENSG00000041802
ENSG00000112062	ENSG00000041988
ENSG00000112062	ENSG00000042088
ENSG00000112062	ENSG00000042429
ENSG00000112062	ENSG00000042493
ENSG00000112062	ENSG00000042753
ENSG00000112062	ENSG00000043093
ENSG00000112062	ENSG00000046604
ENSG00000112062	ENSG00000046647
ENSG00000112062	ENSG00000046651
ENSG00000112062	ENSG00000046889
ENSG00000112062	ENSG00000047188
ENSG00000112062	ENSG00000047230
ENSG00000112062	ENSG00000047249
ENSG00000112062	ENSG00000047932
ENSG00000112062	ENSG00000048342
ENSG00000112062	ENSG00000048405
ENSG00000112062	ENSG00000048471
ENSG00000112062	ENSG00000048707
ENSG00000112062	ENSG00000049192
ENSG00000112062	ENSG00000049239
ENSG00000112062	ENSG00000049541
ENSG00000112062	ENSG00000049618
ENSG00000112062	ENSG00000050344
ENSG00000112062	ENSG00000050405
ENSG00000112062	ENSG00000050426
ENSG00000112062	ENSG00000050438
ENSG00000112062	ENSG00000050820
ENSG00000112062	ENSG00000051108
ENSG00000112062	ENSG00000051523
ENSG00000112062	ENSG00000051620
ENSG00000112062	ENSG00000051825
ENSG00000112062	ENSG00000052723
ENSG00000112062	ENSG00000052802
ENSG00000112062	ENSG00000052841
ENSG00000112062	ENSG00000053108
ENSG00000112062	ENSG00000053371
ENSG00000112062	ENSG00000054116
ENSG00000112062	ENSG00000054277
ENSG00000112062	ENSG00000054282
ENSG00000112062	ENSG00000054356
ENSG00000112062	ENSG00000054611
ENSG00000112062	ENSG00000054796
ENSG00000112062	ENSG00000054983
