from	to
ENSG00000143390	ENSG00000000003
ENSG00000143390	ENSG00000000419
ENSG00000143390	ENSG00000000457
ENSG00000143390	ENSG00000000460
ENSG00000143390	ENSG00000001084
ENSG00000143390	ENSG00000001460
ENSG00000143390	ENSG00000001630
ENSG00000143390	ENSG00000002016
ENSG00000143390	ENSG00000002330
ENSG00000143390	ENSG00000002919
ENSG00000143390	ENSG00000003393
ENSG00000143390	ENSG00000003400
ENSG00000143390	ENSG00000003509
ENSG00000143390	ENSG00000003756
ENSG00000143390	ENSG00000004059
ENSG00000143390	ENSG00000004142
ENSG00000143390	ENSG00000004455
ENSG00000143390	ENSG00000004700
ENSG00000143390	ENSG00000004779
ENSG00000143390	ENSG00000004864
ENSG00000143390	ENSG00000004866
ENSG00000143390	ENSG00000004897
ENSG00000143390	ENSG00000005020
ENSG00000143390	ENSG00000005059
ENSG00000143390	ENSG00000005100
ENSG00000143390	ENSG00000005189
ENSG00000143390	ENSG00000005206
ENSG00000143390	ENSG00000005302
ENSG00000143390	ENSG00000005436
ENSG00000143390	ENSG00000005448
ENSG00000143390	ENSG00000005486
ENSG00000143390	ENSG00000005700
ENSG00000143390	ENSG00000005801
ENSG00000143390	ENSG00000005882
ENSG00000143390	ENSG00000005893
ENSG00000143390	ENSG00000006007
ENSG00000143390	ENSG00000006071
ENSG00000143390	ENSG00000006125
ENSG00000143390	ENSG00000006194
ENSG00000143390	ENSG00000006282
ENSG00000143390	ENSG00000006377
ENSG00000143390	ENSG00000006534
ENSG00000143390	ENSG00000006607
ENSG00000143390	ENSG00000006625
ENSG00000143390	ENSG00000006652
ENSG00000143390	ENSG00000006712
ENSG00000143390	ENSG00000006715
ENSG00000143390	ENSG00000006744
ENSG00000143390	ENSG00000006757
ENSG00000143390	ENSG00000006831
ENSG00000143390	ENSG00000007080
ENSG00000143390	ENSG00000007174
ENSG00000143390	ENSG00000007202
ENSG00000143390	ENSG00000007237
ENSG00000143390	ENSG00000007372
ENSG00000143390	ENSG00000007516
ENSG00000143390	ENSG00000007923
ENSG00000143390	ENSG00000008083
ENSG00000143390	ENSG00000008128
ENSG00000143390	ENSG00000008277
ENSG00000143390	ENSG00000008283
ENSG00000143390	ENSG00000008294
ENSG00000143390	ENSG00000008311
ENSG00000143390	ENSG00000008324
ENSG00000143390	ENSG00000008405
ENSG00000143390	ENSG00000008517
ENSG00000143390	ENSG00000008838
ENSG00000143390	ENSG00000008952
ENSG00000143390	ENSG00000008988
ENSG00000143390	ENSG00000009307
ENSG00000143390	ENSG00000009413
ENSG00000143390	ENSG00000009830
ENSG00000143390	ENSG00000009844
ENSG00000143390	ENSG00000010165
ENSG00000143390	ENSG00000010219
ENSG00000143390	ENSG00000010256
ENSG00000143390	ENSG00000010270
ENSG00000143390	ENSG00000010292
ENSG00000143390	ENSG00000010539
ENSG00000143390	ENSG00000010626
ENSG00000143390	ENSG00000010810
ENSG00000143390	ENSG00000011009
ENSG00000143390	ENSG00000011052
ENSG00000143390	ENSG00000011132
ENSG00000143390	ENSG00000011243
ENSG00000143390	ENSG00000011275
ENSG00000143390	ENSG00000011295
ENSG00000143390	ENSG00000011304
ENSG00000143390	ENSG00000011405
ENSG00000143390	ENSG00000011454
ENSG00000143390	ENSG00000011478
ENSG00000143390	ENSG00000011523
ENSG00000143390	ENSG00000011566
ENSG00000143390	ENSG00000012048
ENSG00000143390	ENSG00000012061
ENSG00000143390	ENSG00000012171
ENSG00000143390	ENSG00000012174
ENSG00000143390	ENSG00000012211
ENSG00000143390	ENSG00000012504
ENSG00000143390	ENSG00000012660
ENSG00000143390	ENSG00000012822
ENSG00000143390	ENSG00000012983
ENSG00000143390	ENSG00000013275
ENSG00000143390	ENSG00000013375
ENSG00000143390	ENSG00000013441
ENSG00000143390	ENSG00000013523
ENSG00000143390	ENSG00000013561
ENSG00000143390	ENSG00000013583
ENSG00000143390	ENSG00000013588
ENSG00000143390	ENSG00000014824
ENSG00000143390	ENSG00000015285
ENSG00000143390	ENSG00000015479
ENSG00000143390	ENSG00000016864
ENSG00000143390	ENSG00000018408
ENSG00000143390	ENSG00000018510
ENSG00000143390	ENSG00000018610
ENSG00000143390	ENSG00000019485
ENSG00000143390	ENSG00000019549
ENSG00000143390	ENSG00000019582
ENSG00000143390	ENSG00000020426
ENSG00000143390	ENSG00000020577
ENSG00000143390	ENSG00000020922
ENSG00000143390	ENSG00000021762
ENSG00000143390	ENSG00000021776
ENSG00000143390	ENSG00000022277
ENSG00000143390	ENSG00000022567
ENSG00000143390	ENSG00000022976
ENSG00000143390	ENSG00000023191
ENSG00000143390	ENSG00000023228
ENSG00000143390	ENSG00000023318
ENSG00000143390	ENSG00000023734
ENSG00000143390	ENSG00000023909
ENSG00000143390	ENSG00000024422
ENSG00000143390	ENSG00000024862
ENSG00000143390	ENSG00000025156
ENSG00000143390	ENSG00000025293
ENSG00000143390	ENSG00000025434
ENSG00000143390	ENSG00000025770
ENSG00000143390	ENSG00000025800
ENSG00000143390	ENSG00000026297
ENSG00000143390	ENSG00000026950
ENSG00000143390	ENSG00000027075
ENSG00000143390	ENSG00000028116
ENSG00000143390	ENSG00000028203
ENSG00000143390	ENSG00000028310
ENSG00000143390	ENSG00000028528
ENSG00000143390	ENSG00000028839
ENSG00000143390	ENSG00000029639
ENSG00000143390	ENSG00000030110
ENSG00000143390	ENSG00000030582
ENSG00000143390	ENSG00000031691
ENSG00000143390	ENSG00000032219
ENSG00000143390	ENSG00000032389
ENSG00000143390	ENSG00000032444
ENSG00000143390	ENSG00000032742
ENSG00000143390	ENSG00000033011
ENSG00000143390	ENSG00000033030
ENSG00000143390	ENSG00000033050
ENSG00000143390	ENSG00000033100
ENSG00000143390	ENSG00000033170
ENSG00000143390	ENSG00000033627
ENSG00000143390	ENSG00000033867
ENSG00000143390	ENSG00000034152
ENSG00000143390	ENSG00000034677
ENSG00000143390	ENSG00000034693
ENSG00000143390	ENSG00000034713
ENSG00000143390	ENSG00000035115
ENSG00000143390	ENSG00000035141
ENSG00000143390	ENSG00000035403
ENSG00000143390	ENSG00000035499
ENSG00000143390	ENSG00000035928
ENSG00000143390	ENSG00000036054
ENSG00000143390	ENSG00000036530
ENSG00000143390	ENSG00000036549
ENSG00000143390	ENSG00000036672
ENSG00000143390	ENSG00000037241
ENSG00000143390	ENSG00000037897
ENSG00000143390	ENSG00000038219
ENSG00000143390	ENSG00000038358
ENSG00000143390	ENSG00000038532
ENSG00000143390	ENSG00000039123
ENSG00000143390	ENSG00000039650
ENSG00000143390	ENSG00000040531
ENSG00000143390	ENSG00000040633
ENSG00000143390	ENSG00000041802
ENSG00000143390	ENSG00000042088
ENSG00000143390	ENSG00000042317
ENSG00000143390	ENSG00000042429
ENSG00000143390	ENSG00000042445
ENSG00000143390	ENSG00000042493
ENSG00000143390	ENSG00000042753
ENSG00000143390	ENSG00000043143
ENSG00000143390	ENSG00000043514
ENSG00000143390	ENSG00000044090
ENSG00000143390	ENSG00000044115
ENSG00000143390	ENSG00000047056
ENSG00000143390	ENSG00000047188
ENSG00000143390	ENSG00000047315
ENSG00000143390	ENSG00000047346
ENSG00000143390	ENSG00000047410
ENSG00000143390	ENSG00000047578
ENSG00000143390	ENSG00000047634
ENSG00000143390	ENSG00000047849
ENSG00000143390	ENSG00000048162
ENSG00000143390	ENSG00000048544
ENSG00000143390	ENSG00000048649
ENSG00000143390	ENSG00000048707
ENSG00000143390	ENSG00000049167
ENSG00000143390	ENSG00000049192
ENSG00000143390	ENSG00000049541
ENSG00000143390	ENSG00000049618
ENSG00000143390	ENSG00000049656
ENSG00000143390	ENSG00000049759
ENSG00000143390	ENSG00000049883
ENSG00000143390	ENSG00000050405
ENSG00000143390	ENSG00000050426
ENSG00000143390	ENSG00000050820
ENSG00000143390	ENSG00000051108
ENSG00000143390	ENSG00000051341
ENSG00000143390	ENSG00000051825
ENSG00000143390	ENSG00000052723
ENSG00000143390	ENSG00000052749
ENSG00000143390	ENSG00000052802
ENSG00000143390	ENSG00000053254
