from	to
ENSG00000167548	ENSG00000006652
ENSG00000167548	ENSG00000007384
ENSG00000167548	ENSG00000008838
ENSG00000167548	ENSG00000010818
ENSG00000167548	ENSG00000012061
ENSG00000167548	ENSG00000014216
ENSG00000167548	ENSG00000018408
ENSG00000167548	ENSG00000024422
ENSG00000167548	ENSG00000027075
ENSG00000167548	ENSG00000033122
ENSG00000167548	ENSG00000034713
ENSG00000167548	ENSG00000035681
ENSG00000167548	ENSG00000042980
ENSG00000167548	ENSG00000051128
ENSG00000167548	ENSG00000051620
ENSG00000167548	ENSG00000053524
ENSG00000167548	ENSG00000053747
ENSG00000167548	ENSG00000054392
ENSG00000167548	ENSG00000061656
ENSG00000167548	ENSG00000065029
ENSG00000167548	ENSG00000066027
ENSG00000167548	ENSG00000067225
ENSG00000167548	ENSG00000068366
ENSG00000167548	ENSG00000069399
ENSG00000167548	ENSG00000072415
ENSG00000167548	ENSG00000074054
ENSG00000167548	ENSG00000083168
ENSG00000167548	ENSG00000083845
ENSG00000167548	ENSG00000083857
ENSG00000167548	ENSG00000085982
ENSG00000167548	ENSG00000086289
ENSG00000167548	ENSG00000091164
ENSG00000167548	ENSG00000093167
ENSG00000167548	ENSG00000100325
ENSG00000167548	ENSG00000100815
ENSG00000167548	ENSG00000100906
ENSG00000167548	ENSG00000101236
ENSG00000167548	ENSG00000101665
ENSG00000167548	ENSG00000101773
ENSG00000167548	ENSG00000101849
ENSG00000167548	ENSG00000101972
ENSG00000167548	ENSG00000102144
ENSG00000167548	ENSG00000103043
ENSG00000167548	ENSG00000105549
ENSG00000167548	ENSG00000106066
ENSG00000167548	ENSG00000106459
ENSG00000167548	ENSG00000107521
ENSG00000167548	ENSG00000107554
ENSG00000167548	ENSG00000107816
ENSG00000167548	ENSG00000108352
ENSG00000167548	ENSG00000108846
ENSG00000167548	ENSG00000109270
ENSG00000167548	ENSG00000110047
ENSG00000167548	ENSG00000111912
ENSG00000167548	ENSG00000112559
ENSG00000167548	ENSG00000114054
ENSG00000167548	ENSG00000114541
ENSG00000167548	ENSG00000115464
ENSG00000167548	ENSG00000116044
ENSG00000167548	ENSG00000116809
ENSG00000167548	ENSG00000117394
ENSG00000167548	ENSG00000117472
ENSG00000167548	ENSG00000117625
ENSG00000167548	ENSG00000118276
ENSG00000167548	ENSG00000118503
ENSG00000167548	ENSG00000118515
ENSG00000167548	ENSG00000118689
ENSG00000167548	ENSG00000119318
ENSG00000167548	ENSG00000119383
ENSG00000167548	ENSG00000120278
ENSG00000167548	ENSG00000120725
ENSG00000167548	ENSG00000121039
ENSG00000167548	ENSG00000123636
ENSG00000167548	ENSG00000124422
ENSG00000167548	ENSG00000125386
ENSG00000167548	ENSG00000128564
ENSG00000167548	ENSG00000128973
ENSG00000167548	ENSG00000129353
ENSG00000167548	ENSG00000129474
ENSG00000167548	ENSG00000129595
ENSG00000167548	ENSG00000129696
ENSG00000167548	ENSG00000130299
ENSG00000167548	ENSG00000130701
ENSG00000167548	ENSG00000130741
ENSG00000167548	ENSG00000130948
ENSG00000167548	ENSG00000130985
ENSG00000167548	ENSG00000131051
ENSG00000167548	ENSG00000131089
ENSG00000167548	ENSG00000131149
ENSG00000167548	ENSG00000131446
ENSG00000167548	ENSG00000131504
ENSG00000167548	ENSG00000132746
ENSG00000167548	ENSG00000132749
ENSG00000167548	ENSG00000133083
ENSG00000167548	ENSG00000133316
ENSG00000167548	ENSG00000133619
ENSG00000167548	ENSG00000133627
ENSG00000167548	ENSG00000134453
ENSG00000167548	ENSG00000134504
ENSG00000167548	ENSG00000134909
ENSG00000167548	ENSG00000134986
ENSG00000167548	ENSG00000135298
ENSG00000167548	ENSG00000135373
ENSG00000167548	ENSG00000135480
ENSG00000167548	ENSG00000135924
ENSG00000167548	ENSG00000135956
ENSG00000167548	ENSG00000136280
ENSG00000167548	ENSG00000136379
ENSG00000167548	ENSG00000136861
ENSG00000167548	ENSG00000136895
ENSG00000167548	ENSG00000137628
ENSG00000167548	ENSG00000137693
ENSG00000167548	ENSG00000137699
ENSG00000167548	ENSG00000137834
ENSG00000167548	ENSG00000137843
ENSG00000167548	ENSG00000138639
ENSG00000167548	ENSG00000139055
ENSG00000167548	ENSG00000139178
ENSG00000167548	ENSG00000139438
ENSG00000167548	ENSG00000139631
ENSG00000167548	ENSG00000139644
ENSG00000167548	ENSG00000141425
ENSG00000167548	ENSG00000141446
ENSG00000167548	ENSG00000141510
ENSG00000167548	ENSG00000141858
ENSG00000167548	ENSG00000142173
ENSG00000167548	ENSG00000142632
ENSG00000167548	ENSG00000142949
ENSG00000167548	ENSG00000143595
ENSG00000167548	ENSG00000143786
ENSG00000167548	ENSG00000144824
ENSG00000167548	ENSG00000145012
ENSG00000167548	ENSG00000145794
ENSG00000167548	ENSG00000146278
ENSG00000167548	ENSG00000149043
ENSG00000167548	ENSG00000149573
ENSG00000167548	ENSG00000151320
ENSG00000167548	ENSG00000151914
ENSG00000167548	ENSG00000151929
ENSG00000167548	ENSG00000152766
ENSG00000167548	ENSG00000153029
ENSG00000167548	ENSG00000153187
ENSG00000167548	ENSG00000153774
ENSG00000167548	ENSG00000154263
ENSG00000167548	ENSG00000154518
ENSG00000167548	ENSG00000155099
ENSG00000167548	ENSG00000155368
ENSG00000167548	ENSG00000156453
ENSG00000167548	ENSG00000156463
ENSG00000167548	ENSG00000156508
ENSG00000167548	ENSG00000157216
ENSG00000167548	ENSG00000158055
ENSG00000167548	ENSG00000158941
ENSG00000167548	ENSG00000161618
ENSG00000167548	ENSG00000161960
ENSG00000167548	ENSG00000162398
ENSG00000167548	ENSG00000162738
ENSG00000167548	ENSG00000162840
ENSG00000167548	ENSG00000162923
ENSG00000167548	ENSG00000162959
ENSG00000167548	ENSG00000163221
ENSG00000167548	ENSG00000163565
ENSG00000167548	ENSG00000163659
ENSG00000167548	ENSG00000163660
ENSG00000167548	ENSG00000163874
ENSG00000167548	ENSG00000164258
ENSG00000167548	ENSG00000164823
ENSG00000167548	ENSG00000164828
ENSG00000167548	ENSG00000165119
ENSG00000167548	ENSG00000165458
ENSG00000167548	ENSG00000165804
ENSG00000167548	ENSG00000166025
ENSG00000167548	ENSG00000166405
ENSG00000167548	ENSG00000166833
ENSG00000167548	ENSG00000166949
ENSG00000167548	ENSG00000167165
ENSG00000167548	ENSG00000167257
ENSG00000167548	ENSG00000167522
ENSG00000167548	ENSG00000167548
ENSG00000167548	ENSG00000167693
ENSG00000167548	ENSG00000167723
ENSG00000167548	ENSG00000168056
ENSG00000167548	ENSG00000168772
ENSG00000167548	ENSG00000168904
ENSG00000167548	ENSG00000169242
ENSG00000167548	ENSG00000169371
ENSG00000167548	ENSG00000169403
ENSG00000167548	ENSG00000169756
ENSG00000167548	ENSG00000170035
ENSG00000167548	ENSG00000170324
ENSG00000167548	ENSG00000170421
ENSG00000167548	ENSG00000171126
ENSG00000167548	ENSG00000171132
ENSG00000167548	ENSG00000171150
ENSG00000167548	ENSG00000173334
ENSG00000167548	ENSG00000173432
ENSG00000167548	ENSG00000173898
ENSG00000167548	ENSG00000174437
ENSG00000167548	ENSG00000174453
ENSG00000167548	ENSG00000174514
ENSG00000167548	ENSG00000174914
ENSG00000167548	ENSG00000175556
ENSG00000167548	ENSG00000175832
ENSG00000167548	ENSG00000176108
ENSG00000167548	ENSG00000176871
ENSG00000167548	ENSG00000177565
ENSG00000167548	ENSG00000177679
ENSG00000167548	ENSG00000178127
ENSG00000167548	ENSG00000178750
ENSG00000167548	ENSG00000178752
ENSG00000167548	ENSG00000178966
ENSG00000167548	ENSG00000179295
ENSG00000167548	ENSG00000180891
ENSG00000167548	ENSG00000181220
ENSG00000167548	ENSG00000182585
ENSG00000167548	ENSG00000182704
ENSG00000167548	ENSG00000184470
ENSG00000167548	ENSG00000184619
ENSG00000167548	ENSG00000184640
ENSG00000167548	ENSG00000184828
ENSG00000167548	ENSG00000185019
ENSG00000167548	ENSG00000185658
ENSG00000167548	ENSG00000185787
ENSG00000167548	ENSG00000186132
ENSG00000167548	ENSG00000186350
ENSG00000167548	ENSG00000187037
ENSG00000167548	ENSG00000187556
ENSG00000167548	ENSG00000188269
ENSG00000167548	ENSG00000196155
ENSG00000167548	ENSG00000196196
ENSG00000167548	ENSG00000196576
ENSG00000167548	ENSG00000196639
ENSG00000167548	ENSG00000196924
ENSG00000167548	ENSG00000196954
ENSG00000167548	ENSG00000197070
ENSG00000167548	ENSG00000197181
ENSG00000167548	ENSG00000197555
ENSG00000167548	ENSG00000197576
ENSG00000167548	ENSG00000198056
ENSG00000167548	ENSG00000198092
ENSG00000167548	ENSG00000198492
ENSG00000167548	ENSG00000203499
ENSG00000167548	ENSG00000203697
ENSG00000167548	ENSG00000203864
ENSG00000167548	ENSG00000204138
ENSG00000167548	ENSG00000204256
ENSG00000167548	ENSG00000204396
ENSG00000167548	ENSG00000204420
ENSG00000167548	ENSG00000204684
ENSG00000167548	ENSG00000204929
ENSG00000167548	ENSG00000205476
ENSG00000167548	ENSG00000205786
ENSG00000167548	ENSG00000206625
ENSG00000167548	ENSG00000213923
ENSG00000167548	ENSG00000214860
ENSG00000167548	ENSG00000215834
ENSG00000167548	ENSG00000223695
ENSG00000167548	ENSG00000224843
ENSG00000167548	ENSG00000225431
ENSG00000167548	ENSG00000225595
ENSG00000167548	ENSG00000226380
ENSG00000167548	ENSG00000226434
ENSG00000167548	ENSG00000226965
ENSG00000167548	ENSG00000227479
ENSG00000167548	ENSG00000227496
ENSG00000167548	ENSG00000228481
ENSG00000167548	ENSG00000229393
ENSG00000167548	ENSG00000232070
ENSG00000167548	ENSG00000232494
ENSG00000167548	ENSG00000233901
ENSG00000167548	ENSG00000234465
ENSG00000167548	ENSG00000234698
ENSG00000167548	ENSG00000235939
ENSG00000167548	ENSG00000236140
ENSG00000167548	ENSG00000237807
ENSG00000167548	ENSG00000237975
ENSG00000167548	ENSG00000240602
ENSG00000167548	ENSG00000240875
ENSG00000167548	ENSG00000242358
ENSG00000167548	ENSG00000246016
ENSG00000167548	ENSG00000250305
ENSG00000167548	ENSG00000250332
ENSG00000167548	ENSG00000250685
ENSG00000167548	ENSG00000251562
ENSG00000167548	ENSG00000252414
ENSG00000167548	ENSG00000252957
ENSG00000167548	ENSG00000253302
ENSG00000167548	ENSG00000253315
ENSG00000167548	ENSG00000254057
ENSG00000167548	ENSG00000254333
ENSG00000167548	ENSG00000255325
ENSG00000167548	ENSG00000255476
ENSG00000167548	ENSG00000256004
ENSG00000167548	ENSG00000257746
ENSG00000167548	ENSG00000259235
ENSG00000167548	ENSG00000262521
ENSG00000167548	ENSG00000262668
ENSG00000167548	ENSG00000264230
ENSG00000167548	ENSG00000265190
ENSG00000167548	ENSG00000265246
ENSG00000167548	ENSG00000266043
ENSG00000167548	ENSG00000266088
ENSG00000167548	ENSG00000267174
ENSG00000167548	ENSG00000267279
ENSG00000167548	ENSG00000267308
ENSG00000167548	ENSG00000267457
ENSG00000167548	ENSG00000267551
ENSG00000167548	ENSG00000269019
ENSG00000167548	ENSG00000272482
ENSG00000167548	ENSG00000272677
ENSG00000167548	ENSG00000273129
ENSG00000167548	ENSG00000273329
ENSG00000167548	ENSG00000275966
ENSG00000167548	ENSG00000276317
ENSG00000167548	ENSG00000276850
ENSG00000167548	ENSG00000276984
ENSG00000167548	ENSG00000278743
ENSG00000167548	ENSG00000280032
ENSG00000167548	ENSG00000280382
ENSG00000167548	ENSG00000280693
ENSG00000167548	ENSG00000283160
