from	to
ENSG00000105516	ENSG00000000460
ENSG00000105516	ENSG00000002016
ENSG00000105516	ENSG00000002587
ENSG00000105516	ENSG00000002822
ENSG00000105516	ENSG00000004766
ENSG00000105516	ENSG00000005469
ENSG00000105516	ENSG00000005884
ENSG00000105516	ENSG00000006468
ENSG00000105516	ENSG00000006652
ENSG00000105516	ENSG00000006715
ENSG00000105516	ENSG00000008838
ENSG00000105516	ENSG00000009954
ENSG00000105516	ENSG00000011052
ENSG00000105516	ENSG00000011198
ENSG00000105516	ENSG00000011243
ENSG00000105516	ENSG00000012822
ENSG00000105516	ENSG00000014641
ENSG00000105516	ENSG00000015479
ENSG00000105516	ENSG00000018699
ENSG00000105516	ENSG00000021574
ENSG00000105516	ENSG00000021776
ENSG00000105516	ENSG00000024048
ENSG00000105516	ENSG00000028310
ENSG00000105516	ENSG00000036054
ENSG00000105516	ENSG00000037474
ENSG00000105516	ENSG00000047621
ENSG00000105516	ENSG00000048140
ENSG00000105516	ENSG00000048162
ENSG00000105516	ENSG00000049541
ENSG00000105516	ENSG00000050405
ENSG00000105516	ENSG00000050426
ENSG00000105516	ENSG00000052841
ENSG00000105516	ENSG00000055070
ENSG00000105516	ENSG00000055483
ENSG00000105516	ENSG00000057704
ENSG00000105516	ENSG00000058272
ENSG00000105516	ENSG00000058804
ENSG00000105516	ENSG00000059758
ENSG00000105516	ENSG00000059769
ENSG00000105516	ENSG00000060971
ENSG00000105516	ENSG00000062194
ENSG00000105516	ENSG00000062716
ENSG00000105516	ENSG00000063176
ENSG00000105516	ENSG00000064419
ENSG00000105516	ENSG00000064726
ENSG00000105516	ENSG00000064763
ENSG00000105516	ENSG00000065357
ENSG00000105516	ENSG00000065548
ENSG00000105516	ENSG00000065621
ENSG00000105516	ENSG00000066422
ENSG00000105516	ENSG00000066855
ENSG00000105516	ENSG00000067182
ENSG00000105516	ENSG00000070669
ENSG00000105516	ENSG00000070882
ENSG00000105516	ENSG00000071243
ENSG00000105516	ENSG00000071282
ENSG00000105516	ENSG00000071539
ENSG00000105516	ENSG00000072121
ENSG00000105516	ENSG00000075188
ENSG00000105516	ENSG00000075624
ENSG00000105516	ENSG00000075856
ENSG00000105516	ENSG00000076513
ENSG00000105516	ENSG00000077312
ENSG00000105516	ENSG00000077458
ENSG00000105516	ENSG00000078246
ENSG00000105516	ENSG00000078668
ENSG00000105516	ENSG00000078674
ENSG00000105516	ENSG00000079134
ENSG00000105516	ENSG00000079459
ENSG00000105516	ENSG00000079616
ENSG00000105516	ENSG00000080603
ENSG00000105516	ENSG00000082213
ENSG00000105516	ENSG00000083099
ENSG00000105516	ENSG00000083312
ENSG00000105516	ENSG00000085978
ENSG00000105516	ENSG00000086189
ENSG00000105516	ENSG00000086200
ENSG00000105516	ENSG00000086589
ENSG00000105516	ENSG00000086666
ENSG00000105516	ENSG00000086758
ENSG00000105516	ENSG00000087191
ENSG00000105516	ENSG00000087586
ENSG00000105516	ENSG00000088298
ENSG00000105516	ENSG00000088876
ENSG00000105516	ENSG00000089009
ENSG00000105516	ENSG00000089091
ENSG00000105516	ENSG00000090263
ENSG00000105516	ENSG00000090266
ENSG00000105516	ENSG00000090924
ENSG00000105516	ENSG00000091947
ENSG00000105516	ENSG00000092020
ENSG00000105516	ENSG00000092203
ENSG00000105516	ENSG00000093009
ENSG00000105516	ENSG00000094914
ENSG00000105516	ENSG00000095059
ENSG00000105516	ENSG00000095319
ENSG00000105516	ENSG00000099341
ENSG00000105516	ENSG00000100028
ENSG00000105516	ENSG00000100151
ENSG00000105516	ENSG00000100209
ENSG00000105516	ENSG00000100216
ENSG00000105516	ENSG00000100319
ENSG00000105516	ENSG00000100395
ENSG00000105516	ENSG00000100445
ENSG00000105516	ENSG00000100567
ENSG00000105516	ENSG00000100591
ENSG00000105516	ENSG00000100596
ENSG00000105516	ENSG00000100650
ENSG00000105516	ENSG00000100664
ENSG00000105516	ENSG00000100796
ENSG00000105516	ENSG00000100804
ENSG00000105516	ENSG00000100814
ENSG00000105516	ENSG00000100890
ENSG00000105516	ENSG00000101084
ENSG00000105516	ENSG00000101138
ENSG00000105516	ENSG00000101150
ENSG00000105516	ENSG00000101294
ENSG00000105516	ENSG00000101407
ENSG00000105516	ENSG00000101413
ENSG00000105516	ENSG00000101751
ENSG00000105516	ENSG00000102699
ENSG00000105516	ENSG00000102904
ENSG00000105516	ENSG00000103037
ENSG00000105516	ENSG00000103056
ENSG00000105516	ENSG00000103145
ENSG00000105516	ENSG00000103342
ENSG00000105516	ENSG00000103415
ENSG00000105516	ENSG00000103494
ENSG00000105516	ENSG00000103495
ENSG00000105516	ENSG00000103502
ENSG00000105516	ENSG00000103671
ENSG00000105516	ENSG00000103769
ENSG00000105516	ENSG00000104218
ENSG00000105516	ENSG00000104299
ENSG00000105516	ENSG00000104823
ENSG00000105516	ENSG00000104824
ENSG00000105516	ENSG00000104853
ENSG00000105516	ENSG00000104866
ENSG00000105516	ENSG00000104897
ENSG00000105516	ENSG00000104973
ENSG00000105516	ENSG00000104979
ENSG00000105516	ENSG00000105053
ENSG00000105516	ENSG00000105072
ENSG00000105516	ENSG00000105085
ENSG00000105516	ENSG00000105135
ENSG00000105516	ENSG00000105171
ENSG00000105516	ENSG00000105193
ENSG00000105516	ENSG00000105197
ENSG00000105516	ENSG00000105245
ENSG00000105516	ENSG00000105298
ENSG00000105516	ENSG00000105323
ENSG00000105516	ENSG00000105327
ENSG00000105516	ENSG00000105364
ENSG00000105516	ENSG00000105373
ENSG00000105516	ENSG00000105404
ENSG00000105516	ENSG00000105429
ENSG00000105516	ENSG00000105516
ENSG00000105516	ENSG00000105523
ENSG00000105516	ENSG00000105677
ENSG00000105516	ENSG00000105771
ENSG00000105516	ENSG00000105829
ENSG00000105516	ENSG00000105879
ENSG00000105516	ENSG00000105948
ENSG00000105516	ENSG00000105953
ENSG00000105516	ENSG00000106086
ENSG00000105516	ENSG00000106336
ENSG00000105516	ENSG00000106344
ENSG00000105516	ENSG00000106367
ENSG00000105516	ENSG00000106554
ENSG00000105516	ENSG00000107371
ENSG00000105516	ENSG00000107862
ENSG00000105516	ENSG00000107872
ENSG00000105516	ENSG00000108344
ENSG00000105516	ENSG00000108395
ENSG00000105516	ENSG00000108469
ENSG00000105516	ENSG00000108509
ENSG00000105516	ENSG00000108523
ENSG00000105516	ENSG00000108528
ENSG00000105516	ENSG00000108591
ENSG00000105516	ENSG00000108592
ENSG00000105516	ENSG00000109079
ENSG00000105516	ENSG00000109083
ENSG00000105516	ENSG00000109118
ENSG00000105516	ENSG00000109390
ENSG00000105516	ENSG00000109519
ENSG00000105516	ENSG00000110025
ENSG00000105516	ENSG00000110107
ENSG00000105516	ENSG00000110172
ENSG00000105516	ENSG00000110200
ENSG00000105516	ENSG00000110321
ENSG00000105516	ENSG00000110344
ENSG00000105516	ENSG00000110700
ENSG00000105516	ENSG00000110723
ENSG00000105516	ENSG00000110844
ENSG00000105516	ENSG00000110906
ENSG00000105516	ENSG00000110955
ENSG00000105516	ENSG00000111142
ENSG00000105516	ENSG00000111203
ENSG00000105516	ENSG00000111237
ENSG00000105516	ENSG00000111269
ENSG00000105516	ENSG00000111364
ENSG00000105516	ENSG00000111530
ENSG00000105516	ENSG00000111581
ENSG00000105516	ENSG00000111602
ENSG00000105516	ENSG00000111641
ENSG00000105516	ENSG00000111652
