from	to
ENSG00000185697	ENSG00000001626
ENSG00000185697	ENSG00000005189
ENSG00000185697	ENSG00000005810
ENSG00000185697	ENSG00000007341
ENSG00000185697	ENSG00000011590
ENSG00000185697	ENSG00000034239
ENSG00000185697	ENSG00000047932
ENSG00000185697	ENSG00000050426
ENSG00000185697	ENSG00000050438
ENSG00000185697	ENSG00000076043
ENSG00000185697	ENSG00000077800
ENSG00000185697	ENSG00000079432
ENSG00000185697	ENSG00000081019
ENSG00000185697	ENSG00000084072
ENSG00000185697	ENSG00000084073
ENSG00000185697	ENSG00000087903
ENSG00000185697	ENSG00000089157
ENSG00000185697	ENSG00000089327
ENSG00000185697	ENSG00000090060
ENSG00000185697	ENSG00000096746
ENSG00000185697	ENSG00000096872
ENSG00000185697	ENSG00000100445
ENSG00000185697	ENSG00000100813
ENSG00000185697	ENSG00000101276
ENSG00000185697	ENSG00000102055
ENSG00000185697	ENSG00000104047
ENSG00000185697	ENSG00000104755
ENSG00000185697	ENSG00000104901
ENSG00000185697	ENSG00000105171
ENSG00000185697	ENSG00000105879
ENSG00000185697	ENSG00000105968
ENSG00000185697	ENSG00000106013
ENSG00000185697	ENSG00000106266
ENSG00000185697	ENSG00000106399
ENSG00000185697	ENSG00000109184
ENSG00000185697	ENSG00000110321
ENSG00000185697	ENSG00000111057
ENSG00000185697	ENSG00000111144
ENSG00000185697	ENSG00000111203
ENSG00000185697	ENSG00000111276
ENSG00000185697	ENSG00000111665
ENSG00000185697	ENSG00000111667
ENSG00000185697	ENSG00000111783
ENSG00000185697	ENSG00000114487
ENSG00000185697	ENSG00000115415
ENSG00000185697	ENSG00000116489
ENSG00000185697	ENSG00000116874
ENSG00000185697	ENSG00000117724
ENSG00000185697	ENSG00000118971
ENSG00000185697	ENSG00000119682
ENSG00000185697	ENSG00000119684
ENSG00000185697	ENSG00000122008
ENSG00000185697	ENSG00000122435
ENSG00000185697	ENSG00000123352
ENSG00000185697	ENSG00000123815
ENSG00000185697	ENSG00000126803
ENSG00000185697	ENSG00000127989
ENSG00000185697	ENSG00000129315
ENSG00000185697	ENSG00000130204
ENSG00000185697	ENSG00000134222
ENSG00000185697	ENSG00000134825
ENSG00000185697	ENSG00000134852
ENSG00000185697	ENSG00000134899
ENSG00000185697	ENSG00000134910
ENSG00000185697	ENSG00000135241
ENSG00000185697	ENSG00000135446
ENSG00000185697	ENSG00000136718
ENSG00000185697	ENSG00000137055
ENSG00000185697	ENSG00000137203
ENSG00000185697	ENSG00000138029
ENSG00000185697	ENSG00000138757
ENSG00000185697	ENSG00000139637
ENSG00000185697	ENSG00000140006
ENSG00000185697	ENSG00000140264
ENSG00000185697	ENSG00000141294
ENSG00000185697	ENSG00000141552
ENSG00000185697	ENSG00000141644
ENSG00000185697	ENSG00000142025
ENSG00000185697	ENSG00000143401
ENSG00000185697	ENSG00000143543
ENSG00000185697	ENSG00000143971
ENSG00000185697	ENSG00000145390
ENSG00000185697	ENSG00000146963
ENSG00000185697	ENSG00000148925
ENSG00000185697	ENSG00000149311
ENSG00000185697	ENSG00000149925
ENSG00000185697	ENSG00000149926
ENSG00000185697	ENSG00000150991
ENSG00000185697	ENSG00000153982
ENSG00000185697	ENSG00000155189
ENSG00000185697	ENSG00000155363
ENSG00000185697	ENSG00000155761
ENSG00000185697	ENSG00000156463
ENSG00000185697	ENSG00000156876
ENSG00000185697	ENSG00000157483
ENSG00000185697	ENSG00000158796
ENSG00000185697	ENSG00000159111
ENSG00000185697	ENSG00000160570
ENSG00000185697	ENSG00000161558
ENSG00000185697	ENSG00000161609
ENSG00000185697	ENSG00000161813
ENSG00000185697	ENSG00000162139
ENSG00000185697	ENSG00000162639
ENSG00000185697	ENSG00000162959
ENSG00000185697	ENSG00000163743
ENSG00000185697	ENSG00000164118
