from	to
ENSG00000100395	ENSG00000001084
ENSG00000100395	ENSG00000001631
ENSG00000100395	ENSG00000002549
ENSG00000100395	ENSG00000002822
ENSG00000100395	ENSG00000003147
ENSG00000100395	ENSG00000003402
ENSG00000100395	ENSG00000003987
ENSG00000100395	ENSG00000004059
ENSG00000100395	ENSG00000004139
ENSG00000100395	ENSG00000004455
ENSG00000100395	ENSG00000004478
ENSG00000100395	ENSG00000004534
ENSG00000100395	ENSG00000004700
ENSG00000100395	ENSG00000004766
ENSG00000100395	ENSG00000004779
ENSG00000100395	ENSG00000004848
ENSG00000100395	ENSG00000004864
ENSG00000100395	ENSG00000004975
ENSG00000100395	ENSG00000005007
ENSG00000100395	ENSG00000005022
ENSG00000100395	ENSG00000005100
ENSG00000100395	ENSG00000005156
ENSG00000100395	ENSG00000005187
ENSG00000100395	ENSG00000005436
ENSG00000100395	ENSG00000005448
ENSG00000100395	ENSG00000005469
ENSG00000100395	ENSG00000005486
ENSG00000100395	ENSG00000005801
ENSG00000100395	ENSG00000005882
ENSG00000100395	ENSG00000006015
ENSG00000100395	ENSG00000006118
ENSG00000100395	ENSG00000006128
ENSG00000100395	ENSG00000006282
ENSG00000100395	ENSG00000006530
ENSG00000100395	ENSG00000006534
ENSG00000100395	ENSG00000006576
ENSG00000100395	ENSG00000006607
ENSG00000100395	ENSG00000006625
ENSG00000100395	ENSG00000006634
ENSG00000100395	ENSG00000006695
ENSG00000100395	ENSG00000006715
ENSG00000100395	ENSG00000006756
ENSG00000100395	ENSG00000006837
ENSG00000100395	ENSG00000007038
ENSG00000100395	ENSG00000007047
ENSG00000100395	ENSG00000007202
ENSG00000100395	ENSG00000007237
ENSG00000100395	ENSG00000007306
ENSG00000100395	ENSG00000007341
ENSG00000100395	ENSG00000007372
ENSG00000100395	ENSG00000007392
ENSG00000100395	ENSG00000007520
ENSG00000100395	ENSG00000007968
ENSG00000100395	ENSG00000008056
ENSG00000100395	ENSG00000008130
ENSG00000100395	ENSG00000008323
ENSG00000100395	ENSG00000008513
ENSG00000100395	ENSG00000008988
ENSG00000100395	ENSG00000009844
ENSG00000100395	ENSG00000010017
ENSG00000100395	ENSG00000010072
ENSG00000100395	ENSG00000010165
ENSG00000100395	ENSG00000010270
ENSG00000100395	ENSG00000010278
ENSG00000100395	ENSG00000010322
ENSG00000100395	ENSG00000010327
ENSG00000100395	ENSG00000010361
ENSG00000100395	ENSG00000010810
ENSG00000100395	ENSG00000011007
ENSG00000100395	ENSG00000011114
ENSG00000100395	ENSG00000011198
ENSG00000100395	ENSG00000011295
ENSG00000100395	ENSG00000011304
ENSG00000100395	ENSG00000011523
ENSG00000100395	ENSG00000011590
ENSG00000100395	ENSG00000012048
ENSG00000100395	ENSG00000012061
ENSG00000100395	ENSG00000012171
ENSG00000100395	ENSG00000012211
ENSG00000100395	ENSG00000012660
ENSG00000100395	ENSG00000012822
ENSG00000100395	ENSG00000012963
ENSG00000100395	ENSG00000012983
ENSG00000100395	ENSG00000013306
ENSG00000100395	ENSG00000013523
ENSG00000100395	ENSG00000013588
ENSG00000100395	ENSG00000014138
ENSG00000100395	ENSG00000015153
ENSG00000100395	ENSG00000015171
ENSG00000100395	ENSG00000015413
ENSG00000100395	ENSG00000016391
ENSG00000100395	ENSG00000016864
ENSG00000100395	ENSG00000017260
ENSG00000100395	ENSG00000018510
ENSG00000100395	ENSG00000018610
ENSG00000100395	ENSG00000019485
ENSG00000100395	ENSG00000020633
ENSG00000100395	ENSG00000021355
ENSG00000100395	ENSG00000021776
ENSG00000100395	ENSG00000023445
ENSG00000100395	ENSG00000023697
ENSG00000100395	ENSG00000025772
ENSG00000100395	ENSG00000028137
ENSG00000100395	ENSG00000028310
ENSG00000100395	ENSG00000030066
ENSG00000100395	ENSG00000032219
ENSG00000100395	ENSG00000032389
ENSG00000100395	ENSG00000033011
ENSG00000100395	ENSG00000033170
ENSG00000100395	ENSG00000034533
ENSG00000100395	ENSG00000034677
ENSG00000100395	ENSG00000035115
ENSG00000100395	ENSG00000035681
ENSG00000100395	ENSG00000035928
ENSG00000100395	ENSG00000036672
ENSG00000100395	ENSG00000037749
ENSG00000100395	ENSG00000037897
ENSG00000100395	ENSG00000038002
ENSG00000100395	ENSG00000038274
ENSG00000100395	ENSG00000038295
ENSG00000100395	ENSG00000039068
ENSG00000100395	ENSG00000039123
ENSG00000100395	ENSG00000039560
ENSG00000100395	ENSG00000039650
ENSG00000100395	ENSG00000040487
ENSG00000100395	ENSG00000040531
ENSG00000100395	ENSG00000040608
ENSG00000100395	ENSG00000041802
ENSG00000100395	ENSG00000043143
ENSG00000100395	ENSG00000044459
ENSG00000100395	ENSG00000046604
ENSG00000100395	ENSG00000046647
ENSG00000100395	ENSG00000046651
ENSG00000100395	ENSG00000047249
ENSG00000100395	ENSG00000047315
ENSG00000100395	ENSG00000047932
ENSG00000100395	ENSG00000048162
ENSG00000100395	ENSG00000048707
ENSG00000100395	ENSG00000049130
ENSG00000100395	ENSG00000049192
ENSG00000100395	ENSG00000049246
ENSG00000100395	ENSG00000049323
ENSG00000100395	ENSG00000049541
ENSG00000100395	ENSG00000049860
ENSG00000100395	ENSG00000050820
ENSG00000100395	ENSG00000051620
ENSG00000100395	ENSG00000053371
ENSG00000100395	ENSG00000053372
ENSG00000100395	ENSG00000053747
ENSG00000100395	ENSG00000054148
ENSG00000100395	ENSG00000054219
ENSG00000100395	ENSG00000054796
ENSG00000100395	ENSG00000054967
ENSG00000100395	ENSG00000054983
ENSG00000100395	ENSG00000055070
ENSG00000100395	ENSG00000055130
ENSG00000100395	ENSG00000055147
ENSG00000100395	ENSG00000055950
ENSG00000100395	ENSG00000056097
ENSG00000100395	ENSG00000056291
ENSG00000100395	ENSG00000056736
ENSG00000100395	ENSG00000056972
ENSG00000100395	ENSG00000057252
ENSG00000100395	ENSG00000057657
ENSG00000100395	ENSG00000058335
ENSG00000100395	ENSG00000058673
ENSG00000100395	ENSG00000058804
ENSG00000100395	ENSG00000059122
ENSG00000100395	ENSG00000059377
ENSG00000100395	ENSG00000060140
ENSG00000100395	ENSG00000060339
ENSG00000100395	ENSG00000060688
ENSG00000100395	ENSG00000061938
ENSG00000100395	ENSG00000062282
ENSG00000100395	ENSG00000062485
ENSG00000100395	ENSG00000062725
ENSG00000100395	ENSG00000063046
ENSG00000100395	ENSG00000063127
ENSG00000100395	ENSG00000063854
ENSG00000100395	ENSG00000064012
ENSG00000100395	ENSG00000064115
ENSG00000100395	ENSG00000064309
ENSG00000100395	ENSG00000064313
ENSG00000100395	ENSG00000064545
ENSG00000100395	ENSG00000064601
ENSG00000100395	ENSG00000064607
ENSG00000100395	ENSG00000064651
ENSG00000100395	ENSG00000064687
ENSG00000100395	ENSG00000064932
ENSG00000100395	ENSG00000064961
ENSG00000100395	ENSG00000065057
ENSG00000100395	ENSG00000065183
ENSG00000100395	ENSG00000065268
ENSG00000100395	ENSG00000065328
ENSG00000100395	ENSG00000065457
ENSG00000100395	ENSG00000065609
ENSG00000100395	ENSG00000065809
ENSG00000100395	ENSG00000065911
ENSG00000100395	ENSG00000065978
ENSG00000100395	ENSG00000065989
ENSG00000100395	ENSG00000066084
ENSG00000100395	ENSG00000066136
ENSG00000100395	ENSG00000066405
ENSG00000100395	ENSG00000066697
