from	to
ENSG00000218891	ENSG00000005844
ENSG00000218891	ENSG00000007202
ENSG00000218891	ENSG00000011132
ENSG00000218891	ENSG00000012660
ENSG00000218891	ENSG00000021300
ENSG00000218891	ENSG00000032444
ENSG00000218891	ENSG00000047849
ENSG00000218891	ENSG00000048405
ENSG00000218891	ENSG00000049192
ENSG00000218891	ENSG00000052344
ENSG00000218891	ENSG00000059145
ENSG00000218891	ENSG00000063177
ENSG00000218891	ENSG00000064205
ENSG00000218891	ENSG00000065882
ENSG00000218891	ENSG00000068305
ENSG00000218891	ENSG00000068615
ENSG00000218891	ENSG00000075711
ENSG00000218891	ENSG00000076513
ENSG00000218891	ENSG00000076770
ENSG00000218891	ENSG00000077238
ENSG00000218891	ENSG00000084072
ENSG00000218891	ENSG00000085276
ENSG00000218891	ENSG00000087088
ENSG00000218891	ENSG00000087111
ENSG00000218891	ENSG00000088986
ENSG00000218891	ENSG00000089022
ENSG00000218891	ENSG00000090686
ENSG00000218891	ENSG00000091039
ENSG00000218891	ENSG00000091527
ENSG00000218891	ENSG00000092068
ENSG00000218891	ENSG00000094914
ENSG00000218891	ENSG00000096384
ENSG00000218891	ENSG00000099622
ENSG00000218891	ENSG00000099917
ENSG00000218891	ENSG00000101391
ENSG00000218891	ENSG00000103148
ENSG00000218891	ENSG00000103275
ENSG00000218891	ENSG00000104853
ENSG00000218891	ENSG00000104907
ENSG00000218891	ENSG00000104960
ENSG00000218891	ENSG00000105135
ENSG00000218891	ENSG00000105289
ENSG00000218891	ENSG00000105327
ENSG00000218891	ENSG00000105726
ENSG00000218891	ENSG00000105784
ENSG00000218891	ENSG00000105971
ENSG00000218891	ENSG00000106012
ENSG00000218891	ENSG00000106028
ENSG00000218891	ENSG00000106290
ENSG00000218891	ENSG00000106305
ENSG00000218891	ENSG00000106638
ENSG00000218891	ENSG00000107331
ENSG00000218891	ENSG00000107371
ENSG00000218891	ENSG00000107821
ENSG00000218891	ENSG00000108468
ENSG00000218891	ENSG00000108561
ENSG00000218891	ENSG00000108604
ENSG00000218891	ENSG00000108666
ENSG00000218891	ENSG00000108828
ENSG00000218891	ENSG00000109576
ENSG00000218891	ENSG00000110057
ENSG00000218891	ENSG00000110344
ENSG00000218891	ENSG00000110697
ENSG00000218891	ENSG00000110719
ENSG00000218891	ENSG00000111696
ENSG00000218891	ENSG00000111786
ENSG00000218891	ENSG00000112210
ENSG00000218891	ENSG00000113648
ENSG00000218891	ENSG00000114354
ENSG00000218891	ENSG00000114744
ENSG00000218891	ENSG00000115286
ENSG00000218891	ENSG00000115484
ENSG00000218891	ENSG00000115539
ENSG00000218891	ENSG00000116698
ENSG00000218891	ENSG00000116871
ENSG00000218891	ENSG00000117533
ENSG00000218891	ENSG00000119715
ENSG00000218891	ENSG00000119772
ENSG00000218891	ENSG00000119844
ENSG00000218891	ENSG00000120253
ENSG00000218891	ENSG00000121022
ENSG00000218891	ENSG00000121310
ENSG00000218891	ENSG00000122068
ENSG00000218891	ENSG00000122783
ENSG00000218891	ENSG00000123297
ENSG00000218891	ENSG00000124104
ENSG00000218891	ENSG00000124222
ENSG00000218891	ENSG00000124466
ENSG00000218891	ENSG00000125462
ENSG00000218891	ENSG00000125753
ENSG00000218891	ENSG00000126261
ENSG00000218891	ENSG00000127080
ENSG00000218891	ENSG00000128915
ENSG00000218891	ENSG00000129566
ENSG00000218891	ENSG00000130055
ENSG00000218891	ENSG00000131061
ENSG00000218891	ENSG00000131507
ENSG00000218891	ENSG00000132698
ENSG00000218891	ENSG00000132874
ENSG00000218891	ENSG00000133104
ENSG00000218891	ENSG00000134057
ENSG00000218891	ENSG00000134987
ENSG00000218891	ENSG00000135365
ENSG00000218891	ENSG00000135747
ENSG00000218891	ENSG00000135953
ENSG00000218891	ENSG00000136052
ENSG00000218891	ENSG00000136197
ENSG00000218891	ENSG00000136273
ENSG00000218891	ENSG00000138061
ENSG00000218891	ENSG00000138231
ENSG00000218891	ENSG00000138835
ENSG00000218891	ENSG00000139629
ENSG00000218891	ENSG00000140386
ENSG00000218891	ENSG00000140600
ENSG00000218891	ENSG00000140941
ENSG00000218891	ENSG00000141556
ENSG00000218891	ENSG00000141873
ENSG00000218891	ENSG00000142002
ENSG00000218891	ENSG00000142546
ENSG00000218891	ENSG00000142675
ENSG00000218891	ENSG00000143321
ENSG00000218891	ENSG00000143842
ENSG00000218891	ENSG00000143933
ENSG00000218891	ENSG00000144231
ENSG00000218891	ENSG00000144524
ENSG00000218891	ENSG00000144579
ENSG00000218891	ENSG00000145016
ENSG00000218891	ENSG00000145087
ENSG00000218891	ENSG00000145391
ENSG00000218891	ENSG00000146054
ENSG00000218891	ENSG00000146592
ENSG00000218891	ENSG00000146776
ENSG00000218891	ENSG00000146955
ENSG00000218891	ENSG00000147687
ENSG00000218891	ENSG00000147689
ENSG00000218891	ENSG00000149187
ENSG00000218891	ENSG00000149823
ENSG00000218891	ENSG00000149927
ENSG00000218891	ENSG00000151461
ENSG00000218891	ENSG00000152076
ENSG00000218891	ENSG00000152601
