from	to
ENSG00000100906	ENSG00000001461
ENSG00000100906	ENSG00000004399
ENSG00000100906	ENSG00000004799
ENSG00000100906	ENSG00000004866
ENSG00000100906	ENSG00000005238
ENSG00000100906	ENSG00000005379
ENSG00000100906	ENSG00000005483
ENSG00000100906	ENSG00000006740
ENSG00000100906	ENSG00000007174
ENSG00000100906	ENSG00000010322
ENSG00000100906	ENSG00000011485
ENSG00000100906	ENSG00000013364
ENSG00000100906	ENSG00000014216
ENSG00000100906	ENSG00000015479
ENSG00000100906	ENSG00000019186
ENSG00000100906	ENSG00000021762
ENSG00000100906	ENSG00000029534
ENSG00000100906	ENSG00000039650
ENSG00000100906	ENSG00000048471
ENSG00000100906	ENSG00000058085
ENSG00000100906	ENSG00000058404
ENSG00000100906	ENSG00000058453
ENSG00000100906	ENSG00000058866
ENSG00000100906	ENSG00000063127
ENSG00000100906	ENSG00000064201
ENSG00000100906	ENSG00000064270
ENSG00000100906	ENSG00000064999
ENSG00000100906	ENSG00000067057
ENSG00000100906	ENSG00000068001
ENSG00000100906	ENSG00000071626
ENSG00000100906	ENSG00000072609
ENSG00000100906	ENSG00000072832
ENSG00000100906	ENSG00000075336
ENSG00000100906	ENSG00000076382
ENSG00000100906	ENSG00000078053
ENSG00000100906	ENSG00000078304
ENSG00000100906	ENSG00000078328
ENSG00000100906	ENSG00000079308
ENSG00000100906	ENSG00000080947
ENSG00000100906	ENSG00000081041
ENSG00000100906	ENSG00000082293
ENSG00000100906	ENSG00000084628
ENSG00000100906	ENSG00000086848
ENSG00000100906	ENSG00000087008
ENSG00000100906	ENSG00000087266
ENSG00000100906	ENSG00000087460
ENSG00000100906	ENSG00000088826
ENSG00000100906	ENSG00000088881
ENSG00000100906	ENSG00000091140
ENSG00000100906	ENSG00000091704
ENSG00000100906	ENSG00000092929
ENSG00000100906	ENSG00000092931
ENSG00000100906	ENSG00000096746
ENSG00000100906	ENSG00000099331
ENSG00000100906	ENSG00000099783
ENSG00000100906	ENSG00000099899
ENSG00000100906	ENSG00000099995
ENSG00000100906	ENSG00000100139
ENSG00000100906	ENSG00000100146
ENSG00000100906	ENSG00000100197
ENSG00000100906	ENSG00000100226
ENSG00000100906	ENSG00000100376
ENSG00000100906	ENSG00000100441
ENSG00000100906	ENSG00000100906
ENSG00000100906	ENSG00000100982
ENSG00000100906	ENSG00000101158
ENSG00000100906	ENSG00000101425
ENSG00000100906	ENSG00000101445
ENSG00000100906	ENSG00000102144
ENSG00000100906	ENSG00000103148
ENSG00000100906	ENSG00000103254
ENSG00000100906	ENSG00000104714
ENSG00000100906	ENSG00000104866
ENSG00000100906	ENSG00000104980
ENSG00000100906	ENSG00000105223
ENSG00000100906	ENSG00000105397
ENSG00000100906	ENSG00000105492
ENSG00000100906	ENSG00000105568
ENSG00000100906	ENSG00000105647
ENSG00000100906	ENSG00000105705
ENSG00000100906	ENSG00000105732
ENSG00000100906	ENSG00000105767
ENSG00000100906	ENSG00000106483
ENSG00000100906	ENSG00000107521
ENSG00000100906	ENSG00000107643
ENSG00000100906	ENSG00000107829
ENSG00000100906	ENSG00000108469
ENSG00000100906	ENSG00000108828
ENSG00000100906	ENSG00000110321
ENSG00000100906	ENSG00000110665
ENSG00000100906	ENSG00000110887
ENSG00000100906	ENSG00000110906
ENSG00000100906	ENSG00000111057
ENSG00000100906	ENSG00000112139
ENSG00000100906	ENSG00000112659
ENSG00000100906	ENSG00000113262
ENSG00000100906	ENSG00000113522
ENSG00000100906	ENSG00000113525
ENSG00000100906	ENSG00000114770
ENSG00000100906	ENSG00000115616
ENSG00000100906	ENSG00000116337
ENSG00000100906	ENSG00000116584
ENSG00000100906	ENSG00000118096
ENSG00000100906	ENSG00000119686
ENSG00000100906	ENSG00000119943
ENSG00000100906	ENSG00000119973
ENSG00000100906	ENSG00000120471
ENSG00000100906	ENSG00000120949
ENSG00000100906	ENSG00000121060
ENSG00000100906	ENSG00000121270
ENSG00000100906	ENSG00000121281
ENSG00000100906	ENSG00000121310
ENSG00000100906	ENSG00000121716
ENSG00000100906	ENSG00000122420
ENSG00000100906	ENSG00000122550
ENSG00000100906	ENSG00000122705
ENSG00000100906	ENSG00000123358
ENSG00000100906	ENSG00000123384
ENSG00000100906	ENSG00000123836
ENSG00000100906	ENSG00000124143
ENSG00000100906	ENSG00000124939
ENSG00000100906	ENSG00000125818
ENSG00000100906	ENSG00000125826
ENSG00000100906	ENSG00000125843
ENSG00000100906	ENSG00000125877
ENSG00000100906	ENSG00000127419
ENSG00000100906	ENSG00000127463
ENSG00000100906	ENSG00000127870
ENSG00000100906	ENSG00000127948
ENSG00000100906	ENSG00000128242
ENSG00000100906	ENSG00000128805
ENSG00000100906	ENSG00000128815
ENSG00000100906	ENSG00000129103
ENSG00000100906	ENSG00000129925
ENSG00000100906	ENSG00000129951
ENSG00000100906	ENSG00000130307
ENSG00000100906	ENSG00000130559
ENSG00000100906	ENSG00000130699
ENSG00000100906	ENSG00000131435
ENSG00000100906	ENSG00000132294
ENSG00000100906	ENSG00000132437
ENSG00000100906	ENSG00000132589
ENSG00000100906	ENSG00000132692
ENSG00000100906	ENSG00000132744
ENSG00000100906	ENSG00000133243
ENSG00000100906	ENSG00000133392
ENSG00000100906	ENSG00000133519
ENSG00000100906	ENSG00000135299
ENSG00000100906	ENSG00000135502
ENSG00000100906	ENSG00000135773
ENSG00000100906	ENSG00000135838
ENSG00000100906	ENSG00000136152
ENSG00000100906	ENSG00000136869
ENSG00000100906	ENSG00000136931
ENSG00000100906	ENSG00000137218
ENSG00000100906	ENSG00000137269
ENSG00000100906	ENSG00000137486
ENSG00000100906	ENSG00000137507
ENSG00000100906	ENSG00000137868
ENSG00000100906	ENSG00000137877
ENSG00000100906	ENSG00000138031
ENSG00000100906	ENSG00000139182
ENSG00000100906	ENSG00000139629
ENSG00000100906	ENSG00000139631
ENSG00000100906	ENSG00000139651
ENSG00000100906	ENSG00000139865
ENSG00000100906	ENSG00000140044
ENSG00000100906	ENSG00000140416
ENSG00000100906	ENSG00000140521
ENSG00000100906	ENSG00000141002
ENSG00000100906	ENSG00000141499
ENSG00000100906	ENSG00000141540
ENSG00000100906	ENSG00000141837
ENSG00000100906	ENSG00000142065
ENSG00000100906	ENSG00000142347
ENSG00000100906	ENSG00000142453
ENSG00000100906	ENSG00000142599
ENSG00000100906	ENSG00000142657
ENSG00000100906	ENSG00000142949
ENSG00000100906	ENSG00000142959
ENSG00000100906	ENSG00000143198
ENSG00000100906	ENSG00000143416
ENSG00000100906	ENSG00000144040
ENSG00000100906	ENSG00000144283
ENSG00000100906	ENSG00000144589
ENSG00000100906	ENSG00000144867
ENSG00000100906	ENSG00000145107
ENSG00000100906	ENSG00000145632
ENSG00000100906	ENSG00000147408
ENSG00000100906	ENSG00000148219
ENSG00000100906	ENSG00000148606
ENSG00000100906	ENSG00000148660
ENSG00000100906	ENSG00000149201
ENSG00000100906	ENSG00000149260
ENSG00000100906	ENSG00000149571
ENSG00000100906	ENSG00000149761
ENSG00000100906	ENSG00000151136
ENSG00000100906	ENSG00000151208
ENSG00000100906	ENSG00000154143
ENSG00000100906	ENSG00000154153
ENSG00000100906	ENSG00000154237
ENSG00000100906	ENSG00000155034
ENSG00000100906	ENSG00000155269
ENSG00000100906	ENSG00000155897
ENSG00000100906	ENSG00000156858
ENSG00000100906	ENSG00000157379
ENSG00000100906	ENSG00000157637
ENSG00000100906	ENSG00000158528
ENSG00000100906	ENSG00000158806
ENSG00000100906	ENSG00000159189
ENSG00000100906	ENSG00000160075
ENSG00000100906	ENSG00000160087
ENSG00000100906	ENSG00000160145
ENSG00000100906	ENSG00000160216
ENSG00000100906	ENSG00000160325
ENSG00000100906	ENSG00000160602
ENSG00000100906	ENSG00000160957
ENSG00000100906	ENSG00000160972
ENSG00000100906	ENSG00000161547
ENSG00000100906	ENSG00000161647
ENSG00000100906	ENSG00000162148
ENSG00000100906	ENSG00000162458
ENSG00000100906	ENSG00000162728
ENSG00000100906	ENSG00000162997
ENSG00000100906	ENSG00000163568
ENSG00000100906	ENSG00000163629
ENSG00000100906	ENSG00000163931
ENSG00000100906	ENSG00000163932
ENSG00000100906	ENSG00000164113
ENSG00000100906	ENSG00000164241
ENSG00000100906	ENSG00000164548
ENSG00000100906	ENSG00000164733
ENSG00000100906	ENSG00000165671
ENSG00000100906	ENSG00000166111
ENSG00000100906	ENSG00000166225
ENSG00000100906	ENSG00000166558
ENSG00000100906	ENSG00000166840
ENSG00000100906	ENSG00000166924
ENSG00000100906	ENSG00000166947
ENSG00000100906	ENSG00000167011
ENSG00000100906	ENSG00000167523
ENSG00000100906	ENSG00000167785
ENSG00000100906	ENSG00000168004
ENSG00000100906	ENSG00000168268
ENSG00000100906	ENSG00000168306
ENSG00000100906	ENSG00000168621
ENSG00000100906	ENSG00000168754
ENSG00000100906	ENSG00000170477
ENSG00000100906	ENSG00000170777
ENSG00000100906	ENSG00000170891
ENSG00000100906	ENSG00000170948
ENSG00000100906	ENSG00000171219
ENSG00000100906	ENSG00000171236
ENSG00000100906	ENSG00000171291
ENSG00000100906	ENSG00000171604
ENSG00000100906	ENSG00000172009
ENSG00000100906	ENSG00000172155
ENSG00000100906	ENSG00000172346
ENSG00000100906	ENSG00000172478
ENSG00000100906	ENSG00000172732
ENSG00000100906	ENSG00000172782
ENSG00000100906	ENSG00000172922
ENSG00000100906	ENSG00000172943
ENSG00000100906	ENSG00000173166
ENSG00000100906	ENSG00000173281
ENSG00000100906	ENSG00000173638
ENSG00000100906	ENSG00000174177
ENSG00000100906	ENSG00000174705
ENSG00000100906	ENSG00000174963
ENSG00000100906	ENSG00000175161
ENSG00000100906	ENSG00000175356
ENSG00000100906	ENSG00000175467
ENSG00000100906	ENSG00000175643
ENSG00000100906	ENSG00000176155
ENSG00000100906	ENSG00000176715
ENSG00000100906	ENSG00000176945
ENSG00000100906	ENSG00000177595
ENSG00000100906	ENSG00000177679
ENSG00000100906	ENSG00000178028
ENSG00000100906	ENSG00000178685
ENSG00000100906	ENSG00000178803
ENSG00000100906	ENSG00000178950
ENSG00000100906	ENSG00000179057
ENSG00000100906	ENSG00000179455
ENSG00000100906	ENSG00000179915
ENSG00000100906	ENSG00000180269
ENSG00000100906	ENSG00000180900
ENSG00000100906	ENSG00000180902
ENSG00000100906	ENSG00000181322
ENSG00000100906	ENSG00000182183
ENSG00000100906	ENSG00000183020
ENSG00000100906	ENSG00000183066
ENSG00000100906	ENSG00000184188
ENSG00000100906	ENSG00000184313
ENSG00000100906	ENSG00000184381
ENSG00000100906	ENSG00000184937
ENSG00000100906	ENSG00000185238
ENSG00000100906	ENSG00000185250
ENSG00000100906	ENSG00000185666
ENSG00000100906	ENSG00000185905
ENSG00000100906	ENSG00000186001
ENSG00000100906	ENSG00000186047
ENSG00000100906	ENSG00000186081
ENSG00000100906	ENSG00000186111
ENSG00000100906	ENSG00000186115
ENSG00000100906	ENSG00000186188
ENSG00000100906	ENSG00000186318
ENSG00000100906	ENSG00000187616
ENSG00000100906	ENSG00000187796
ENSG00000100906	ENSG00000187862
ENSG00000100906	ENSG00000188130
ENSG00000100906	ENSG00000188897
ENSG00000100906	ENSG00000189099
ENSG00000100906	ENSG00000196415
ENSG00000100906	ENSG00000196547
ENSG00000100906	ENSG00000196932
ENSG00000100906	ENSG00000197214
ENSG00000100906	ENSG00000197358
ENSG00000100906	ENSG00000197498
ENSG00000100906	ENSG00000197694
ENSG00000100906	ENSG00000197702
ENSG00000100906	ENSG00000197756
ENSG00000100906	ENSG00000197894
ENSG00000100906	ENSG00000197971
ENSG00000100906	ENSG00000197980
ENSG00000100906	ENSG00000198732
ENSG00000100906	ENSG00000198818
ENSG00000100906	ENSG00000202248
ENSG00000100906	ENSG00000203666
ENSG00000100906	ENSG00000203805
ENSG00000100906	ENSG00000204099
ENSG00000100906	ENSG00000204140
ENSG00000100906	ENSG00000204387
ENSG00000100906	ENSG00000204429
ENSG00000100906	ENSG00000204610
ENSG00000100906	ENSG00000204634
ENSG00000100906	ENSG00000204655
ENSG00000100906	ENSG00000204673
ENSG00000100906	ENSG00000205865
ENSG00000100906	ENSG00000206042
ENSG00000100906	ENSG00000207932
ENSG00000100906	ENSG00000207961
ENSG00000100906	ENSG00000213087
ENSG00000100906	ENSG00000213149
ENSG00000100906	ENSG00000213281
ENSG00000100906	ENSG00000213445
ENSG00000100906	ENSG00000213465
ENSG00000100906	ENSG00000214128
ENSG00000100906	ENSG00000214455
ENSG00000100906	ENSG00000214491
ENSG00000100906	ENSG00000215765
ENSG00000100906	ENSG00000215869
ENSG00000100906	ENSG00000215908
ENSG00000100906	ENSG00000215910
ENSG00000100906	ENSG00000218018
ENSG00000100906	ENSG00000218109
ENSG00000100906	ENSG00000219891
ENSG00000100906	ENSG00000220884
ENSG00000100906	ENSG00000221818
ENSG00000100906	ENSG00000223403
ENSG00000100906	ENSG00000223436
ENSG00000100906	ENSG00000224604
ENSG00000100906	ENSG00000225032
ENSG00000100906	ENSG00000225282
ENSG00000100906	ENSG00000225580
ENSG00000100906	ENSG00000225614
ENSG00000100906	ENSG00000225746
ENSG00000100906	ENSG00000225872
ENSG00000100906	ENSG00000226057
ENSG00000100906	ENSG00000226345
ENSG00000100906	ENSG00000226557
ENSG00000100906	ENSG00000226872
ENSG00000100906	ENSG00000226921
ENSG00000100906	ENSG00000226933
ENSG00000100906	ENSG00000226986
ENSG00000100906	ENSG00000227513
ENSG00000100906	ENSG00000227910
ENSG00000100906	ENSG00000228141
ENSG00000100906	ENSG00000228171
ENSG00000100906	ENSG00000228658
ENSG00000100906	ENSG00000228789
ENSG00000100906	ENSG00000229066
ENSG00000100906	ENSG00000229315
ENSG00000100906	ENSG00000229360
ENSG00000100906	ENSG00000229484
ENSG00000100906	ENSG00000230131
ENSG00000100906	ENSG00000230741
ENSG00000100906	ENSG00000230834
ENSG00000100906	ENSG00000231721
ENSG00000100906	ENSG00000231793
ENSG00000100906	ENSG00000232084
ENSG00000100906	ENSG00000232273
ENSG00000100906	ENSG00000232702
ENSG00000100906	ENSG00000233038
ENSG00000100906	ENSG00000233083
ENSG00000100906	ENSG00000233313
ENSG00000100906	ENSG00000233395
ENSG00000100906	ENSG00000233593
ENSG00000100906	ENSG00000234638
ENSG00000100906	ENSG00000234750
ENSG00000100906	ENSG00000234922
ENSG00000100906	ENSG00000235245
