from	to
ENSG00000065029	ENSG00000000457
ENSG00000065029	ENSG00000000460
ENSG00000065029	ENSG00000001084
ENSG00000065029	ENSG00000001561
ENSG00000065029	ENSG00000002016
ENSG00000065029	ENSG00000002919
ENSG00000065029	ENSG00000003056
ENSG00000065029	ENSG00000003756
ENSG00000065029	ENSG00000004142
ENSG00000065029	ENSG00000004455
ENSG00000065029	ENSG00000004487
ENSG00000065029	ENSG00000004534
ENSG00000065029	ENSG00000004766
ENSG00000065029	ENSG00000004776
ENSG00000065029	ENSG00000004779
ENSG00000065029	ENSG00000004866
ENSG00000065029	ENSG00000004975
ENSG00000065029	ENSG00000005100
ENSG00000065029	ENSG00000005175
ENSG00000065029	ENSG00000005189
ENSG00000065029	ENSG00000005194
ENSG00000065029	ENSG00000005206
ENSG00000065029	ENSG00000005302
ENSG00000065029	ENSG00000005801
ENSG00000065029	ENSG00000006007
ENSG00000065029	ENSG00000006015
ENSG00000065029	ENSG00000006042
ENSG00000065029	ENSG00000006125
ENSG00000065029	ENSG00000006128
ENSG00000065029	ENSG00000006530
ENSG00000065029	ENSG00000006652
ENSG00000065029	ENSG00000006695
ENSG00000065029	ENSG00000006704
ENSG00000065029	ENSG00000006712
ENSG00000065029	ENSG00000006715
ENSG00000065029	ENSG00000006740
ENSG00000065029	ENSG00000006744
ENSG00000065029	ENSG00000007047
ENSG00000065029	ENSG00000007341
ENSG00000065029	ENSG00000007392
ENSG00000065029	ENSG00000007520
ENSG00000065029	ENSG00000007923
ENSG00000065029	ENSG00000008056
ENSG00000065029	ENSG00000008128
ENSG00000065029	ENSG00000008277
ENSG00000065029	ENSG00000008294
ENSG00000065029	ENSG00000008300
ENSG00000065029	ENSG00000008311
ENSG00000065029	ENSG00000008838
ENSG00000065029	ENSG00000008988
ENSG00000065029	ENSG00000009830
ENSG00000065029	ENSG00000009844
ENSG00000065029	ENSG00000010244
ENSG00000065029	ENSG00000010292
ENSG00000065029	ENSG00000010310
ENSG00000065029	ENSG00000010361
ENSG00000065029	ENSG00000010539
ENSG00000065029	ENSG00000011007
ENSG00000065029	ENSG00000011009
ENSG00000065029	ENSG00000011052
ENSG00000065029	ENSG00000011132
ENSG00000065029	ENSG00000011258
ENSG00000065029	ENSG00000011275
ENSG00000065029	ENSG00000011304
ENSG00000065029	ENSG00000011332
ENSG00000065029	ENSG00000011376
ENSG00000065029	ENSG00000012061
ENSG00000065029	ENSG00000012174
ENSG00000065029	ENSG00000012211
ENSG00000065029	ENSG00000012232
ENSG00000065029	ENSG00000012660
ENSG00000065029	ENSG00000012822
ENSG00000065029	ENSG00000013275
ENSG00000065029	ENSG00000013375
ENSG00000065029	ENSG00000013523
ENSG00000065029	ENSG00000014641
ENSG00000065029	ENSG00000014919
ENSG00000065029	ENSG00000015153
ENSG00000065029	ENSG00000015479
ENSG00000065029	ENSG00000018189
ENSG00000065029	ENSG00000018510
ENSG00000065029	ENSG00000018610
ENSG00000065029	ENSG00000018699
ENSG00000065029	ENSG00000018869
ENSG00000065029	ENSG00000020129
ENSG00000065029	ENSG00000020426
ENSG00000065029	ENSG00000022267
ENSG00000065029	ENSG00000022277
ENSG00000065029	ENSG00000022840
ENSG00000065029	ENSG00000023287
ENSG00000065029	ENSG00000023318
ENSG00000065029	ENSG00000024862
ENSG00000065029	ENSG00000025423
ENSG00000065029	ENSG00000025434
ENSG00000065029	ENSG00000027001
ENSG00000065029	ENSG00000027847
ENSG00000065029	ENSG00000028203
ENSG00000065029	ENSG00000028839
ENSG00000065029	ENSG00000029363
ENSG00000065029	ENSG00000029364
ENSG00000065029	ENSG00000030066
ENSG00000065029	ENSG00000031823
ENSG00000065029	ENSG00000032389
ENSG00000065029	ENSG00000032444
ENSG00000065029	ENSG00000032742
ENSG00000065029	ENSG00000033011
ENSG00000065029	ENSG00000033030
ENSG00000065029	ENSG00000033050
ENSG00000065029	ENSG00000034533
ENSG00000065029	ENSG00000034677
ENSG00000065029	ENSG00000034693
ENSG00000065029	ENSG00000037749
ENSG00000065029	ENSG00000037897
ENSG00000065029	ENSG00000038219
ENSG00000065029	ENSG00000038358
ENSG00000065029	ENSG00000038532
ENSG00000065029	ENSG00000039123
ENSG00000065029	ENSG00000039319
ENSG00000065029	ENSG00000040531
ENSG00000065029	ENSG00000040633
ENSG00000065029	ENSG00000041802
ENSG00000065029	ENSG00000041988
ENSG00000065029	ENSG00000042429
ENSG00000065029	ENSG00000042445
ENSG00000065029	ENSG00000042493
ENSG00000065029	ENSG00000042753
