from	to
ENSG00000143995	ENSG00000000419
ENSG00000143995	ENSG00000000457
ENSG00000143995	ENSG00000000460
ENSG00000143995	ENSG00000001084
ENSG00000143995	ENSG00000001460
ENSG00000143995	ENSG00000002586
ENSG00000143995	ENSG00000003249
ENSG00000143995	ENSG00000003402
ENSG00000143995	ENSG00000003509
ENSG00000143995	ENSG00000003756
ENSG00000143995	ENSG00000003989
ENSG00000143995	ENSG00000005020
ENSG00000143995	ENSG00000005801
ENSG00000143995	ENSG00000005844
ENSG00000143995	ENSG00000005889
ENSG00000143995	ENSG00000006025
ENSG00000143995	ENSG00000006125
ENSG00000143995	ENSG00000006194
ENSG00000143995	ENSG00000006634
ENSG00000143995	ENSG00000007372
ENSG00000143995	ENSG00000007384
ENSG00000143995	ENSG00000007923
ENSG00000143995	ENSG00000008130
ENSG00000143995	ENSG00000008294
ENSG00000143995	ENSG00000008516
ENSG00000143995	ENSG00000009954
ENSG00000143995	ENSG00000010292
ENSG00000143995	ENSG00000011258
ENSG00000143995	ENSG00000011454
ENSG00000143995	ENSG00000012963
ENSG00000143995	ENSG00000015133
ENSG00000143995	ENSG00000015479
ENSG00000143995	ENSG00000021762
ENSG00000143995	ENSG00000023228
ENSG00000143995	ENSG00000023516
ENSG00000143995	ENSG00000023909
ENSG00000143995	ENSG00000024422
ENSG00000143995	ENSG00000024526
ENSG00000143995	ENSG00000027869
ENSG00000143995	ENSG00000028839
ENSG00000143995	ENSG00000032219
ENSG00000143995	ENSG00000032389
ENSG00000143995	ENSG00000032444
ENSG00000143995	ENSG00000032742
ENSG00000143995	ENSG00000035115
ENSG00000143995	ENSG00000035681
ENSG00000143995	ENSG00000035687
ENSG00000143995	ENSG00000035720
ENSG00000143995	ENSG00000035928
ENSG00000143995	ENSG00000036054
ENSG00000143995	ENSG00000036448
ENSG00000143995	ENSG00000037280
ENSG00000143995	ENSG00000039537
ENSG00000143995	ENSG00000041988
ENSG00000143995	ENSG00000042429
ENSG00000143995	ENSG00000042980
ENSG00000143995	ENSG00000044524
ENSG00000143995	ENSG00000047579
ENSG00000143995	ENSG00000047621
ENSG00000143995	ENSG00000047849
ENSG00000143995	ENSG00000048462
ENSG00000143995	ENSG00000048471
ENSG00000143995	ENSG00000048649
ENSG00000143995	ENSG00000049089
ENSG00000143995	ENSG00000049883
ENSG00000143995	ENSG00000050820
ENSG00000143995	ENSG00000051382
ENSG00000143995	ENSG00000051620
ENSG00000143995	ENSG00000051825
ENSG00000143995	ENSG00000052795
ENSG00000143995	ENSG00000053372
ENSG00000143995	ENSG00000053501
ENSG00000143995	ENSG00000053770
ENSG00000143995	ENSG00000054938
ENSG00000143995	ENSG00000055044
ENSG00000143995	ENSG00000055118
ENSG00000143995	ENSG00000055483
ENSG00000143995	ENSG00000056097
ENSG00000143995	ENSG00000056972
ENSG00000143995	ENSG00000060491
ENSG00000143995	ENSG00000061273
ENSG00000143995	ENSG00000061918
ENSG00000143995	ENSG00000062194
ENSG00000143995	ENSG00000062716
ENSG00000143995	ENSG00000063015
ENSG00000143995	ENSG00000063587
ENSG00000143995	ENSG00000064225
ENSG00000143995	ENSG00000064309
ENSG00000143995	ENSG00000064687
ENSG00000143995	ENSG00000065029
ENSG00000143995	ENSG00000065060
ENSG00000143995	ENSG00000065534
ENSG00000143995	ENSG00000065989
ENSG00000143995	ENSG00000066027
ENSG00000143995	ENSG00000066697
ENSG00000143995	ENSG00000066923
ENSG00000143995	ENSG00000067141
ENSG00000143995	ENSG00000067560
ENSG00000143995	ENSG00000067955
ENSG00000143995	ENSG00000068078
ENSG00000143995	ENSG00000068305
ENSG00000143995	ENSG00000068724
ENSG00000143995	ENSG00000068784
ENSG00000143995	ENSG00000068831
ENSG00000143995	ENSG00000069020
ENSG00000143995	ENSG00000070367
ENSG00000143995	ENSG00000070423
ENSG00000143995	ENSG00000070444
ENSG00000143995	ENSG00000070731
ENSG00000143995	ENSG00000070759
ENSG00000143995	ENSG00000070785
ENSG00000143995	ENSG00000070961
ENSG00000143995	ENSG00000071082
ENSG00000143995	ENSG00000071242
ENSG00000143995	ENSG00000071462
ENSG00000143995	ENSG00000071575
ENSG00000143995	ENSG00000071655
ENSG00000143995	ENSG00000071794
ENSG00000143995	ENSG00000071994
ENSG00000143995	ENSG00000072042
ENSG00000143995	ENSG00000072210
ENSG00000143995	ENSG00000072501
ENSG00000143995	ENSG00000072609
ENSG00000143995	ENSG00000073146
ENSG00000143995	ENSG00000073614
ENSG00000143995	ENSG00000073803
ENSG00000143995	ENSG00000074317
ENSG00000143995	ENSG00000074356
ENSG00000143995	ENSG00000074582
ENSG00000143995	ENSG00000074755
ENSG00000143995	ENSG00000075188
ENSG00000143995	ENSG00000075234
ENSG00000143995	ENSG00000075275
ENSG00000143995	ENSG00000075303
ENSG00000143995	ENSG00000075340
ENSG00000143995	ENSG00000075856
ENSG00000143995	ENSG00000076242
ENSG00000143995	ENSG00000076258
ENSG00000143995	ENSG00000076555
ENSG00000143995	ENSG00000077092
ENSG00000143995	ENSG00000077348
ENSG00000143995	ENSG00000077463
ENSG00000143995	ENSG00000078043
ENSG00000143995	ENSG00000078081
ENSG00000143995	ENSG00000078369
ENSG00000143995	ENSG00000080503
ENSG00000143995	ENSG00000081019
ENSG00000143995	ENSG00000081087
ENSG00000143995	ENSG00000081277
ENSG00000143995	ENSG00000081386
ENSG00000143995	ENSG00000081665
ENSG00000143995	ENSG00000081870
ENSG00000143995	ENSG00000082898
ENSG00000143995	ENSG00000083223
ENSG00000143995	ENSG00000083635
ENSG00000143995	ENSG00000083817
ENSG00000143995	ENSG00000084110
ENSG00000143995	ENSG00000084463
ENSG00000143995	ENSG00000085365
ENSG00000143995	ENSG00000085415
ENSG00000143995	ENSG00000085788
ENSG00000143995	ENSG00000085871
ENSG00000143995	ENSG00000085982
ENSG00000143995	ENSG00000086062
ENSG00000143995	ENSG00000086288
ENSG00000143995	ENSG00000086827
ENSG00000143995	ENSG00000087077
ENSG00000143995	ENSG00000087088
ENSG00000143995	ENSG00000087266
ENSG00000143995	ENSG00000087589
ENSG00000143995	ENSG00000087884
ENSG00000143995	ENSG00000088727
ENSG00000143995	ENSG00000088836
ENSG00000143995	ENSG00000088876
ENSG00000143995	ENSG00000089048
ENSG00000143995	ENSG00000089053
ENSG00000143995	ENSG00000089094
ENSG00000143995	ENSG00000089123
ENSG00000143995	ENSG00000089127
ENSG00000143995	ENSG00000089163
