from	to
ENSG00000066135	ENSG00000000460
ENSG00000066135	ENSG00000001460
ENSG00000066135	ENSG00000001617
ENSG00000066135	ENSG00000001626
ENSG00000066135	ENSG00000002330
ENSG00000066135	ENSG00000002549
ENSG00000066135	ENSG00000002586
ENSG00000066135	ENSG00000002822
ENSG00000066135	ENSG00000002919
ENSG00000066135	ENSG00000003137
ENSG00000066135	ENSG00000003249
ENSG00000066135	ENSG00000003393
ENSG00000066135	ENSG00000003509
ENSG00000066135	ENSG00000004139
ENSG00000066135	ENSG00000004478
ENSG00000066135	ENSG00000004534
ENSG00000066135	ENSG00000004799
ENSG00000066135	ENSG00000004897
ENSG00000066135	ENSG00000004948
ENSG00000066135	ENSG00000004975
ENSG00000066135	ENSG00000005001
ENSG00000066135	ENSG00000005020
ENSG00000066135	ENSG00000005100
ENSG00000066135	ENSG00000005175
ENSG00000066135	ENSG00000005187
ENSG00000066135	ENSG00000005189
ENSG00000066135	ENSG00000005194
ENSG00000066135	ENSG00000005243
ENSG00000066135	ENSG00000005421
ENSG00000066135	ENSG00000005436
ENSG00000066135	ENSG00000005483
ENSG00000066135	ENSG00000005486
ENSG00000066135	ENSG00000005801
ENSG00000066135	ENSG00000005884
ENSG00000066135	ENSG00000005961
ENSG00000066135	ENSG00000006025
ENSG00000066135	ENSG00000006042
ENSG00000066135	ENSG00000006125
ENSG00000066135	ENSG00000006128
ENSG00000066135	ENSG00000006194
ENSG00000066135	ENSG00000006283
ENSG00000066135	ENSG00000006453
ENSG00000066135	ENSG00000006468
ENSG00000066135	ENSG00000006611
ENSG00000066135	ENSG00000006638
ENSG00000066135	ENSG00000006652
ENSG00000066135	ENSG00000006756
ENSG00000066135	ENSG00000006757
ENSG00000066135	ENSG00000007047
ENSG00000066135	ENSG00000007062
ENSG00000066135	ENSG00000007080
ENSG00000066135	ENSG00000007168
ENSG00000066135	ENSG00000007264
ENSG00000066135	ENSG00000007392
ENSG00000066135	ENSG00000007402
ENSG00000066135	ENSG00000007545
ENSG00000066135	ENSG00000007923
ENSG00000066135	ENSG00000008086
ENSG00000066135	ENSG00000008128
ENSG00000066135	ENSG00000008282
ENSG00000066135	ENSG00000008283
ENSG00000066135	ENSG00000008294
ENSG00000066135	ENSG00000008323
ENSG00000066135	ENSG00000008324
ENSG00000066135	ENSG00000008382
ENSG00000066135	ENSG00000008394
ENSG00000066135	ENSG00000008441
ENSG00000066135	ENSG00000008516
ENSG00000066135	ENSG00000008952
ENSG00000066135	ENSG00000008988
ENSG00000066135	ENSG00000009413
ENSG00000066135	ENSG00000009844
ENSG00000066135	ENSG00000009954
ENSG00000066135	ENSG00000010017
ENSG00000066135	ENSG00000010072
ENSG00000066135	ENSG00000010278
ENSG00000066135	ENSG00000010292
ENSG00000066135	ENSG00000010318
ENSG00000066135	ENSG00000010327
ENSG00000066135	ENSG00000010539
ENSG00000066135	ENSG00000010671
ENSG00000066135	ENSG00000010818
ENSG00000066135	ENSG00000011028
ENSG00000066135	ENSG00000011114
ENSG00000066135	ENSG00000011143
ENSG00000066135	ENSG00000011258
ENSG00000066135	ENSG00000011347
ENSG00000066135	ENSG00000011422
ENSG00000066135	ENSG00000011451
ENSG00000066135	ENSG00000012048
ENSG00000066135	ENSG00000012061
ENSG00000066135	ENSG00000012211
ENSG00000066135	ENSG00000012223
ENSG00000066135	ENSG00000012660
ENSG00000066135	ENSG00000012822
ENSG00000066135	ENSG00000012983
ENSG00000066135	ENSG00000013016
ENSG00000066135	ENSG00000013441
ENSG00000066135	ENSG00000013561
ENSG00000066135	ENSG00000013588
ENSG00000066135	ENSG00000014123
ENSG00000066135	ENSG00000014138
