from	to
ENSG00000158636	ENSG00000000419
ENSG00000158636	ENSG00000000460
ENSG00000158636	ENSG00000001084
ENSG00000158636	ENSG00000001460
ENSG00000158636	ENSG00000001631
ENSG00000158636	ENSG00000002016
ENSG00000158636	ENSG00000002822
ENSG00000158636	ENSG00000002919
ENSG00000158636	ENSG00000003393
ENSG00000158636	ENSG00000003400
ENSG00000158636	ENSG00000003509
ENSG00000158636	ENSG00000003756
ENSG00000158636	ENSG00000004142
ENSG00000158636	ENSG00000004487
ENSG00000158636	ENSG00000004534
ENSG00000158636	ENSG00000004700
ENSG00000158636	ENSG00000004766
ENSG00000158636	ENSG00000004779
ENSG00000158636	ENSG00000004897
ENSG00000158636	ENSG00000004975
ENSG00000158636	ENSG00000005020
ENSG00000158636	ENSG00000005075
ENSG00000158636	ENSG00000005100
ENSG00000158636	ENSG00000005189
ENSG00000158636	ENSG00000005194
ENSG00000158636	ENSG00000005206
ENSG00000158636	ENSG00000005302
ENSG00000158636	ENSG00000005801
ENSG00000158636	ENSG00000005882
ENSG00000158636	ENSG00000006015
ENSG00000158636	ENSG00000006025
ENSG00000158636	ENSG00000006071
ENSG00000158636	ENSG00000006125
ENSG00000158636	ENSG00000006194
ENSG00000158636	ENSG00000006451
ENSG00000158636	ENSG00000006468
ENSG00000158636	ENSG00000006530
ENSG00000158636	ENSG00000006607
ENSG00000158636	ENSG00000006634
ENSG00000158636	ENSG00000006652
ENSG00000158636	ENSG00000006695
ENSG00000158636	ENSG00000006712
ENSG00000158636	ENSG00000006715
ENSG00000158636	ENSG00000006744
ENSG00000158636	ENSG00000006757
ENSG00000158636	ENSG00000006837
ENSG00000158636	ENSG00000007047
ENSG00000158636	ENSG00000007080
ENSG00000158636	ENSG00000007341
ENSG00000158636	ENSG00000007392
ENSG00000158636	ENSG00000007516
ENSG00000158636	ENSG00000007520
ENSG00000158636	ENSG00000007923
ENSG00000158636	ENSG00000008018
ENSG00000158636	ENSG00000008128
ENSG00000158636	ENSG00000008256
ENSG00000158636	ENSG00000008283
ENSG00000158636	ENSG00000008324
ENSG00000158636	ENSG00000008405
ENSG00000158636	ENSG00000008838
ENSG00000158636	ENSG00000008952
ENSG00000158636	ENSG00000008988
ENSG00000158636	ENSG00000009307
ENSG00000158636	ENSG00000009413
ENSG00000158636	ENSG00000009844
ENSG00000158636	ENSG00000010072
ENSG00000158636	ENSG00000010165
ENSG00000158636	ENSG00000010361
ENSG00000158636	ENSG00000010539
ENSG00000158636	ENSG00000011007
ENSG00000158636	ENSG00000011009
ENSG00000158636	ENSG00000011021
ENSG00000158636	ENSG00000011028
ENSG00000158636	ENSG00000011052
ENSG00000158636	ENSG00000011143
ENSG00000158636	ENSG00000011258
ENSG00000158636	ENSG00000011275
ENSG00000158636	ENSG00000011295
ENSG00000158636	ENSG00000011376
ENSG00000158636	ENSG00000011566
ENSG00000158636	ENSG00000012048
ENSG00000158636	ENSG00000012061
ENSG00000158636	ENSG00000012174
ENSG00000158636	ENSG00000012660
ENSG00000158636	ENSG00000012822
ENSG00000158636	ENSG00000012963
ENSG00000158636	ENSG00000013275
ENSG00000158636	ENSG00000013374
ENSG00000158636	ENSG00000013573
ENSG00000158636	ENSG00000014123
ENSG00000158636	ENSG00000014164
ENSG00000158636	ENSG00000014216
ENSG00000158636	ENSG00000014257
ENSG00000158636	ENSG00000014641
ENSG00000158636	ENSG00000014824
ENSG00000158636	ENSG00000014919
ENSG00000158636	ENSG00000015479
ENSG00000158636	ENSG00000015676
ENSG00000158636	ENSG00000016864
ENSG00000158636	ENSG00000018510
ENSG00000158636	ENSG00000018610
ENSG00000158636	ENSG00000020426
ENSG00000158636	ENSG00000020922
ENSG00000158636	ENSG00000021776
ENSG00000158636	ENSG00000021826
ENSG00000158636	ENSG00000022277
ENSG00000158636	ENSG00000022567
ENSG00000158636	ENSG00000022976
ENSG00000158636	ENSG00000023171
ENSG00000158636	ENSG00000023191
ENSG00000158636	ENSG00000023228
ENSG00000158636	ENSG00000023318
ENSG00000158636	ENSG00000023734
ENSG00000158636	ENSG00000023909
ENSG00000158636	ENSG00000024048
ENSG00000158636	ENSG00000024862
ENSG00000158636	ENSG00000025434
ENSG00000158636	ENSG00000025770
ENSG00000158636	ENSG00000025796
ENSG00000158636	ENSG00000025800
ENSG00000158636	ENSG00000026025
ENSG00000158636	ENSG00000027001
ENSG00000158636	ENSG00000027075
ENSG00000158636	ENSG00000027847
ENSG00000158636	ENSG00000027869
ENSG00000158636	ENSG00000028203
ENSG00000158636	ENSG00000028528
ENSG00000158636	ENSG00000028839
ENSG00000158636	ENSG00000029363
ENSG00000158636	ENSG00000029364
ENSG00000158636	ENSG00000030066
ENSG00000158636	ENSG00000030582
ENSG00000158636	ENSG00000031691
ENSG00000158636	ENSG00000031823
ENSG00000158636	ENSG00000032219
ENSG00000158636	ENSG00000032389
ENSG00000158636	ENSG00000033011
ENSG00000158636	ENSG00000033030
ENSG00000158636	ENSG00000033627
ENSG00000158636	ENSG00000034693
ENSG00000158636	ENSG00000035115
ENSG00000158636	ENSG00000035499
ENSG00000158636	ENSG00000035928
ENSG00000158636	ENSG00000036054
ENSG00000158636	ENSG00000036549
ENSG00000158636	ENSG00000037241
ENSG00000158636	ENSG00000037749
ENSG00000158636	ENSG00000037897
ENSG00000158636	ENSG00000038002
ENSG00000158636	ENSG00000038219
ENSG00000158636	ENSG00000038358
ENSG00000158636	ENSG00000038532
ENSG00000158636	ENSG00000039123
ENSG00000158636	ENSG00000039650
ENSG00000158636	ENSG00000040275
ENSG00000158636	ENSG00000040341
ENSG00000158636	ENSG00000040531
ENSG00000158636	ENSG00000040633
ENSG00000158636	ENSG00000041802
ENSG00000158636	ENSG00000042062
ENSG00000158636	ENSG00000042088
ENSG00000158636	ENSG00000042317
ENSG00000158636	ENSG00000042445
ENSG00000158636	ENSG00000042753
ENSG00000158636	ENSG00000046647
ENSG00000158636	ENSG00000046651
ENSG00000158636	ENSG00000047056
ENSG00000158636	ENSG00000047188
ENSG00000158636	ENSG00000047249
ENSG00000158636	ENSG00000047410
ENSG00000158636	ENSG00000047457
ENSG00000158636	ENSG00000047621
ENSG00000158636	ENSG00000047849
ENSG00000158636	ENSG00000048162
