from	to
ENSG00000121058	ENSG00000273542
ENSG00000171634	ENSG00000006125
ENSG00000171634	ENSG00000006451
ENSG00000171634	ENSG00000006715
ENSG00000171634	ENSG00000007392
ENSG00000171634	ENSG00000008294
ENSG00000171634	ENSG00000009765
ENSG00000171634	ENSG00000011275
ENSG00000171634	ENSG00000012211
ENSG00000171634	ENSG00000014257
ENSG00000171634	ENSG00000023697
ENSG00000171634	ENSG00000025434
ENSG00000171634	ENSG00000028528
ENSG00000171634	ENSG00000037897
ENSG00000171634	ENSG00000039123
ENSG00000171634	ENSG00000048649
ENSG00000171634	ENSG00000051382
ENSG00000171634	ENSG00000058063
ENSG00000171634	ENSG00000063854
ENSG00000171634	ENSG00000064042
ENSG00000171634	ENSG00000064763
ENSG00000171634	ENSG00000065150
ENSG00000171634	ENSG00000065809
ENSG00000171634	ENSG00000068305
ENSG00000171634	ENSG00000069943
ENSG00000171634	ENSG00000069974
ENSG00000171634	ENSG00000073584
ENSG00000171634	ENSG00000075420
ENSG00000171634	ENSG00000075651
ENSG00000171634	ENSG00000086666
ENSG00000171634	ENSG00000087502
ENSG00000171634	ENSG00000091039
ENSG00000171634	ENSG00000091947
ENSG00000171634	ENSG00000092931
ENSG00000171634	ENSG00000100519
ENSG00000171634	ENSG00000100867
ENSG00000171634	ENSG00000101346
ENSG00000171634	ENSG00000101391
ENSG00000171634	ENSG00000102243
ENSG00000171634	ENSG00000102786
ENSG00000171634	ENSG00000103187
ENSG00000171634	ENSG00000104313
ENSG00000171634	ENSG00000104408
ENSG00000171634	ENSG00000104490
ENSG00000171634	ENSG00000104980
ENSG00000171634	ENSG00000105281
ENSG00000171634	ENSG00000105953
ENSG00000171634	ENSG00000106105
ENSG00000171634	ENSG00000106244
ENSG00000171634	ENSG00000106245
ENSG00000171634	ENSG00000107614
ENSG00000171634	ENSG00000108370
ENSG00000171634	ENSG00000108424
ENSG00000171634	ENSG00000108604
ENSG00000171634	ENSG00000108883
ENSG00000171634	ENSG00000109920
ENSG00000171634	ENSG00000110497
ENSG00000171634	ENSG00000110777
ENSG00000171634	ENSG00000111077
ENSG00000171634	ENSG00000111271
ENSG00000171634	ENSG00000111452
ENSG00000171634	ENSG00000111530
ENSG00000171634	ENSG00000111540
ENSG00000171634	ENSG00000111725
ENSG00000171634	ENSG00000111786
ENSG00000171634	ENSG00000111875
ENSG00000171634	ENSG00000111877
ENSG00000171634	ENSG00000112337
ENSG00000171634	ENSG00000113407
ENSG00000171634	ENSG00000113494
ENSG00000171634	ENSG00000114686
ENSG00000171634	ENSG00000114757
ENSG00000171634	ENSG00000114867
ENSG00000171634	ENSG00000115540
ENSG00000171634	ENSG00000116044
ENSG00000171634	ENSG00000116857
ENSG00000171634	ENSG00000116898
ENSG00000171634	ENSG00000117153
ENSG00000171634	ENSG00000119318
ENSG00000171634	ENSG00000119915
ENSG00000171634	ENSG00000120798
ENSG00000171634	ENSG00000120948
ENSG00000171634	ENSG00000121073
ENSG00000171634	ENSG00000122299
ENSG00000171634	ENSG00000124275
ENSG00000171634	ENSG00000124749
ENSG00000171634	ENSG00000125084
ENSG00000171634	ENSG00000125375
ENSG00000171634	ENSG00000126001
ENSG00000171634	ENSG00000126883
ENSG00000171634	ENSG00000127249
ENSG00000171634	ENSG00000129292
ENSG00000171634	ENSG00000130559
ENSG00000171634	ENSG00000130741
ENSG00000171634	ENSG00000131389
ENSG00000171634	ENSG00000132383
ENSG00000171634	ENSG00000132466
ENSG00000171634	ENSG00000132475
ENSG00000171634	ENSG00000132591
ENSG00000171634	ENSG00000133710
ENSG00000171634	ENSG00000133943
ENSG00000171634	ENSG00000134138
ENSG00000171634	ENSG00000134575
ENSG00000171634	ENSG00000135372
ENSG00000171634	ENSG00000135679
ENSG00000171634	ENSG00000135801
ENSG00000171634	ENSG00000136048
ENSG00000171634	ENSG00000136051
ENSG00000171634	ENSG00000136261
ENSG00000171634	ENSG00000136271
ENSG00000171634	ENSG00000136631
ENSG00000171634	ENSG00000136643
ENSG00000171634	ENSG00000137812
ENSG00000171634	ENSG00000137876
ENSG00000171634	ENSG00000139546
ENSG00000171634	ENSG00000139625
ENSG00000171634	ENSG00000139793
ENSG00000171634	ENSG00000140374
