from	to
ENSG00000102125	ENSG00000013374
ENSG00000102125	ENSG00000016391
ENSG00000102125	ENSG00000019144
ENSG00000102125	ENSG00000052749
ENSG00000102125	ENSG00000054967
ENSG00000102125	ENSG00000061676
ENSG00000102125	ENSG00000065057
ENSG00000102125	ENSG00000065361
ENSG00000102125	ENSG00000068831
ENSG00000102125	ENSG00000068903
ENSG00000102125	ENSG00000072062
ENSG00000102125	ENSG00000073146
ENSG00000102125	ENSG00000074755
ENSG00000102125	ENSG00000075142
ENSG00000102125	ENSG00000075292
ENSG00000102125	ENSG00000084207
ENSG00000102125	ENSG00000086232
ENSG00000102125	ENSG00000087111
ENSG00000102125	ENSG00000087842
ENSG00000102125	ENSG00000088756
ENSG00000102125	ENSG00000090554
ENSG00000102125	ENSG00000095066
ENSG00000102125	ENSG00000099338
ENSG00000102125	ENSG00000099904
ENSG00000102125	ENSG00000099991
ENSG00000102125	ENSG00000100099
ENSG00000102125	ENSG00000101132
ENSG00000102125	ENSG00000101161
ENSG00000102125	ENSG00000101290
ENSG00000102125	ENSG00000101365
ENSG00000102125	ENSG00000101782
ENSG00000102125	ENSG00000103043
ENSG00000102125	ENSG00000104825
ENSG00000102125	ENSG00000105479
ENSG00000102125	ENSG00000105991
ENSG00000102125	ENSG00000106266
ENSG00000102125	ENSG00000106327
ENSG00000102125	ENSG00000106484
ENSG00000102125	ENSG00000106701
ENSG00000102125	ENSG00000107099
ENSG00000102125	ENSG00000107984
ENSG00000102125	ENSG00000109534
ENSG00000102125	ENSG00000110047
ENSG00000102125	ENSG00000110330
ENSG00000102125	ENSG00000110844
ENSG00000102125	ENSG00000111275
ENSG00000102125	ENSG00000111344
ENSG00000102125	ENSG00000111725
ENSG00000102125	ENSG00000113734
ENSG00000102125	ENSG00000114019
ENSG00000102125	ENSG00000115129
ENSG00000102125	ENSG00000117407
ENSG00000102125	ENSG00000117632
ENSG00000102125	ENSG00000117676
ENSG00000102125	ENSG00000118162
ENSG00000102125	ENSG00000118680
ENSG00000102125	ENSG00000119139
ENSG00000102125	ENSG00000119574
ENSG00000102125	ENSG00000119772
ENSG00000102125	ENSG00000122783
ENSG00000102125	ENSG00000123342
ENSG00000102125	ENSG00000123728
ENSG00000102125	ENSG00000124222
ENSG00000102125	ENSG00000124942
ENSG00000102125	ENSG00000127564
ENSG00000102125	ENSG00000128040
ENSG00000102125	ENSG00000128626
ENSG00000102125	ENSG00000129474
ENSG00000102125	ENSG00000129625
ENSG00000102125	ENSG00000129673
ENSG00000102125	ENSG00000130038
ENSG00000102125	ENSG00000130147
ENSG00000102125	ENSG00000130255
ENSG00000102125	ENSG00000130649
ENSG00000102125	ENSG00000132604
ENSG00000102125	ENSG00000134779
ENSG00000102125	ENSG00000134815
ENSG00000102125	ENSG00000135916
ENSG00000102125	ENSG00000136235
ENSG00000102125	ENSG00000136536
ENSG00000102125	ENSG00000137135
ENSG00000102125	ENSG00000137343
ENSG00000102125	ENSG00000137700
ENSG00000102125	ENSG00000137801
ENSG00000102125	ENSG00000141349
ENSG00000102125	ENSG00000141741
ENSG00000102125	ENSG00000142230
ENSG00000102125	ENSG00000143799
ENSG00000102125	ENSG00000144401
ENSG00000102125	ENSG00000148677
ENSG00000102125	ENSG00000149489
ENSG00000102125	ENSG00000149499
ENSG00000102125	ENSG00000149782
ENSG00000102125	ENSG00000150477
ENSG00000102125	ENSG00000151917
ENSG00000102125	ENSG00000154217
ENSG00000102125	ENSG00000154240
ENSG00000102125	ENSG00000156313
ENSG00000102125	ENSG00000156502
ENSG00000102125	ENSG00000158796
ENSG00000102125	ENSG00000159445
ENSG00000102125	ENSG00000160439
ENSG00000102125	ENSG00000160789
ENSG00000102125	ENSG00000161904
ENSG00000102125	ENSG00000163597
ENSG00000102125	ENSG00000163975
ENSG00000102125	ENSG00000166224
ENSG00000102125	ENSG00000167302
ENSG00000102125	ENSG00000167549
ENSG00000102125	ENSG00000167646
ENSG00000102125	ENSG00000167900
ENSG00000102125	ENSG00000170175
ENSG00000102125	ENSG00000171314
ENSG00000102125	ENSG00000172183
ENSG00000102125	ENSG00000172478
ENSG00000102125	ENSG00000172828
