from	to
ENSG00000177469	ENSG00000032219
ENSG00000177469	ENSG00000081307
ENSG00000177469	ENSG00000104804
ENSG00000177469	ENSG00000131183
ENSG00000177469	ENSG00000132475
ENSG00000177469	ENSG00000142546
ENSG00000177469	ENSG00000143093
ENSG00000177469	ENSG00000151164
ENSG00000177469	ENSG00000168243
ENSG00000177469	ENSG00000169084
ENSG00000177469	ENSG00000169282
ENSG00000177469	ENSG00000176261
ENSG00000177469	ENSG00000178078
ENSG00000177469	ENSG00000179818
ENSG00000177469	ENSG00000185624
ENSG00000177469	ENSG00000251615
ENSG00000177469	ENSG00000254275
ENSG00000177469	ENSG00000256546
ENSG00000177469	ENSG00000258867
ENSG00000177469	ENSG00000259899
ENSG00000177469	ENSG00000264057
ENSG00000177469	ENSG00000266594
ENSG00000177469	ENSG00000268460
ENSG00000177469	ENSG00000273284
