from	to
ENSG00000163848	ENSG00000000419
ENSG00000163848	ENSG00000001036
ENSG00000163848	ENSG00000001084
ENSG00000163848	ENSG00000001617
ENSG00000163848	ENSG00000001630
ENSG00000163848	ENSG00000001631
ENSG00000163848	ENSG00000002016
ENSG00000163848	ENSG00000002586
ENSG00000163848	ENSG00000002822
ENSG00000163848	ENSG00000002834
ENSG00000163848	ENSG00000003249
ENSG00000163848	ENSG00000003402
ENSG00000163848	ENSG00000003756
ENSG00000163848	ENSG00000004059
ENSG00000163848	ENSG00000004139
ENSG00000163848	ENSG00000004478
ENSG00000163848	ENSG00000004487
ENSG00000163848	ENSG00000004534
ENSG00000163848	ENSG00000004766
ENSG00000163848	ENSG00000004866
ENSG00000163848	ENSG00000004897
ENSG00000163848	ENSG00000005007
ENSG00000163848	ENSG00000005022
ENSG00000163848	ENSG00000005075
ENSG00000163848	ENSG00000005100
ENSG00000163848	ENSG00000005156
ENSG00000163848	ENSG00000005175
ENSG00000163848	ENSG00000005187
ENSG00000163848	ENSG00000005249
ENSG00000163848	ENSG00000005302
ENSG00000163848	ENSG00000005339
ENSG00000163848	ENSG00000005483
ENSG00000163848	ENSG00000005486
ENSG00000163848	ENSG00000005801
ENSG00000163848	ENSG00000005812
ENSG00000163848	ENSG00000005961
ENSG00000163848	ENSG00000006025
ENSG00000163848	ENSG00000006125
ENSG00000163848	ENSG00000006327
ENSG00000163848	ENSG00000006451
ENSG00000163848	ENSG00000006459
ENSG00000163848	ENSG00000006468
ENSG00000163848	ENSG00000006530
ENSG00000163848	ENSG00000006576
ENSG00000163848	ENSG00000006652
ENSG00000163848	ENSG00000006695
ENSG00000163848	ENSG00000006712
ENSG00000163848	ENSG00000006715
ENSG00000163848	ENSG00000006747
ENSG00000163848	ENSG00000006831
ENSG00000163848	ENSG00000006837
ENSG00000163848	ENSG00000007038
ENSG00000163848	ENSG00000007047
ENSG00000163848	ENSG00000007168
ENSG00000163848	ENSG00000007202
ENSG00000163848	ENSG00000007376
ENSG00000163848	ENSG00000007516
ENSG00000163848	ENSG00000007520
ENSG00000163848	ENSG00000007541
ENSG00000163848	ENSG00000007545
