from	to
ENSG00000197122	ENSG00000000419
ENSG00000197122	ENSG00000000457
ENSG00000197122	ENSG00000001036
ENSG00000197122	ENSG00000001460
ENSG00000197122	ENSG00000001631
ENSG00000197122	ENSG00000002549
ENSG00000197122	ENSG00000002746
ENSG00000197122	ENSG00000002822
ENSG00000197122	ENSG00000002834
ENSG00000197122	ENSG00000003056
ENSG00000197122	ENSG00000003393
ENSG00000197122	ENSG00000003509
ENSG00000197122	ENSG00000003756
ENSG00000197122	ENSG00000004059
ENSG00000197122	ENSG00000004142
ENSG00000197122	ENSG00000004455
ENSG00000197122	ENSG00000004478
ENSG00000197122	ENSG00000004487
ENSG00000197122	ENSG00000004534
ENSG00000197122	ENSG00000004700
ENSG00000197122	ENSG00000004766
ENSG00000197122	ENSG00000004777
ENSG00000197122	ENSG00000004779
ENSG00000197122	ENSG00000004975
ENSG00000197122	ENSG00000005100
ENSG00000197122	ENSG00000005189
ENSG00000197122	ENSG00000005194
ENSG00000197122	ENSG00000005436
ENSG00000197122	ENSG00000005448
ENSG00000197122	ENSG00000005483
ENSG00000197122	ENSG00000005486
ENSG00000197122	ENSG00000005801
ENSG00000197122	ENSG00000005882
ENSG00000197122	ENSG00000005884
ENSG00000197122	ENSG00000006016
ENSG00000197122	ENSG00000006025
ENSG00000197122	ENSG00000006118
ENSG00000197122	ENSG00000006125
ENSG00000197122	ENSG00000006194
ENSG00000197122	ENSG00000006282
ENSG00000197122	ENSG00000006530
ENSG00000197122	ENSG00000006534
ENSG00000197122	ENSG00000006607
ENSG00000197122	ENSG00000006625
ENSG00000197122	ENSG00000006634
ENSG00000197122	ENSG00000006652
ENSG00000197122	ENSG00000006695
ENSG00000197122	ENSG00000006715
ENSG00000197122	ENSG00000006744
ENSG00000197122	ENSG00000006757
ENSG00000197122	ENSG00000007047
ENSG00000197122	ENSG00000007202
ENSG00000197122	ENSG00000007392
ENSG00000197122	ENSG00000007541
ENSG00000197122	ENSG00000007923
ENSG00000197122	ENSG00000008128
ENSG00000197122	ENSG00000008277
ENSG00000197122	ENSG00000008283
ENSG00000197122	ENSG00000008838
ENSG00000197122	ENSG00000008988
ENSG00000197122	ENSG00000009307
ENSG00000197122	ENSG00000009413
ENSG00000197122	ENSG00000009830
ENSG00000197122	ENSG00000009844
ENSG00000197122	ENSG00000010292
ENSG00000197122	ENSG00000010626
ENSG00000197122	ENSG00000010810
ENSG00000197122	ENSG00000011007
ENSG00000197122	ENSG00000011021
ENSG00000197122	ENSG00000011052
ENSG00000197122	ENSG00000011132
ENSG00000197122	ENSG00000011198
ENSG00000197122	ENSG00000011258
ENSG00000197122	ENSG00000011275
ENSG00000197122	ENSG00000011295
ENSG00000197122	ENSG00000011304
ENSG00000197122	ENSG00000011376
ENSG00000197122	ENSG00000011422
ENSG00000197122	ENSG00000011426
ENSG00000197122	ENSG00000011451
ENSG00000197122	ENSG00000011566
ENSG00000197122	ENSG00000012048
ENSG00000197122	ENSG00000012061
ENSG00000197122	ENSG00000012124
ENSG00000197122	ENSG00000012171
ENSG00000197122	ENSG00000012174
ENSG00000197122	ENSG00000012822
ENSG00000197122	ENSG00000012963
ENSG00000197122	ENSG00000012983
ENSG00000197122	ENSG00000013275
ENSG00000197122	ENSG00000013306
ENSG00000197122	ENSG00000013441
ENSG00000197122	ENSG00000013523
ENSG00000197122	ENSG00000013561
ENSG00000197122	ENSG00000013573
ENSG00000197122	ENSG00000013583
ENSG00000197122	ENSG00000014138
ENSG00000197122	ENSG00000014164
ENSG00000197122	ENSG00000014641
ENSG00000197122	ENSG00000014919
ENSG00000197122	ENSG00000015479
ENSG00000197122	ENSG00000015676
ENSG00000197122	ENSG00000016864
ENSG00000197122	ENSG00000017260
ENSG00000197122	ENSG00000018408
ENSG00000197122	ENSG00000018610
ENSG00000197122	ENSG00000018699
ENSG00000197122	ENSG00000020426
ENSG00000197122	ENSG00000020633
ENSG00000197122	ENSG00000021574
ENSG00000197122	ENSG00000021776
ENSG00000197122	ENSG00000022277
ENSG00000197122	ENSG00000022567
ENSG00000197122	ENSG00000023041
ENSG00000197122	ENSG00000023228
ENSG00000197122	ENSG00000023318
ENSG00000197122	ENSG00000023892
ENSG00000197122	ENSG00000023909
ENSG00000197122	ENSG00000024422
ENSG00000197122	ENSG00000024862
ENSG00000197122	ENSG00000025423
ENSG00000197122	ENSG00000025434
ENSG00000197122	ENSG00000025796
ENSG00000197122	ENSG00000026025
ENSG00000197122	ENSG00000027075
ENSG00000197122	ENSG00000027847
ENSG00000197122	ENSG00000027869
ENSG00000197122	ENSG00000028203
ENSG00000197122	ENSG00000028310
ENSG00000197122	ENSG00000028528
ENSG00000197122	ENSG00000028839
ENSG00000197122	ENSG00000029363
ENSG00000197122	ENSG00000029364
ENSG00000197122	ENSG00000029993
ENSG00000197122	ENSG00000030582
ENSG00000197122	ENSG00000031003
ENSG00000197122	ENSG00000032219
ENSG00000197122	ENSG00000032444
ENSG00000197122	ENSG00000033011
ENSG00000197122	ENSG00000033030
ENSG00000197122	ENSG00000033050
ENSG00000197122	ENSG00000033627
ENSG00000197122	ENSG00000033800
ENSG00000197122	ENSG00000033867
ENSG00000197122	ENSG00000034053
ENSG00000197122	ENSG00000034152
ENSG00000197122	ENSG00000034510
ENSG00000197122	ENSG00000034533
ENSG00000197122	ENSG00000034677
ENSG00000197122	ENSG00000034693
ENSG00000197122	ENSG00000034713
ENSG00000197122	ENSG00000035141
ENSG00000197122	ENSG00000035681
ENSG00000197122	ENSG00000035687
ENSG00000197122	ENSG00000036054
ENSG00000197122	ENSG00000036257
ENSG00000197122	ENSG00000036549
