from	to
ENSG00000196867	ENSG00000027075
ENSG00000196867	ENSG00000048740
ENSG00000196867	ENSG00000065357
ENSG00000196867	ENSG00000065457
ENSG00000196867	ENSG00000077150
ENSG00000196867	ENSG00000087903
ENSG00000196867	ENSG00000106524
ENSG00000196867	ENSG00000108953
ENSG00000196867	ENSG00000108984
ENSG00000196867	ENSG00000109756
ENSG00000196867	ENSG00000115902
ENSG00000196867	ENSG00000127328
ENSG00000196867	ENSG00000128656
ENSG00000196867	ENSG00000135502
ENSG00000196867	ENSG00000140367
ENSG00000196867	ENSG00000149823
ENSG00000196867	ENSG00000157423
ENSG00000196867	ENSG00000164604
ENSG00000196867	ENSG00000169946
ENSG00000196867	ENSG00000172530
ENSG00000196867	ENSG00000197299
ENSG00000196867	ENSG00000197302
ENSG00000196867	ENSG00000197863
ENSG00000196867	ENSG00000200648
ENSG00000196867	ENSG00000201892
ENSG00000196867	ENSG00000201896
ENSG00000196867	ENSG00000204842
ENSG00000196867	ENSG00000214113
ENSG00000196867	ENSG00000218510
ENSG00000196867	ENSG00000226620
ENSG00000196867	ENSG00000228530
ENSG00000196867	ENSG00000228791
ENSG00000196867	ENSG00000231090
ENSG00000196867	ENSG00000237298
ENSG00000196867	ENSG00000245479
ENSG00000196867	ENSG00000247131
ENSG00000196867	ENSG00000251247
ENSG00000196867	ENSG00000258708
ENSG00000196867	ENSG00000264148
ENSG00000196867	ENSG00000266855
ENSG00000196867	ENSG00000267344
ENSG00000196867	ENSG00000270688
ENSG00000196867	ENSG00000280232
