from	to
ENSG00000117222	ENSG00000000457
ENSG00000117222	ENSG00000000460
ENSG00000117222	ENSG00000000971
ENSG00000117222	ENSG00000001084
ENSG00000117222	ENSG00000001460
ENSG00000117222	ENSG00000001497
ENSG00000117222	ENSG00000001561
ENSG00000117222	ENSG00000001617
ENSG00000117222	ENSG00000001626
ENSG00000117222	ENSG00000001630
ENSG00000117222	ENSG00000001631
ENSG00000117222	ENSG00000002016
ENSG00000117222	ENSG00000002330
ENSG00000117222	ENSG00000002549
ENSG00000117222	ENSG00000002586
ENSG00000117222	ENSG00000002822
ENSG00000117222	ENSG00000002834
ENSG00000117222	ENSG00000002919
ENSG00000117222	ENSG00000002933
ENSG00000117222	ENSG00000003056
ENSG00000117222	ENSG00000003147
ENSG00000117222	ENSG00000003249
ENSG00000117222	ENSG00000003393
ENSG00000117222	ENSG00000003400
ENSG00000117222	ENSG00000003402
ENSG00000117222	ENSG00000003509
ENSG00000117222	ENSG00000003756
ENSG00000117222	ENSG00000003987
ENSG00000117222	ENSG00000003989
ENSG00000117222	ENSG00000004059
ENSG00000117222	ENSG00000004139
ENSG00000117222	ENSG00000004455
ENSG00000117222	ENSG00000004478
ENSG00000117222	ENSG00000004487
ENSG00000117222	ENSG00000004534
ENSG00000117222	ENSG00000004700
ENSG00000117222	ENSG00000004766
ENSG00000117222	ENSG00000004777
ENSG00000117222	ENSG00000004779
ENSG00000117222	ENSG00000004848
ENSG00000117222	ENSG00000004866
ENSG00000117222	ENSG00000004897
ENSG00000117222	ENSG00000004948
ENSG00000117222	ENSG00000004961
ENSG00000117222	ENSG00000004975
ENSG00000117222	ENSG00000005007
ENSG00000117222	ENSG00000005020
ENSG00000117222	ENSG00000005022
ENSG00000117222	ENSG00000005059
ENSG00000117222	ENSG00000005075
ENSG00000117222	ENSG00000005100
ENSG00000117222	ENSG00000005156
ENSG00000117222	ENSG00000005175
ENSG00000117222	ENSG00000005187
ENSG00000117222	ENSG00000005189
ENSG00000117222	ENSG00000005194
