ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0009913	epidermal cell differentiation	27/635	169/12927	5.32683873605655e-08	0.000135317725884511	0.000123356581883993	ENSG00000083307/ENSG00000096696/ENSG00000104413/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000121552/ENSG00000125850/ENSG00000135046/ENSG00000135547/ENSG00000163472/ENSG00000167759/ENSG00000167880/ENSG00000168036/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000142168/ENSG00000114251/ENSG00000077782/ENSG00000128422	27	326
GO:0030855	epithelial cell differentiation	51/635	466/12927	5.90520296244866e-08	0.000135317725884511	0.000123356581883993	ENSG00000076826/ENSG00000083307/ENSG00000086062/ENSG00000096696/ENSG00000101144/ENSG00000101680/ENSG00000104413/ENSG00000105325/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000121552/ENSG00000124664/ENSG00000125850/ENSG00000129514/ENSG00000132698/ENSG00000135046/ENSG00000135373/ENSG00000135374/ENSG00000135547/ENSG00000138771/ENSG00000147862/ENSG00000148516/ENSG00000158769/ENSG00000163435/ENSG00000163472/ENSG00000164733/ENSG00000165215/ENSG00000166823/ENSG00000167759/ENSG00000167880/ENSG00000168036/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000175707/ENSG00000178568/ENSG00000186350/ENSG00000186716/ENSG00000081277/ENSG00000005513/ENSG00000062038/ENSG00000052344/ENSG00000104365/ENSG00000085741/ENSG00000142168/ENSG00000114251/ENSG00000077782/ENSG00000105810/ENSG00000128422	51	326
GO:0008544	epidermis development	34/635	257/12927	1.27493620391376e-07	0.000194767754084558	0.000177551641871358	ENSG00000083307/ENSG00000096696/ENSG00000104290/ENSG00000104413/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000121552/ENSG00000125850/ENSG00000135046/ENSG00000135547/ENSG00000163435/ENSG00000163472/ENSG00000164930/ENSG00000167759/ENSG00000167880/ENSG00000168036/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000174437/ENSG00000175707/ENSG00000186716/ENSG00000196878/ENSG00000225950/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000142168/ENSG00000114251/ENSG00000077782/ENSG00000171243/ENSG00000128422	34	326
GO:0043588	skin development	29/635	224/12927	1.68574877557779e-06	0.00193144665961825	0.00176072023428112	ENSG00000083307/ENSG00000096696/ENSG00000104290/ENSG00000105427/ENSG00000112378/ENSG00000117595/ENSG00000121552/ENSG00000125850/ENSG00000132470/ENSG00000135046/ENSG00000163472/ENSG00000164930/ENSG00000167759/ENSG00000167880/ENSG00000168036/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000091409/ENSG00000062038/ENSG00000052344/ENSG00000066322/ENSG00000114251/ENSG00000177628/ENSG00000171243/ENSG00000128422	29	326
GO:0030216	keratinocyte differentiation	20/635	126/12927	3.15114748753171e-06	0.00267417833868286	0.0024377996086756	ENSG00000083307/ENSG00000096696/ENSG00000105427/ENSG00000112378/ENSG00000117595/ENSG00000121552/ENSG00000125850/ENSG00000135046/ENSG00000163472/ENSG00000167759/ENSG00000167880/ENSG00000171345/ENSG00000171346/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000114251/ENSG00000128422	20	326
GO:0031424	keratinization	13/635	58/12927	3.50099717043359e-06	0.00267417833868286	0.0024377996086756	ENSG00000096696/ENSG00000105427/ENSG00000112378/ENSG00000121552/ENSG00000163472/ENSG00000167759/ENSG00000167880/ENSG00000171345/ENSG00000171346/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000128422	13	326
GO:0034330	cell junction organization	30/635	260/12927	1.18586904415881e-05	0.00717376112553184	0.00653965063271263	ENSG00000039068/ENSG00000071054/ENSG00000072062/ENSG00000076826/ENSG00000083307/ENSG00000096696/ENSG00000104332/ENSG00000112378/ENSG00000114346/ENSG00000130202/ENSG00000130545/ENSG00000132470/ENSG00000135862/ENSG00000140832/ENSG00000143217/ENSG00000150054/ENSG00000154639/ENSG00000158769/ENSG00000165215/ENSG00000168036/ENSG00000184349/ENSG00000186716/ENSG00000189058/ENSG00000196878/ENSG00000081277/ENSG00000091409/ENSG00000062038/ENSG00000104365/ENSG00000085741/ENSG00000105245	30	326
GO:0050769	positive regulation of neurogenesis	39/635	383/12927	1.25223846834507e-05	0.00717376112553184	0.00653965063271263	ENSG00000064961/ENSG00000071564/ENSG00000074660/ENSG00000078900/ENSG00000101144/ENSG00000104290/ENSG00000114346/ENSG00000115694/ENSG00000118513/ENSG00000129514/ENSG00000136717/ENSG00000146425/ENSG00000148516/ENSG00000164050/ENSG00000164850/ENSG00000166145/ENSG00000168036/ENSG00000172260/ENSG00000173402/ENSG00000175866/ENSG00000182606/ENSG00000184349/ENSG00000186868/ENSG00000189292/ENSG00000198908/ENSG00000198910/ENSG00000030582/ENSG00000005513/ENSG00000091409/ENSG00000107562/ENSG00000106078/ENSG00000135124/ENSG00000081479/ENSG00000148053/ENSG00000114251/ENSG00000106683/ENSG00000077782/ENSG00000107077/ENSG00000105245	39	326
GO:0016331	morphogenesis of embryonic epithelium	19/635	129/12927	1.6770934503639e-05	0.00827980576883794	0.00754792863707242	ENSG00000072062/ENSG00000083307/ENSG00000101144/ENSG00000104290/ENSG00000104332/ENSG00000125850/ENSG00000137203/ENSG00000138771/ENSG00000142875/ENSG00000164930/ENSG00000166145/ENSG00000168036/ENSG00000170549/ENSG00000175707/ENSG00000005513/ENSG00000106078/ENSG00000081479/ENSG00000110195/ENSG00000114251	19	326
GO:0070268	cornification	11/635	49/12927	1.94490595060728e-05	0.00827980576883794	0.00754792863707242	ENSG00000096696/ENSG00000112378/ENSG00000121552/ENSG00000163472/ENSG00000167759/ENSG00000167880/ENSG00000171345/ENSG00000171346/ENSG00000081277/ENSG00000052344/ENSG00000128422	11	326
GO:0010720	positive regulation of cell development	42/635	435/12927	2.12897154476956e-05	0.00827980576883794	0.00754792863707242	ENSG00000064961/ENSG00000071553/ENSG00000071564/ENSG00000074660/ENSG00000078900/ENSG00000101144/ENSG00000104290/ENSG00000114346/ENSG00000115694/ENSG00000118513/ENSG00000129514/ENSG00000136717/ENSG00000146425/ENSG00000148516/ENSG00000164050/ENSG00000164850/ENSG00000166145/ENSG00000168036/ENSG00000172260/ENSG00000173402/ENSG00000175866/ENSG00000182606/ENSG00000184349/ENSG00000186868/ENSG00000189292/ENSG00000198908/ENSG00000198910/ENSG00000030582/ENSG00000005513/ENSG00000091409/ENSG00000079805/ENSG00000107562/ENSG00000106078/ENSG00000135124/ENSG00000081479/ENSG00000148053/ENSG00000114251/ENSG00000106683/ENSG00000077782/ENSG00000107077/ENSG00000105245/ENSG00000136830	42	326
