ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
hsa03430	Mismatch repair	3/35	21/5815	0.00024670551531923	0.0249172570472422	0.0236317914674209	6119/5425/5395	3	140
hsa00515	Mannose type O-glycan biosynthesis	1/2	22/5815	0.00755297276624356	0.0151059455324871	NA	55624	1	38
hsa05164	Influenza A	1/2	132/5815	0.0448883576601207	0.0448883576601207	NA	23633	1	38
hsa04726	Serotonergic synapse	4/29	68/5815	0.000325954546424698	0.0303688973007192	0.0242951178405753	2773/5567/2787/4893	4	534
hsa04062	Chemokine signaling pathway	5/29	137/5815	0.000508098766208931	0.0303688973007192	0.0242951178405753	2773/5906/5567/2787/4893	5	534
hsa04725	Cholinergic synapse	4/29	80/5815	0.000607377946014383	0.0303688973007192	0.0242951178405753	2773/5567/2787/4893	4	534
hsa04371	Apelin signaling pathway	4/29	103/5815	0.00156856336386605	0.0436075156994782	0.0348860125595825	2773/5567/2787/4893	4	534
hsa04926	Relaxin signaling pathway	4/29	104/5815	0.00162569654351121	0.0436075156994782	0.0348860125595825	2773/5567/2787/4893	4	534
hsa05034	Alcoholism	4/29	106/5815	0.00174430062797913	0.0436075156994782	0.0348860125595825	2773/5567/2787/4893	4	534
hsa04720	Long-term potentiation	3/29	53/5815	0.00220993024559492	0.0453934937407315	0.0363147949925852	5906/5567/4893	3	534
hsa04727	GABAergic synapse	3/29	57/5815	0.00272360962444389	0.0453934937407315	0.0363147949925852	2773/5567/2787	3	534
hsa05032	Morphine addiction	3/29	57/5815	0.00272360962444389	0.0453934937407315	0.0363147949925852	2773/5567/2787	3	534
hsa03050	Proteasome	7/67	44/5815	5.35801322170148e-07	8.57282115472237e-05	8.17802018049173e-05	5706/5684/5700/5693/5687/5721/5720	7	169
hsa05017	Spinocerebellar ataxia	8/67	117/5815	5.11836446979002e-05	0.00409469157583202	0.0039061202532608	5706/5684/5700/5693/5687/22863/4287/207	8	169
hsa05168	Herpes simplex virus 1 infection	22/47	447/5815	4.53910135601715e-13	2.40572371868909e-11	2.40572371868909e-11	22835/148268/51276/374899/84924/57711/390927/163087/163081/84503/148266/199704/147923/92283/339318/388536/84775/374900/92285/55900/84911/284459	22	184
hsa00980	Metabolism of xenobiotics by cytochrome P450	2/4	28/5815	0.000133368961810642	0.000400106885431925	0.000280776761706614	8574/22977	2	69
hsa00970	Aminoacyl-tRNA biosynthesis	4/53	44/5815	0.000637626615101732	0.0446338630571212	0.0389287828167373	5917/51520/3035/23438	4	281
hsa03010	Ribosome	59/82	127/5815	1.28780470140988e-85	7.59804773831827e-84	7.59804773831827e-84	6193/6223/6142/6158/6143/6164/6206/6152/6209/6146/6125/6204/9349/25873/6155/6210/11224/6229/6187/6205/23521/6135/6202/6161/6189/6167/6130/6188/6132/6159/6208/3921/6203/6227/6201/6169/6138/6232/6218/6165/9045/6168/6136/6191/4736/6170/6235/7311/6171/6222/6234/6173/6141/6217/6128/6160/6129/6133/6124	59	146
hsa00010	Glycolysis / Gluconeogenesis	2/7	44/5815	0.00114720468758202	0.0318848554955435	0.0249015849370968	7167/2597	2	312
hsa01230	Biosynthesis of amino acids	2/7	59/5815	0.00205708745132538	0.0318848554955435	0.0249015849370968	7167/2597	2	312
hsa04066	HIF-1 signaling pathway	2/7	87/5815	0.00442575697738057	0.0407493033492824	0.0318245832608996	4055/2597	2	312
hsa01200	Carbon metabolism	2/7	95/5815	0.00525797462571386	0.0407493033492824	0.0318245832608996	7167/2597	2	312
hsa04110	Cell cycle	16/33	119/5815	2.94479306129644e-19	1.44294860003526e-17	1.14691940282072e-17	4998/8318/7272/991/9088/891/9700/890/701/9133/995/4085/9232/5347/983/1870	16	158
hsa04114	Oocyte meiosis	11/33	104/5815	4.88558765786055e-12	1.19696897617584e-10	9.51403912320213e-11	991/9088/151648/891/9700/9133/995/4085/9232/5347/983	11	158
hsa04914	Progesterone-mediated oocyte maturation	8/33	80/5815	9.45369313290546e-09	1.54410321170789e-07	1.22732156462281e-07	9088/891/890/9133/995/4085/5347/983	8	158
hsa05166	Human T-cell leukemia virus 1 infection	8/33	196/5815	9.7112832510002e-06	0.000118963219824752	9.45572316544757e-05	991/9700/890/701/9133/4085/9232/1870	8	158
hsa04115	p53 signaling pathway	5/33	72/5815	4.58355479115702e-05	0.000449188369533388	0.000357034794258547	51512/891/9133/983/6241	5	158
hsa04218	Cellular senescence	6/33	144/5815	0.000132512582993718	0.0010821860944487	0.000860169398380277	2305/891/890/9133/983/1870	6	158
hsa04068	FoxO signaling pathway	4/33	112/5815	0.00346921988882791	0.0242845392217954	0.0193024264491177	891/10733/9133/5347	4	158
hsa04380	Osteoclast differentiation	3/5	110/5815	6.40834640326382e-05	0.000897168496456934	0.000674562779290928	6688/54209/7305	3	36
hsa04650	Natural killer cell mediated cytotoxicity	2/5	92/5815	0.00240050498438924	0.0168035348907246	0.0126342367599433	2207/7305	2	36
hsa05322	Systemic lupus erythematosus	2/4	64/5815	0.000705425651566876	0.00423255390940125	0.00297021326975527	55766/121504	2	672
hsa05034	Alcoholism	2/4	106/5815	0.00192844259571753	0.00578532778715258	0.004059879148879	55766/121504	2	672
hsa04141	Protein processing in endoplasmic reticulum	5/21	152/5815	0.000165717310832727	0.0117659290691236	0.0115129921210105	3301/10808/9373/7415/3320	5	106
hsa03008	Ribosome biogenesis in eukaryotes	4/29	73/5815	0.000428197719443438	0.0231226768499457	0.0229874565174899	22803/1457/10528/29107	4	254
hsa04614	Renin-angiotensin system	3/10	16/5815	2.02764016380499e-06	6.28568450779546e-05	5.12245936119155e-05	1511/1359/1215	3	167
hsa00120	Primary bile acid biosynthesis	1/2	13/5815	0.00446658094834984	0.0109918212657738	NA	10005	1	13
hsa04614	Renin-angiotensin system	1/2	16/5815	0.0054959106328869	0.0109918212657738	NA	5476	1	13
hsa04146	Peroxisome	1/2	71/5815	0.0242725996283176	0.0323634661710902	NA	10005	1	13
hsa04142	Lysosome	1/2	119/5815	0.0405132924026891	0.0405132924026891	NA	5476	1	13
hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	1/1	13/5815	0.0022355975924333	0.0085984522785898	NA	2717	1	95
hsa00052	Galactose metabolism	1/1	20/5815	0.00343938091143592	0.0085984522785898	NA	2717	1	95
hsa00600	Sphingolipid metabolism	1/1	41/5815	0.00705073086844377	0.0090283748925192	NA	2717	1	95
hsa00561	Glycerolipid metabolism	1/1	42/5815	0.00722269991401536	0.0090283748925192	NA	2717	1	95
hsa04142	Lysosome	1/1	119/5815	0.0204643164230439	0.0204643164230439	NA	2717	1	95
hsa05168	Herpes simplex virus 1 infection	22/22	447/5815	1.88722568024293e-25	1.88722568024293e-25	NA	79744/256051/10520/57343/284306/374928/10172/80095/7694/125919/7710/348327/388567/7565/147694/147686/400720/27300/90233/162972/55659/79891	22	359
hsa05340	Primary immunodeficiency	7/16	25/5815	1.2073499521466e-13	5.67454477508903e-12	3.5585051221163e-12	7535/925/915/926/3932/916/3561	7	183
hsa04640	Hematopoietic cell lineage	6/16	65/5815	1.13157900041086e-08	2.65921065096551e-07	1.66759010586863e-07	921/914/925/915/926/916	6	183
hsa04658	Th1 and Th2 cell differentiation	6/16	78/5815	3.45136563103311e-08	5.40713948861854e-07	3.39081535680446e-07	7535/915/3932/916/30009/3561	6	183
hsa04659	Th17 cell differentiation	6/16	89/5815	7.68148480906823e-08	7.22059572052414e-07	4.52803315060864e-07	7535/915/3932/916/30009/3561	6	183
hsa04660	T cell receptor signaling pathway	6/16	89/5815	7.68148480906823e-08	7.22059572052414e-07	4.52803315060864e-07	7535/925/915/926/3932/916	6	183
hsa04061	Viral protein interaction with cytokine and cytokine receptor	4/16	55/5815	1.19858097935555e-05	9.38888433828514e-05	5.88776621437814e-05	1234/2833/6352/3561	4	183
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	4/16	81/5815	5.59978970739915e-05	0.000375985880353943	0.000235780619258911	7535/915/3932/916	4	183
hsa04514	Cell adhesion molecules (CAMs)	4/16	115/5815	0.000219884018204519	0.00129181860695155	0.000810099014437702	914/925/926/923	4	183
hsa05135	Yersinia infection	4/16	121/5815	0.000267513835674332	0.0013970166974104	0.000876068701623544	7535/925/926/3932	4	183
hsa04060	Cytokine-cytokine receptor interaction	4/16	162/5815	0.00081297547504345	0.00382098473270422	0.00239613824223333	1234/2833/6352/3561	4	183
hsa05142	Chagas disease (American trypanosomiasis)	3/16	86/5815	0.0015218806475306	0.00648735638254085	0.00406821900808833	915/916/6352	3	183
hsa05166	Human T-cell leukemia virus 1 infection	4/16	196/5815	0.00165634631043596	0.00648735638254085	0.00406821900808833	915/3932/916/3561	4	183
hsa04650	Natural killer cell mediated cytotoxicity	3/16	92/5815	0.00184872525771679	0.00668385285482225	0.00419144187984374	7535/5551/3932	3	183
hsa05162	Measles	3/16	111/5815	0.00316270952733098	0.0106176676988969	0.00665833584701259	915/916/3561	3	183
hsa04062	Chemokine signaling pathway	3/16	137/5815	0.00572143452107318	0.0179271614993626	0.0112421169536877	1234/2833/6352	3	183
hsa05321	Inflammatory bowel disease (IBD)	2/16	48/5815	0.00743785452556545	0.0218486976688485	0.0137013109681469	30009/3561	2	183
hsa04612	Antigen processing and presentation	2/16	58/5815	0.0107265384274398	0.0296557238876278	0.0185970944872022	925/926	2	183
