ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	19/161	400/12927	5.61828303931747e-07	0.000937646851786734	0.000894842545243333	ENSG00000078304/ENSG00000080815/ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100897/ENSG00000100902/ENSG00000100911/ENSG00000119682/ENSG00000165525/ENSG00000166170/ENSG00000180008/ENSG00000182979/ENSG00000198252/ENSG00000066427/ENSG00000050130/ENSG00000092010/ENSG00000142208	19	169
GO:0010498	proteasomal protein catabolic process	20/161	451/12927	8.18190970145492e-07	0.000937646851786734	0.000894842545243333	ENSG00000078304/ENSG00000080815/ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100897/ENSG00000100902/ENSG00000100911/ENSG00000119682/ENSG00000165525/ENSG00000166170/ENSG00000180008/ENSG00000182979/ENSG00000198252/ENSG00000066427/ENSG00000050130/ENSG00000092010/ENSG00000009830/ENSG00000142208	20	169
GO:0043488	regulation of mRNA stability	11/161	157/12927	4.15653090547523e-06	0.00228997152995943	0.00218543255224382	ENSG00000100461/ENSG00000100519/ENSG00000100567/ENSG00000100722/ENSG00000100764/ENSG00000100804/ENSG00000100823/ENSG00000100902/ENSG00000100911/ENSG00000092010/ENSG00000142208	11	169
GO:0006521	regulation of cellular amino acid metabolic process	7/161	55/12927	5.01070410899158e-06	0.00228997152995943	0.00218543255224382	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000092010	7	169
GO:0043487	regulation of RNA stability	11/161	163/12927	5.96934068882862e-06	0.00228997152995943	0.00218543255224382	ENSG00000100461/ENSG00000100519/ENSG00000100567/ENSG00000100722/ENSG00000100764/ENSG00000100804/ENSG00000100823/ENSG00000100902/ENSG00000100911/ENSG00000092010/ENSG00000142208	11	169
GO:1901532	regulation of hematopoietic progenitor cell differentiation	8/161	79/12927	5.99468986900374e-06	0.00228997152995943	0.00218543255224382	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000126804/ENSG00000092010	8	169
GO:0061013	regulation of mRNA catabolic process	11/161	178/12927	1.37977542747611e-05	0.00451777897110749	0.00431153885457949	ENSG00000100461/ENSG00000100519/ENSG00000100567/ENSG00000100722/ENSG00000100764/ENSG00000100804/ENSG00000100823/ENSG00000100902/ENSG00000100911/ENSG00000092010/ENSG00000142208	11	169
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	8/161	91/12927	1.72117745407605e-05	0.00466421623706346	0.00445129114568654	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000198252/ENSG00000092010	8	169
GO:0043687	post-translational protein modification	14/161	294/12927	1.83149852240712e-05	0.00466421623706346	0.00445129114568654	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100897/ENSG00000100902/ENSG00000100911/ENSG00000100949/ENSG00000129559/ENSG00000139990/ENSG00000151445/ENSG00000165501/ENSG00000092010/ENSG00000184887	14	169
GO:1902036	regulation of hematopoietic stem cell differentiation	7/161	68/12927	2.09043014696286e-05	0.00479126589683888	0.00457254088988298	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000092010	7	169
GO:0033238	regulation of cellular amine metabolic process	7/161	70/12927	2.53166243133032e-05	0.0052750639023719	0.00503425314096115	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000092010	7	169
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	7/161	71/12927	2.77947410273451e-05	0.00530879553622292	0.00506644489954589	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000092010	7	169
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	7/161	74/12927	3.64549382636329e-05	0.00641954931596542	0.00612649190712599	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000092010	7	169
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	7/161	75/12927	3.97914195629329e-05	0.00641954931596542	0.00612649190712599	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000092010	7	169
GO:0010565	regulation of cellular ketone metabolic process	9/161	133/12927	4.20127573034386e-05	0.00641954931596542	0.00612649190712599	ENSG00000100519/ENSG00000100567/ENSG00000100577/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000092010/ENSG00000142208	9	169
