comm1	comm2	terms1	terms2	jaccard
4	1	6	3	0.2857142857142857
4	327	6	4	0
4	331	6	35	0
4	343	6	3	0
4	337	6	28	0
4	351	6	1	0
4	345	6	10	0
4	336	6	4	0
4	332	6	43	0
4	344	6	8	0
4	334	6	24	0
4	335	6	5	0
4	342	6	9	0
4	15	6	4	0
4	339	6	6	0
4	32	6	7	0
4	39	6	4	0
4	341	6	6	0
4	255	6	14	0
312	1	1	3	0
312	327	1	4	0
312	331	1	35	0
312	343	1	3	0
312	337	1	28	0
312	351	1	1	0
312	345	1	10	0
312	336	1	4	0
312	332	1	43	0
312	344	1	8	0
312	334	1	24	0
312	335	1	5	0
312	342	1	9	0
312	15	1	4	0
312	339	1	6	0
312	32	1	7	0
312	39	1	4	0
312	341	1	6	0
312	255	1	14	0
41	1	18	3	0
41	327	18	4	0
41	331	18	35	0
41	343	18	3	0.16666666666666666
41	337	18	28	0.045454545454545456
41	351	18	1	0
41	345	18	10	0
41	336	18	4	0
41	332	18	43	0
41	344	18	8	0
41	334	18	24	0
41	335	18	5	0
41	342	18	9	0
41	15	18	4	0
41	339	18	6	0
41	32	18	7	0
41	39	18	4	0
41	341	18	6	0
41	255	18	14	0.18518518518518517
11	1	4	3	0
11	327	4	4	0
11	331	4	35	0
11	343	4	3	0
11	337	4	28	0
11	351	4	1	0
11	345	4	10	0
11	336	4	4	0
11	332	4	43	0
11	344	4	8	0.09090909090909091
11	334	4	24	0
11	335	4	5	0
11	342	4	9	0
11	15	4	4	0
11	339	4	6	0
11	32	4	7	0
11	39	4	4	0
11	341	4	6	0
11	255	4	14	0
268	1	10	3	0
268	327	10	4	0
268	331	10	35	0
268	343	10	3	0
268	337	10	28	0
268	351	10	1	0
268	345	10	10	0
268	336	10	4	0
268	332	10	43	0
268	344	10	8	0
268	334	10	24	0
268	335	10	5	0
268	342	10	9	0
268	15	10	4	0
268	339	10	6	0
268	32	10	7	0
268	39	10	4	0
268	341	10	6	0
268	255	10	14	0
2	1	23	3	0
2	327	23	4	0
2	331	23	35	0.45
2	343	23	3	0
2	337	23	28	0
2	351	23	1	0
2	345	23	10	0
2	336	23	4	0
2	332	23	43	0
2	344	23	8	0
2	334	23	24	0
2	335	23	5	0
2	342	23	9	0
2	15	23	4	0
2	339	23	6	0
2	32	23	7	0
2	39	23	4	0
2	341	23	6	0
2	255	23	14	0
13	1	3	3	0
13	327	3	4	0
13	331	3	35	0
13	343	3	3	0
13	337	3	28	0
13	351	3	1	0
13	345	3	10	0.18181818181818182
13	336	3	4	0
13	332	3	43	0
13	344	3	8	0
13	334	3	24	0
13	335	3	5	0
13	342	3	9	0
13	15	3	4	0
13	339	3	6	0
13	32	3	7	0
13	39	3	4	0
13	341	3	6	0
13	255	3	14	0
78	1	10	3	0
78	327	10	4	0
78	331	10	35	0
78	343	10	3	0
78	337	10	28	0
78	351	10	1	0
78	345	10	10	0
78	336	10	4	0.4
78	332	10	43	0
78	344	10	8	0
78	334	10	24	0
78	335	10	5	0
78	342	10	9	0
78	15	10	4	0
78	339	10	6	0
78	32	10	7	0
78	39	10	4	0
78	341	10	6	0
78	255	10	14	0
9	1	49	3	0
9	327	49	4	0
9	331	49	35	0
9	343	49	3	0
9	337	49	28	0
9	351	49	1	0
9	345	49	10	0
9	336	49	4	0
9	332	49	43	0.84
9	344	49	8	0
9	334	49	24	0
9	335	49	5	0
9	342	49	9	0
9	15	49	4	0
9	339	49	6	0
9	32	49	7	0
9	39	49	4	0
9	341	49	6	0
9	255	49	14	0
7	1	19	3	0
7	327	19	4	0
7	331	19	35	0
7	343	19	3	0
7	337	19	28	0.021739130434782608
7	351	19	1	0
7	345	19	10	0
7	336	19	4	0
7	332	19	43	0
7	344	19	8	0
7	334	19	24	0.5357142857142857
7	335	19	5	0
7	342	19	9	0
7	15	19	4	0
7	339	19	6	0
7	32	19	7	0
7	39	19	4	0
7	341	19	6	0
7	255	19	14	0
344	1	2	3	0
344	327	2	4	0
344	331	2	35	0.027777777777777776
344	343	2	3	0
344	337	2	28	0
344	351	2	1	0
344	345	2	10	0
344	336	2	4	0
344	332	2	43	0
344	344	2	8	0
344	334	2	24	0
344	335	2	5	0
344	342	2	9	0
344	15	2	4	0
344	339	2	6	0
344	32	2	7	0
344	39	2	4	0
344	341	2	6	0
344	255	2	14	0
5	1	1	3	0
5	327	1	4	0
5	331	1	35	0
5	343	1	3	0
5	337	1	28	0
5	351	1	1	0
5	345	1	10	0
5	336	1	4	0
5	332	1	43	0
5	344	1	8	0
5	334	1	24	0
5	335	1	5	0.2
5	342	1	9	0
5	15	1	4	0
5	339	1	6	0
5	32	1	7	0
5	39	1	4	0
5	341	1	6	0
5	255	1	14	0
274	1	7	3	0
274	327	7	4	0
274	331	7	35	0.024390243902439025
274	343	7	3	0
274	337	7	28	0
274	351	7	1	0
274	345	7	10	0
274	336	7	4	0
274	332	7	43	0
274	344	7	8	0
274	334	7	24	0
274	335	7	5	0
274	342	7	9	0
274	15	7	4	0
274	339	7	6	0
274	32	7	7	0
274	39	7	4	0
274	341	7	6	0
274	255	7	14	0
45	1	15	3	0
45	327	15	4	0
45	331	15	35	0.02040816326530612
45	343	15	3	0
45	337	15	28	0
45	351	15	1	0
45	345	15	10	0
45	336	15	4	0
45	332	15	43	0
45	344	15	8	0
45	334	15	24	0
45	335	15	5	0
45	342	15	9	0.5
45	15	15	4	0
45	339	15	6	0
45	32	15	7	0
45	39	15	4	0
45	341	15	6	0
45	255	15	14	0
40	1	20	3	0
40	327	20	4	0
40	331	20	35	0.12244897959183673
40	343	20	3	0
40	337	20	28	0
40	351	20	1	0
40	345	20	10	0
40	336	20	4	0
40	332	20	43	0
40	344	20	8	0
40	334	20	24	0
40	335	20	5	0
40	342	20	9	0.07407407407407407
40	15	20	4	0
40	339	20	6	0
40	32	20	7	0
