ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0009913	epidermal cell differentiation	23/424	169/12927	6.89443330907449e-9	2.69641286717903e-5	2.60537006100815e-5	ENSG00000046604/ENSG00000083307/ENSG00000096696/ENSG00000104413/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000125850/ENSG00000134755/ENSG00000135046/ENSG00000151748/ENSG00000163472/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000077782/ENSG00000128422	23	1
GO:0030216	keratinocyte differentiation	19/424	126/12927	2.66438285719354e-8	5.21020067724196e-5	5.03428129332884e-5	ENSG00000046604/ENSG00000083307/ENSG00000096696/ENSG00000105427/ENSG00000112378/ENSG00000117595/ENSG00000125850/ENSG00000134755/ENSG00000135046/ENSG00000151748/ENSG00000163472/ENSG00000171345/ENSG00000171346/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000128422	19	1
GO:0030855	epithelial cell differentiation	38/424	466/12927	2.11887568834696e-7	2.60828402870008e-4	2.52021684130678e-4	ENSG00000046604/ENSG00000076826/ENSG00000083307/ENSG00000086062/ENSG00000096696/ENSG00000104413/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000124664/ENSG00000125850/ENSG00000129514/ENSG00000132698/ENSG00000134755/ENSG00000135046/ENSG00000135373/ENSG00000135374/ENSG00000138771/ENSG00000147862/ENSG00000148516/ENSG00000151748/ENSG00000158769/ENSG00000163435/ENSG00000163472/ENSG00000165215/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000175707/ENSG00000186716/ENSG00000205250/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000079482/ENSG00000077782/ENSG00000128422	38	1
GO:0031424	keratinization	12/424	58/12927	3.01441931222441e-7	2.60828402870008e-4	2.52021684130678e-4	ENSG00000046604/ENSG00000096696/ENSG00000105427/ENSG00000112378/ENSG00000134755/ENSG00000163472/ENSG00000171345/ENSG00000171346/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000128422	12	1
GO:0034330	cell junction organization	26/424	260/12927	4.29018162177614e-7	2.79648338712775e-4	2.70206175827655e-4	ENSG00000039068/ENSG00000046604/ENSG00000071054/ENSG00000072062/ENSG00000076826/ENSG00000083307/ENSG00000096696/ENSG00000104332/ENSG00000112378/ENSG00000114346/ENSG00000130545/ENSG00000135862/ENSG00000140832/ENSG00000143217/ENSG00000148498/ENSG00000150054/ENSG00000154639/ENSG00000158769/ENSG00000165215/ENSG00000184349/ENSG00000186716/ENSG00000189058/ENSG00000081277/ENSG00000072163/ENSG00000062038/ENSG00000079482	26	1
GO:0008544	epidermis development	25/424	257/12927	1.19897753399451e-6	6.69885876493218e-4	6.47267570983502e-4	ENSG00000046604/ENSG00000083307/ENSG00000096696/ENSG00000104413/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000125850/ENSG00000134755/ENSG00000135046/ENSG00000151748/ENSG00000163435/ENSG00000163472/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000175707/ENSG00000186716/ENSG00000225950/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000077782/ENSG00000128422	25	1
GO:0070268	cornification	10/424	49/12927	3.38485908057632e-6	0.00165477298301675	0.0015989005393775	ENSG00000046604/ENSG00000096696/ENSG00000112378/ENSG00000134755/ENSG00000163472/ENSG00000171345/ENSG00000171346/ENSG00000081277/ENSG00000052344/ENSG00000128422	10	1
GO:0043588	skin development	22/424	224/12927	4.49996043161457e-6	0.00195548280533829	0.00188945707011653	ENSG00000046604/ENSG00000083307/ENSG00000096696/ENSG00000105427/ENSG00000112378/ENSG00000117595/ENSG00000125850/ENSG00000134755/ENSG00000135046/ENSG00000151748/ENSG00000163472/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000066322/ENSG00000177628/ENSG00000128422	22	1
GO:0034329	cell junction assembly	21/424	215/12927	8.07988092482028e-6	0.00316004142969721	0.00305334447580051	ENSG00000039068/ENSG00000071054/ENSG00000072062/ENSG00000076826/ENSG00000083307/ENSG00000104332/ENSG00000114346/ENSG00000130545/ENSG00000135862/ENSG00000140832/ENSG00000148498/ENSG00000150054/ENSG00000158769/ENSG00000165215/ENSG00000184349/ENSG00000186716/ENSG00000189058/ENSG00000081277/ENSG00000072163/ENSG00000062038/ENSG00000079482	21	1
GO:0006119	oxidative phosphorylation	58/447	122/12927	2.02575872227835e-52	3.44581558659547e-49	3.22202255722377e-49	ENSG00000091140/ENSG00000099795/ENSG00000110717/ENSG00000110955/ENSG00000112695/ENSG00000115286/ENSG00000116288/ENSG00000116459/ENSG00000119013/ENSG00000119421/ENSG00000126267/ENSG00000127184/ENSG00000127540/ENSG00000131143/ENSG00000131174/ENSG00000135940/ENSG00000136521/ENSG00000139180/ENSG00000140740/ENSG00000143252/ENSG00000146729/ENSG00000147123/ENSG00000151366/ENSG00000152234/ENSG00000154518/ENSG00000154723/ENSG00000158864/ENSG00000164258/ENSG00000165629/ENSG00000166136/ENSG00000167283/ENSG00000167863/ENSG00000169020/ENSG00000169021/ENSG00000170906/ENSG00000173660/ENSG00000176340/ENSG00000178741/ENSG00000179091/ENSG00000183648/ENSG00000184076/ENSG00000184983/ENSG00000186010/ENSG00000189043/ENSG00000204370/ENSG00000213619/ENSG00000241468/ENSG00000241837/ENSG00000250479/ENSG00000023228/ENSG00000073578/ENSG00000088682/ENSG00000010256/ENSG00000006695/ENSG00000101986/ENSG00000099624/ENSG00000004779/ENSG00000125356	58	331
