comm1	comm2	terms1	terms2	jaccard
32	150	5	6	0
32	206	5	6	0
32	208	5	185	0
32	139	5	88	0
32	54	5	40	0
32	159	5	1	0
32	161	5	8	0
32	80	5	69	0
32	178	5	10	0
32	5	5	17	0
32	484	5	61	0
32	193	5	53	0
32	611	5	48	0
32	76	5	9	0
32	232	5	31	0
32	129	5	96	0
32	231	5	15	0
32	233	5	15	0
32	344	5	3	0
32	412	5	4	0
32	381	5	23	0
32	91	5	5	0
32	65	5	12	0
32	95	5	8	0
32	539	5	51	0
32	87	5	16	0
32	572	5	46	0
32	620	5	2	0
32	122	5	2	0
9	150	148	6	0
9	206	148	6	0
9	208	148	185	0.7903225806451613
9	139	148	88	0
9	54	148	40	0.0053475935828877
9	159	148	1	0
9	161	148	8	0
9	80	148	69	0
9	178	148	10	0
9	5	148	17	0
9	484	148	61	0
9	193	148	53	0
9	611	148	48	0.02617801047120419
9	76	148	9	0
9	232	148	31	0
9	129	148	96	0
9	231	148	15	0
9	233	148	15	0
9	344	148	3	0
9	412	148	4	0
9	381	148	23	0
9	91	148	5	0
9	65	148	12	0
9	95	148	8	0
9	539	148	51	0.08743169398907104
9	87	148	16	0
9	572	148	46	0.0374331550802139
9	620	148	2	0
9	122	148	2	0
174	150	88	6	0
174	206	88	6	0
174	208	88	185	0
174	139	88	88	1
174	54	88	40	0
174	159	88	1	0
174	161	88	8	0
174	80	88	69	0.03289473684210526
174	178	88	10	0
174	5	88	17	0.029411764705882353
174	484	88	61	0
174	193	88	53	0.044444444444444446
174	611	88	48	0
174	76	88	9	0
174	232	88	31	0
174	129	88	96	0.05142857142857143
174	231	88	15	0
174	233	88	15	0
174	344	88	3	0
174	412	88	4	0
174	381	88	23	0
174	91	88	5	0
174	65	88	12	0.041666666666666664
174	95	88	8	0
174	539	88	51	0.007246376811594203
174	87	88	16	0
174	572	88	46	0.03875968992248062
174	620	88	2	0
174	122	88	2	0
155	150	6	6	0
155	206	6	6	0
155	208	6	185	0
155	139	6	88	0
155	54	6	40	0
155	159	6	1	0
155	161	6	8	0
155	80	6	69	0
155	178	6	10	0
155	5	6	17	0
155	484	6	61	0
155	193	6	53	0
155	611	6	48	0
155	76	6	9	0
155	232	6	31	0
155	129	6	96	0
155	231	6	15	0
155	233	6	15	0
155	344	6	3	0
155	412	6	4	0
155	381	6	23	0
155	91	6	5	0
155	65	6	12	0
155	95	6	8	0
155	539	6	51	0
155	87	6	16	0
155	572	6	46	0
155	620	6	2	0
155	122	6	2	0
10	150	46	6	0
10	206	46	6	0.0196078431372549
10	208	46	185	0.008733624454148471
10	139	46	88	0
10	54	46	40	0.7916666666666666
10	159	46	1	0
10	161	46	8	0
10	80	46	69	0
10	178	46	10	0
10	5	46	17	0
10	484	46	61	0
10	193	46	53	0
10	611	46	48	0
10	76	46	9	0
10	232	46	31	0
10	129	46	96	0.014285714285714285
10	231	46	15	0
10	233	46	15	0
10	344	46	3	0
10	412	46	4	0
10	381	46	23	0
10	91	46	5	0
10	65	46	12	0
10	95	46	8	0
10	539	46	51	0
10	87	46	16	0
10	572	46	46	0
10	620	46	2	0
10	122	46	2	0
144	150	15	6	0
144	206	15	6	0
144	208	15	185	0.07526881720430108
144	139	15	88	0
144	54	15	40	0
144	159	15	1	0
144	161	15	8	0
144	80	15	69	0
144	178	15	10	0
144	5	15	17	0
144	484	15	61	0
144	193	15	53	0
144	611	15	48	0.016129032258064516
144	76	15	9	0
144	232	15	31	0
144	129	15	96	0
144	231	15	15	0
144	233	15	15	0
144	344	15	3	0
144	412	15	4	0
144	381	15	23	0
144	91	15	5	0
144	65	15	12	0
144	95	15	8	0
144	539	15	51	0
144	87	15	16	0
144	572	15	46	0
144	620	15	2	0
144	122	15	2	0
95	150	4	6	0
95	206	4	6	0
95	208	4	185	0
95	139	4	88	0
95	54	4	40	0
95	159	4	1	0
95	161	4	8	0
95	80	4	69	0
95	178	4	10	0
95	5	4	17	0
95	484	4	61	0
95	193	4	53	0
95	611	4	48	0
95	76	4	9	0
95	232	4	31	0
95	129	4	96	0
95	231	4	15	0
95	233	4	15	0
95	344	4	3	0
95	412	4	4	0
95	381	4	23	0
95	91	4	5	0
95	65	4	12	0
95	95	4	8	0
95	539	4	51	0
95	87	4	16	0
95	572	4	46	0
95	620	4	2	0
95	122	4	2	0
149	150	1	6	0
149	206	1	6	0
149	208	1	185	0
149	139	1	88	0
149	54	1	40	0
149	159	1	1	1
149	161	1	8	0
149	80	1	69	0.014492753623188406
149	178	1	10	0
149	5	1	17	0
149	484	1	61	0
149	193	1	53	0
149	611	1	48	0.020833333333333332
149	76	1	9	0
149	232	1	31	0
149	129	1	96	0
149	231	1	15	0
149	233	1	15	0
149	344	1	3	0
149	412	1	4	0
149	381	1	23	0.043478260869565216
149	91	1	5	0
149	65	1	12	0
149	95	1	8	0
149	539	1	51	0
149	87	1	16	0
149	572	1	46	0.021739130434782608
149	620	1	2	0
149	122	1	2	0
120	150	8	6	0
120	206	8	6	0
120	208	8	185	0
120	139	8	88	0
120	54	8	40	0
120	159	8	1	0.125
120	161	8	8	0
120	80	8	69	0.1
120	178	8	10	0
120	5	8	17	0
120	484	8	61	0
120	193	8	53	0
120	611	8	48	0.037037037037037035
120	76	8	9	0
120	232	8	31	0
120	129	8	96	0
120	231	8	15	0
120	233	8	15	0
120	344	8	3	0
120	412	8	4	0
120	381	8	23	0.03333333333333333
120	91	8	5	0
120	65	8	12	0
120	95	8	8	0
120	539	8	51	0
120	87	8	16	0
120	572	8	46	0.038461538461538464
120	620	8	2	0
120	122	8	2	0
175	150	10	6	0
175	206	10	6	0
175	208	10	185	0
175	139	10	88	0
175	54	10	40	0
175	159	10	1	0
175	161	10	8	0
175	80	10	69	0
175	178	10	10	1
175	5	10	17	0
175	484	10	61	0
175	193	10	53	0
175	611	10	48	0
175	76	10	9	0
175	232	10	31	0
175	129	10	96	0.019230769230769232
175	231	10	15	0
175	233	10	15	0
175	344	10	3	0
175	412	10	4	0
175	381	10	23	0
175	91	10	5	0
175	65	10	12	0
