comm1	comm2	terms1	terms2	jaccard
11	671	6	99	0.039603960396039604
11	672	6	21	0
11	673	6	33	0
11	665	6	179	0
11	19	6	88	0
11	47	6	1	0
11	50	6	8	0
11	71	6	69	0
11	72	6	10	0
11	77	6	17	0
11	87	6	61	0
11	678	6	53	0
11	95	6	48	0.038461538461538464
11	107	6	9	0
11	111	6	31	0
11	136	6	96	0
11	138	6	15	0
11	142	6	15	0
11	184	6	3	0
11	203	6	4	0
11	222	6	23	0
11	255	6	5	0
11	356	6	12	0
11	413	6	8	0
11	482	6	51	0
11	490	6	16	0
11	519	6	46	0
11	573	6	2	0
11	628	6	2	0
13	671	6	99	0.06060606060606061
13	672	6	21	0.038461538461538464
13	673	6	33	0.02631578947368421
13	665	6	179	0
13	19	6	88	0
13	47	6	1	0
13	50	6	8	0
13	71	6	69	0
13	72	6	10	0
13	77	6	17	0
13	87	6	61	0
13	678	6	53	0
13	95	6	48	0
13	107	6	9	0
13	111	6	31	0
13	136	6	96	0
13	138	6	15	0
13	142	6	15	0
13	184	6	3	0
13	203	6	4	0.6666666666666666
13	222	6	23	0
13	255	6	5	0
13	356	6	12	0
13	413	6	8	0
13	482	6	51	0
13	490	6	16	0
13	519	6	46	0
13	573	6	2	0
13	628	6	2	0
20	671	183	99	0.04059040590405904
20	672	183	21	0
20	673	183	33	0
20	665	183	179	0.946236559139785
20	19	183	88	0
20	47	183	1	0
20	50	183	8	0
20	71	183	69	0
20	72	183	10	0
20	77	183	17	0
20	87	183	61	0
20	678	183	53	0
20	95	183	48	0.02666666666666667
20	107	183	9	0
20	111	183	31	0
20	136	183	96	0
20	138	183	15	0
20	142	183	15	0
20	184	183	3	0
20	203	183	4	0
20	222	183	23	0
20	255	183	5	0
20	356	183	12	0
20	413	183	8	0
20	482	183	51	0.0684931506849315
20	490	183	16	0
20	519	183	46	0.03153153153153153
20	573	183	2	0
20	628	183	2	0
459	671	88	99	0
459	672	88	21	0
459	673	88	33	0
459	665	88	179	0
459	19	88	88	1
459	47	88	1	0
459	50	88	8	0
459	71	88	69	0.03289473684210526
459	72	88	10	0
459	77	88	17	0.029411764705882353
459	87	88	61	0
459	678	88	53	0.044444444444444446
459	95	88	48	0
459	107	88	9	0
459	111	88	31	0
459	136	88	96	0.05142857142857143
459	138	88	15	0
459	142	88	15	0
459	184	88	3	0
459	203	88	4	0
459	222	88	23	0
459	255	88	5	0
459	356	88	12	0.041666666666666664
459	413	88	8	0
459	482	88	51	0.007246376811594203
459	490	88	16	0
459	519	88	46	0.03875968992248062
459	573	88	2	0
459	628	88	2	0
43	671	36	99	0.0546875
43	672	36	21	0.5833333333333334
43	673	36	33	0.8157894736842105
43	665	36	179	0.009389671361502348
43	19	36	88	0
43	47	36	1	0
43	50	36	8	0
43	71	36	69	0
43	72	36	10	0
43	77	36	17	0
43	87	36	61	0
43	678	36	53	0
43	95	36	48	0
43	107	36	9	0
43	111	36	31	0
43	136	36	96	0.015384615384615385
43	138	36	15	0
43	142	36	15	0
43	184	36	3	0
43	203	36	4	0
43	222	36	23	0
43	255	36	5	0
43	356	36	12	0
43	413	36	8	0
43	482	36	51	0
43	490	36	16	0
43	519	36	46	0
43	573	36	2	0
43	628	36	2	0
230	671	1	99	0
230	672	1	21	0
230	673	1	33	0
230	665	1	179	0
230	19	1	88	0
230	47	1	1	1
230	50	1	8	0
230	71	1	69	0.014492753623188406
230	72	1	10	0
230	77	1	17	0
230	87	1	61	0
230	678	1	53	0
230	95	1	48	0.020833333333333332
230	107	1	9	0
230	111	1	31	0
230	136	1	96	0
230	138	1	15	0
230	142	1	15	0
230	184	1	3	0
230	203	1	4	0
230	222	1	23	0.043478260869565216
230	255	1	5	0
230	356	1	12	0
230	413	1	8	0
230	482	1	51	0
230	490	1	16	0
230	519	1	46	0.021739130434782608
230	573	1	2	0
230	628	1	2	0
32	671	8	99	0
32	672	8	21	0
32	673	8	33	0
32	665	8	179	0
32	19	8	88	0
32	47	8	1	0
32	50	8	8	1
32	71	8	69	0
32	72	8	10	0
32	77	8	17	0
32	87	8	61	0
32	678	8	53	0
32	95	8	48	0
32	107	8	9	0
32	111	8	31	0
32	136	8	96	0
32	138	8	15	0
32	142	8	15	0
32	184	8	3	0
32	203	8	4	0
32	222	8	23	0
32	255	8	5	0.08333333333333333
32	356	8	12	0
32	413	8	8	0
32	482	8	51	0
32	490	8	16	0
32	519	8	46	0
32	573	8	2	0
32	628	8	2	0
38	671	69	99	0
38	672	69	21	0
38	673	69	33	0
38	665	69	179	0
38	19	69	88	0.03289473684210526
38	47	69	1	0.014492753623188406
38	50	69	8	0
38	71	69	69	1
38	72	69	10	0
38	77	69	17	0
38	87	69	61	0
38	678	69	53	0
38	95	69	48	0.09345794392523364
38	107	69	9	0
38	111	69	31	0
38	136	69	96	0.03773584905660377
38	138	69	15	0
38	142	69	15	0
38	184	69	3	0
38	203	69	4	0
38	222	69	23	0.045454545454545456
38	255	69	5	0
38	356	69	12	0
38	413	69	8	0
38	482	69	51	0
38	490	69	16	0
38	519	69	46	0.41975308641975306
38	573	69	2	0
38	628	69	2	0
447	671	10	99	0
447	672	10	21	0
447	673	10	33	0
447	665	10	179	0
447	19	10	88	0
447	47	10	1	0
447	50	10	8	0
447	71	10	69	0
447	72	10	10	1
447	77	10	17	0
447	87	10	61	0
447	678	10	53	0
447	95	10	48	0
447	107	10	9	0
447	111	10	31	0
447	136	10	96	0.019230769230769232
447	138	10	15	0
447	142	10	15	0
447	184	10	3	0
447	203	10	4	0
447	222	10	23	0
447	255	10	5	0
447	356	10	12	0
447	413	10	8	0
447	482	10	51	0
447	490	10	16	0
447	519	10	46	0
447	573	10	2	0
447	628	10	2	0
632	671	17	99	0
632	672	17	21	0
632	673	17	33	0
632	665	17	179	0
632	19	17	88	0.029411764705882353
632	47	17	1	0
632	50	17	8	0
632	71	17	69	0
632	72	17	10	0
632	77	17	17	1
632	87	17	61	0.02631578947368421
632	678	17	53	0
632	95	17	48	0
632	107	17	9	0
632	111	17	31	0
632	136	17	96	0.02727272727272727
632	138	17	15	0
632	142	17	15	0.45454545454545453
632	184	17	3	0
632	203	17	4	0
632	222	17	23	0
632	255	17	5	0
632	356	17	12	0
632	413	17	8	0.47058823529411764
632	482	17	51	0.030303030303030304
632	490	17	16	0
632	519	17	46	0
632	573	17	2	0
632	628	17	2	0
39	671	61	99	0
39	672	61	21	0
39	673	61	33	0
39	665	61	179	0
39	19	61	88	0
39	47	61	1	0
39	50	61	8	0
39	71	61	69	0
39	72	61	10	0
39	77	61	17	0.02631578947368421
39	87	61	61	1
39	678	61	53	0
39	95	61	48	0
39	107	61	9	0
39	111	61	31	0
39	136	61	96	0.00641025641025641
39	138	61	15	0
39	142	61	15	0.02702702702702703
39	184	61	3	0
39	203	61	4	0
39	222	61	23	0
39	255	61	5	0.03125
39	356	61	12	0
39	413	61	8	0.029850746268656716
39	482	61	51	0.009009009009009009
39	490	61	16	0.013157894736842105
39	519	61	46	0
39	573	61	2	0
39	628	61	2	0
391	671	53	99	0
391	672	53	21	0
391	673	53	33	0
391	665	53	179	0
391	19	53	88	0.044444444444444446
391	47	53	1	0
391	50	53	8	0
391	71	53	69	0
391	72	53	10	0
391	77	53	17	0
391	87	53	61	0
391	678	53	53	1
391	95	53	48	0
391	107	53	9	0
391	111	53	31	0
391	136	53	96	0.04195804195804196
391	138	53	15	0
391	142	53	15	0
391	184	53	3	0
391	203	53	4	0
391	222	53	23	0
391	255	53	5	0
391	356	53	12	0
391	413	53	8	0
391	482	53	51	0
391	490	53	16	0
391	519	53	46	0.03125
391	573	53	2	0
391	628	53	2	0
277	671	48	99	0.12213740458015267
277	672	48	21	0
277	673	48	33	0
277	665	48	179	0.027149321266968326
277	19	48	88	0
277	47	48	1	0.020833333333333332
277	50	48	8	0
277	71	48	69	0.09345794392523364
277	72	48	10	0
277	77	48	17	0
277	87	48	61	0
277	678	48	53	0
277	95	48	48	1
277	107	48	9	0
277	111	48	31	0
277	136	48	96	0
277	138	48	15	0
277	142	48	15	0
277	184	48	3	0
277	203	48	4	0
277	222	48	23	0.028985507246376812
277	255	48	5	0
277	356	48	12	0
277	413	48	8	0
277	482	48	51	0
277	490	48	16	0
277	519	48	46	0.14634146341463414
277	573	48	2	0
277	628	48	2	0
138	671	9	99	0
138	672	9	21	0
138	673	9	33	0
138	665	9	179	0
138	19	9	88	0
138	47	9	1	0
138	50	9	8	0
138	71	9	69	0
138	72	9	10	0
138	77	9	17	0
138	87	9	61	0
138	678	9	53	0
138	95	9	48	0
138	107	9	9	1
138	111	9	31	0
138	136	9	96	0
138	138	9	15	0.09090909090909091
138	142	9	15	0
138	184	9	3	0
138	203	9	4	0
138	222	9	23	0.03225806451612903
138	255	9	5	0
138	356	9	12	0
138	413	9	8	0
138	482	9	51	0
138	490	9	16	0
138	519	9	46	0
138	573	9	2	0.2222222222222222
138	628	9	2	0.2222222222222222
143	671	31	99	0.007751937984496124
143	672	31	21	0
143	673	31	33	0
143	665	31	179	0
143	19	31	88	0
143	47	31	1	0
143	50	31	8	0
143	71	31	69	0
143	72	31	10	0
143	77	31	17	0
143	87	31	61	0
143	678	31	53	0
143	95	31	48	0
143	107	31	9	0
143	111	31	31	1
143	136	31	96	0
143	138	31	15	0
143	142	31	15	0
143	184	31	3	0
143	203	31	4	0
143	222	31	23	0
143	255	31	5	0
143	356	31	12	0
143	413	31	8	0
143	482	31	51	0
143	490	31	16	0
143	519	31	46	0
143	573	31	2	0
143	628	31	2	0
46	671	96	99	0
46	672	96	21	0.017391304347826087
46	673	96	33	0.015748031496062992
46	665	96	179	0
46	19	96	88	0.05142857142857143
46	47	96	1	0
46	50	96	8	0
46	71	96	69	0.03773584905660377
46	72	96	10	0.019230769230769232
46	77	96	17	0.02727272727272727
46	87	96	61	0.00641025641025641
46	678	96	53	0.04195804195804196
46	95	96	48	0
46	107	96	9	0
46	111	96	31	0
46	136	96	96	1
46	138	96	15	0.01834862385321101
46	142	96	15	0
46	184	96	3	0
46	203	96	4	0
46	222	96	23	0
46	255	96	5	0
46	356	96	12	0
46	413	96	8	0
46	482	96	51	0.00684931506849315
46	490	96	16	0
46	519	96	46	0
46	573	96	2	0
46	628	96	2	0
65	671	15	99	0
65	672	15	21	0
65	673	15	33	0
65	665	15	179	0
