comm1	comm2	terms1	terms2	jaccard
1	671	10	99	0
1	672	10	21	0
1	673	10	33	0
1	665	10	179	0
1	19	10	88	0
1	47	10	1	0
1	50	10	8	0
1	71	10	69	0
1	72	10	10	0
1	77	10	17	0
1	87	10	61	0.014285714285714285
1	678	10	53	0
1	95	10	48	0
1	107	10	9	0
1	111	10	31	0
1	136	10	96	0
1	138	10	15	0
1	142	10	15	0
1	184	10	3	0
1	203	10	4	0
1	222	10	23	0
1	255	10	5	0
1	356	10	12	0
1	413	10	8	0
1	482	10	51	0
1	490	10	16	0.5294117647058824
1	519	10	46	0
1	573	10	2	0
1	628	10	2	0
327	671	13	99	0
327	672	13	21	0
327	673	13	33	0
327	665	13	179	0
327	19	13	88	0
327	47	13	1	0
327	50	13	8	0
327	71	13	69	0
327	72	13	10	0
327	77	13	17	0
327	87	13	61	0
327	678	13	53	0
327	95	13	48	0
327	107	13	9	0
327	111	13	31	0
327	136	13	96	0
327	138	13	15	0
327	142	13	15	0
327	184	13	3	0
327	203	13	4	0
327	222	13	23	0
327	255	13	5	0
327	356	13	12	0
327	413	13	8	0
327	482	13	51	0
327	490	13	16	0
327	519	13	46	0
327	573	13	2	0
327	628	13	2	0
331	671	161	99	0.07883817427385892
331	672	161	21	0
331	673	161	33	0
331	665	161	179	0
331	19	161	88	0
331	47	161	1	0
331	50	161	8	0
331	71	161	69	0
331	72	161	10	0
331	77	161	17	0
331	87	161	61	0.00909090909090909
331	678	161	53	0
331	95	161	48	0
331	107	161	9	0
331	111	161	31	0
331	136	161	96	0
331	138	161	15	0
331	142	161	15	0
331	184	161	3	0
331	203	161	4	0
331	222	161	23	0
331	255	161	5	0
331	356	161	12	0
331	413	161	8	0
331	482	161	51	0
331	490	161	16	0
331	519	161	46	0
331	573	161	2	0
331	628	161	2	0
343	671	4	99	0
343	672	4	21	0
343	673	4	33	0
343	665	4	179	0
343	19	4	88	0
343	47	4	1	0.25
343	50	4	8	0
343	71	4	69	0.057971014492753624
343	72	4	10	0
343	77	4	17	0
343	87	4	61	0
343	678	4	53	0
343	95	4	48	0.0196078431372549
343	107	4	9	0
343	111	4	31	0
343	136	4	96	0
343	138	4	15	0
343	142	4	15	0
343	184	4	3	0
343	203	4	4	0
343	222	4	23	0.038461538461538464
343	255	4	5	0
343	356	4	12	0
343	413	4	8	0
343	482	4	51	0
343	490	4	16	0
343	519	4	46	0.06382978723404255
343	573	4	2	0
343	628	4	2	0
337	671	46	99	0
337	672	46	21	0
337	673	46	33	0
337	665	46	179	0
337	19	46	88	0
337	47	46	1	0
337	50	46	8	0
337	71	46	69	0.008771929824561403
337	72	46	10	0
337	77	46	17	0.05
337	87	46	61	0.07
337	678	46	53	0
337	95	46	48	0
337	107	46	9	0
337	111	46	31	0
337	136	46	96	0.05970149253731343
337	138	46	15	0.07017543859649122
337	142	46	15	0.05172413793103448
337	184	46	3	0
337	203	46	4	0
337	222	46	23	0.21052631578947367
337	255	46	5	0.0625
337	356	46	12	0
337	413	46	8	0.038461538461538464
337	482	46	51	0
337	490	46	16	0
337	519	46	46	0
337	573	46	2	0
337	628	46	2	0
351	671	4	99	0
351	672	4	21	0
351	673	4	33	0
351	665	4	179	0
351	19	4	88	0
351	47	4	1	0
351	50	4	8	0
351	71	4	69	0
351	72	4	10	0
351	77	4	17	0
351	87	4	61	0
351	678	4	53	0
351	95	4	48	0
351	107	4	9	0
351	111	4	31	0
351	136	4	96	0
351	138	4	15	0
351	142	4	15	0
351	184	4	3	0
351	203	4	4	0
351	222	4	23	0
351	255	4	5	0
351	356	4	12	0
351	413	4	8	0
351	482	4	51	0
351	490	4	16	0
351	519	4	46	0
351	573	4	2	0
351	628	4	2	0
345	671	13	99	0
345	672	13	21	0
345	673	13	33	0
345	665	13	179	0
345	19	13	88	0
345	47	13	1	0
345	50	13	8	0
345	71	13	69	0
345	72	13	10	0
345	77	13	17	0
345	87	13	61	0
345	678	13	53	0
345	95	13	48	0
345	107	13	9	0
345	111	13	31	0
345	136	13	96	0
345	138	13	15	0
345	142	13	15	0
345	184	13	3	0.14285714285714285
345	203	13	4	0
345	222	13	23	0
345	255	13	5	0
345	356	13	12	0
345	413	13	8	0
345	482	13	51	0
345	490	13	16	0
345	519	13	46	0
345	573	13	2	0
345	628	13	2	0
336	671	5	99	0
336	672	5	21	0
336	673	5	33	0
336	665	5	179	0
336	19	5	88	0
336	47	5	1	0
336	50	5	8	0
336	71	5	69	0
336	72	5	10	0.5
336	77	5	17	0
336	87	5	61	0
336	678	5	53	0
336	95	5	48	0
336	107	5	9	0
336	111	5	31	0
336	136	5	96	0.01
336	138	5	15	0
336	142	5	15	0
336	184	5	3	0
336	203	5	4	0
336	222	5	23	0
336	255	5	5	0
336	356	5	12	0
336	413	5	8	0
336	482	5	51	0
336	490	5	16	0
336	519	5	46	0
336	573	5	2	0
336	628	5	2	0
332	671	149	99	0.03765690376569038
332	672	149	21	0
332	673	149	33	0
332	665	149	179	0.7083333333333334
332	19	149	88	0
332	47	149	1	0
332	50	149	8	0
332	71	149	69	0
332	72	149	10	0
332	77	149	17	0
332	87	149	61	0
332	678	149	53	0
332	95	149	48	0.010256410256410256
332	107	149	9	0
332	111	149	31	0
332	136	149	96	0
332	138	149	15	0
332	142	149	15	0
332	184	149	3	0
332	203	149	4	0
332	222	149	23	0
332	255	149	5	0
332	356	149	12	0
332	413	149	8	0
332	482	149	51	0.03626943005181347
332	490	149	16	0
332	519	149	46	0
332	573	149	2	0
332	628	149	2	0
344	671	17	99	0.017543859649122806
344	672	17	21	0.8095238095238095
344	673	17	33	0.5151515151515151
344	665	17	179	0
344	19	17	88	0
344	47	17	1	0
344	50	17	8	0
344	71	17	69	0
344	72	17	10	0
344	77	17	17	0
344	87	17	61	0
344	678	17	53	0
344	95	17	48	0
344	107	17	9	0
344	111	17	31	0
344	136	17	96	0.018018018018018018
344	138	17	15	0
344	142	17	15	0
344	184	17	3	0
344	203	17	4	0
344	222	17	23	0
344	255	17	5	0
344	356	17	12	0
344	413	17	8	0
344	482	17	51	0
344	490	17	16	0
344	519	17	46	0
344	573	17	2	0
344	628	17	2	0
334	671	42	99	0
334	672	42	21	0
334	673	42	33	0
334	665	42	179	0.004545454545454545
334	19	42	88	0
334	47	42	1	0
334	50	42	8	0
334	71	42	69	0
334	72	42	10	0
334	77	42	17	0.03508771929824561
334	87	42	61	0
334	678	42	53	0
334	95	42	48	0
334	107	42	9	0
334	111	42	31	0
334	136	42	96	0.045454545454545456
334	138	42	15	0.05555555555555555
334	142	42	15	0.03636363636363636
334	184	42	3	0
334	203	42	4	0
334	222	42	23	0
334	255	42	5	0
334	356	42	12	0
334	413	42	8	0.041666666666666664
334	482	42	51	0
334	490	42	16	0.017543859649122806
334	519	42	46	0
334	573	42	2	0
334	628	42	2	0
335	671	15	99	0.12871287128712872
335	672	15	21	0.058823529411764705
335	673	15	33	0.14285714285714285
335	665	15	179	0
335	19	15	88	0
335	47	15	1	0
335	50	15	8	0
335	71	15	69	0
335	72	15	10	0
335	77	15	17	0
335	87	15	61	0
335	678	15	53	0
335	95	15	48	0
335	107	15	9	0
335	111	15	31	0
335	136	15	96	0
335	138	15	15	0
335	142	15	15	0
335	184	15	3	0
335	203	15	4	0.26666666666666666
335	222	15	23	0
335	255	15	5	0
335	356	15	12	0
335	413	15	8	0
335	482	15	51	0
335	490	15	16	0
335	519	15	46	0
335	573	15	2	0
335	628	15	2	0
342	671	25	99	0
342	672	25	21	0
342	673	25	33	0
342	665	25	179	0
342	19	25	88	0
342	47	25	1	0
342	50	25	8	0
342	71	25	69	0
342	72	25	10	0
342	77	25	17	0
342	87	25	61	0
342	678	25	53	0
342	95	25	48	0
342	107	25	9	0
342	111	25	31	0
342	136	25	96	0
342	138	25	15	0
342	142	25	15	0
342	184	25	3	0
342	203	25	4	0
342	222	25	23	0
342	255	25	5	0
342	356	25	12	0
342	413	25	8	0
342	482	25	51	0
342	490	25	16	0
342	519	25	46	0
342	573	25	2	0
342	628	25	2	0
15	671	8	99	0
15	672	8	21	0
15	673	8	33	0
15	665	8	179	0
15	19	8	88	0
15	47	8	1	0
15	50	8	8	1
15	71	8	69	0
15	72	8	10	0
15	77	8	17	0
15	87	8	61	0
15	678	8	53	0
15	95	8	48	0
15	107	8	9	0
15	111	8	31	0
15	136	8	96	0
15	138	8	15	0
15	142	8	15	0
15	184	8	3	0
15	203	8	4	0
15	222	8	23	0
15	255	8	5	0.08333333333333333
15	356	8	12	0
15	413	8	8	0
15	482	8	51	0
15	490	8	16	0
15	519	8	46	0
15	573	8	2	0
15	628	8	2	0
339	671	8	99	0
