comm1	comm2	terms1	terms2	jaccard
1	1	10	10	1
1	327	10	13	0
1	331	10	161	0
1	343	10	4	0
1	337	10	46	0
1	351	10	4	0
1	345	10	13	0
1	336	10	5	0
1	332	10	149	0
1	344	10	17	0
1	334	10	42	0.0196078431372549
1	335	10	15	0
1	342	10	25	0
1	15	10	8	0
1	339	10	8	0
1	32	10	22	0
1	39	10	4	0
1	341	10	17	0
1	255	10	35	0
327	1	13	10	0
327	327	13	13	1
327	331	13	161	0
327	343	13	4	0
327	337	13	46	0
327	351	13	4	0
327	345	13	13	0
327	336	13	5	0
327	332	13	149	0
327	344	13	17	0
327	334	13	42	0
327	335	13	15	0
327	342	13	25	0
327	15	13	8	0
327	339	13	8	0
327	32	13	22	0
327	39	13	4	0
327	341	13	17	0
327	255	13	35	0
331	1	161	10	0
331	327	161	13	0
331	331	161	161	1
331	343	161	4	0
331	337	161	46	0
331	351	161	4	0
331	345	161	13	0
331	336	161	5	0
331	332	161	149	0
331	344	161	17	0
331	334	161	42	0
331	335	161	15	0
331	342	161	25	0.010869565217391304
331	15	161	8	0
331	339	161	8	0
331	32	161	22	0
331	39	161	4	0
331	341	161	17	0
331	255	161	35	0
343	1	4	10	0
343	327	4	13	0
343	331	4	161	0
343	343	4	4	1
343	337	4	46	0
343	351	4	4	0
343	345	4	13	0
343	336	4	5	0
343	332	4	149	0
343	344	4	17	0
343	334	4	42	0
343	335	4	15	0
343	342	4	25	0
343	15	4	8	0
343	339	4	8	0
343	32	4	22	0
343	39	4	4	0
343	341	4	17	0
343	255	4	35	0.08333333333333333
337	1	46	10	0
337	327	46	13	0
337	331	46	161	0
337	343	46	4	0
337	337	46	46	1
337	351	46	4	0
337	345	46	13	0
337	336	46	5	0
337	332	46	149	0
337	344	46	17	0
337	334	46	42	0.023255813953488372
337	335	46	15	0
337	342	46	25	0
337	15	46	8	0
337	339	46	8	0
337	32	46	22	0
337	39	46	4	0
337	341	46	17	0.05
337	255	46	35	0
351	1	4	10	0
351	327	4	13	0
351	331	4	161	0
351	343	4	4	0
351	337	4	46	0
351	351	4	4	1
351	345	4	13	0
351	336	4	5	0
351	332	4	149	0
351	344	4	17	0
351	334	4	42	0
351	335	4	15	0
351	342	4	25	0
351	15	4	8	0
351	339	4	8	0
351	32	4	22	0
351	39	4	4	0
351	341	4	17	0
351	255	4	35	0
345	1	13	10	0
345	327	13	13	0
345	331	13	161	0
345	343	13	4	0
345	337	13	46	0
345	351	13	4	0
345	345	13	13	1
345	336	13	5	0
345	332	13	149	0
345	344	13	17	0
345	334	13	42	0
345	335	13	15	0
345	342	13	25	0
345	15	13	8	0
345	339	13	8	0
345	32	13	22	0
345	39	13	4	0
345	341	13	17	0
345	255	13	35	0
336	1	5	10	0
336	327	5	13	0
336	331	5	161	0
336	343	5	4	0
336	337	5	46	0
336	351	5	4	0
336	345	5	13	0
336	336	5	5	1
336	332	5	149	0
336	344	5	17	0
336	334	5	42	0
336	335	5	15	0
336	342	5	25	0
336	15	5	8	0
336	339	5	8	0
336	32	5	22	0
336	39	5	4	0
336	341	5	17	0
336	255	5	35	0
332	1	149	10	0
332	327	149	13	0
332	331	149	161	0
332	343	149	4	0
332	337	149	46	0
332	351	149	4	0
332	345	149	13	0
332	336	149	5	0
332	332	149	149	1
332	344	149	17	0
332	334	149	42	0.005263157894736842
332	335	149	15	0
332	342	149	25	0
332	15	149	8	0
332	339	149	8	0
332	32	149	22	0
332	39	149	4	0
332	341	149	17	0
332	255	149	35	0
344	1	17	10	0
344	327	17	13	0
344	331	17	161	0
344	343	17	4	0
344	337	17	46	0
344	351	17	4	0
344	345	17	13	0
344	336	17	5	0
344	332	17	149	0
344	344	17	17	1
344	334	17	42	0
344	335	17	15	0.06666666666666667
344	342	17	25	0
344	15	17	8	0
344	339	17	8	0
344	32	17	22	0
344	39	17	4	0
344	341	17	17	0
344	255	17	35	0
334	1	42	10	0.0196078431372549
334	327	42	13	0
334	331	42	161	0
334	343	42	4	0
334	337	42	46	0.023255813953488372
334	351	42	4	0
334	345	42	13	0
334	336	42	5	0
334	332	42	149	0.005263157894736842
334	344	42	17	0
334	334	42	42	1
334	335	42	15	0
334	342	42	25	0
334	15	42	8	0
334	339	42	8	0
334	32	42	22	0
334	39	42	4	0
334	341	42	17	0.03508771929824561
334	255	42	35	0
335	1	15	10	0
335	327	15	13	0
335	331	15	161	0
335	343	15	4	0
335	337	15	46	0
335	351	15	4	0
335	345	15	13	0
335	336	15	5	0
335	332	15	149	0
335	344	15	17	0.06666666666666667
335	334	15	42	0
335	335	15	15	1
335	342	15	25	0
335	15	15	8	0
335	339	15	8	0
335	32	15	22	0
335	39	15	4	0
335	341	15	17	0
335	255	15	35	0
342	1	25	10	0
342	327	25	13	0
342	331	25	161	0.010869565217391304
342	343	25	4	0
342	337	25	46	0
342	351	25	4	0
342	345	25	13	0
342	336	25	5	0
342	332	25	149	0
342	344	25	17	0
342	334	25	42	0
342	335	25	15	0
342	342	25	25	1
342	15	25	8	0
342	339	25	8	0
342	32	25	22	0
342	39	25	4	0
342	341	25	17	0
342	255	25	35	0
15	1	8	10	0
15	327	8	13	0
15	331	8	161	0
15	343	8	4	0
15	337	8	46	0
15	351	8	4	0
15	345	8	13	0
15	336	8	5	0
15	332	8	149	0
15	344	8	17	0
15	334	8	42	0
15	335	8	15	0
15	342	8	25	0
15	15	8	8	1
15	339	8	8	0
15	32	8	22	0
15	39	8	4	0
15	341	8	17	0
15	255	8	35	0
339	1	8	10	0
339	327	8	13	0
339	331	8	161	0
339	343	8	4	0
339	337	8	46	0
339	351	8	4	0
339	345	8	13	0
339	336	8	5	0
339	332	8	149	0
339	344	8	17	0
339	334	8	42	0
339	335	8	15	0
339	342	8	25	0
339	15	8	8	0
339	339	8	8	1
339	32	8	22	0
339	39	8	4	0
339	341	8	17	0
339	255	8	35	0
32	1	22	10	0
32	327	22	13	0
32	331	22	161	0
32	343	22	4	0
32	337	22	46	0
32	351	22	4	0
32	345	22	13	0
32	336	22	5	0
32	332	22	149	0
32	344	22	17	0
32	334	22	42	0
32	335	22	15	0
32	342	22	25	0
32	15	22	8	0
32	339	22	8	0
32	32	22	22	1
32	39	22	4	0
32	341	22	17	0
32	255	22	35	0.05555555555555555
39	1	4	10	0
39	327	4	13	0
39	331	4	161	0
39	343	4	4	0
39	337	4	46	0
39	351	4	4	0
39	345	4	13	0
39	336	4	5	0
39	332	4	149	0
39	344	4	17	0
39	334	4	42	0
39	335	4	15	0
39	342	4	25	0
39	15	4	8	0
39	339	4	8	0
39	32	4	22	0
39	39	4	4	1
39	341	4	17	0
39	255	4	35	0
341	1	17	10	0
341	327	17	13	0
341	331	17	161	0
341	343	17	4	0
341	337	17	46	0.05
341	351	17	4	0
341	345	17	13	0
341	336	17	5	0
341	332	17	149	0
341	344	17	17	0
341	334	17	42	0.03508771929824561
341	335	17	15	0
341	342	17	25	0
341	15	17	8	0
341	339	17	8	0
341	32	17	22	0
341	39	17	4	0
341	341	17	17	1
341	255	17	35	0
255	1	35	10	0
255	327	35	13	0
255	331	35	161	0
255	343	35	4	0.08333333333333333
255	337	35	46	0
255	351	35	4	0
255	345	35	13	0
255	336	35	5	0
255	332	35	149	0
255	344	35	17	0
255	334	35	42	0
255	335	35	15	0
255	342	35	25	0
255	15	35	8	0
255	339	35	8	0
255	32	35	22	0.05555555555555555
255	39	35	4	0
255	341	35	17	0
255	255	35	35	1
