comm1	comm2	terms1	terms2	jaccard
4	150	13	6	0
4	206	13	6	0
4	208	13	185	0
4	139	13	88	0
4	54	13	40	0
4	159	13	1	0
4	161	13	8	0
4	80	13	69	0
4	178	13	10	0
4	5	13	17	0
4	484	13	61	0.0136986301369863
4	193	13	53	0
4	611	13	48	0
4	76	13	9	0
4	232	13	31	0
4	129	13	96	0
4	231	13	15	0
4	233	13	15	0
4	344	13	3	0
4	412	13	4	0
4	381	13	23	0
4	91	13	5	0
4	65	13	12	0
4	95	13	8	0
4	539	13	51	0
4	87	13	16	0.45
4	572	13	46	0
4	620	13	2	0
4	122	13	2	0
77	150	150	6	0
77	206	150	6	0
77	208	150	185	0
77	139	150	88	0
77	54	150	40	0
77	159	150	1	0
77	161	150	8	0
77	80	150	69	0
77	178	150	10	0
77	5	150	17	0
77	484	150	61	0.004761904761904762
77	193	150	53	0
77	611	150	48	0
77	76	150	9	0
77	232	150	31	0
77	129	150	96	0
77	231	150	15	0
77	233	150	15	0
77	344	150	3	0
77	412	150	4	0
77	381	150	23	0
77	91	150	5	0
77	65	150	12	0
77	95	150	8	0
77	539	150	51	0
77	87	150	16	0
77	572	150	46	0
77	620	150	2	0
77	122	150	2	0
223	150	2	6	0
223	206	2	6	0
223	208	2	185	0
223	139	2	88	0
223	54	2	40	0
223	159	2	1	0.5
223	161	2	8	0
223	80	2	69	0.028985507246376812
223	178	2	10	0
223	5	2	17	0
223	484	2	61	0
223	193	2	53	0
223	611	2	48	0.02040816326530612
223	76	2	9	0
223	232	2	31	0
223	129	2	96	0
223	231	2	15	0
223	233	2	15	0
223	344	2	3	0
223	412	2	4	0
223	381	2	23	0.041666666666666664
223	91	2	5	0
223	65	2	12	0
223	95	2	8	0
223	539	2	51	0
223	87	2	16	0
223	572	2	46	0.043478260869565216
223	620	2	2	0
223	122	2	2	0
13	150	57	6	0
13	206	57	6	0
13	208	57	185	0
13	139	57	88	0
13	54	57	40	0
13	159	57	1	0
13	161	57	8	0
13	80	57	69	0
13	178	57	10	0
13	5	57	17	0.12121212121212122
13	484	57	61	0.11320754716981132
13	193	57	53	0
13	611	57	48	0
13	76	57	9	0
13	232	57	31	0
13	129	57	96	0.04081632653061224
13	231	57	15	0.02857142857142857
13	233	57	15	0.125
13	344	57	3	0
13	412	57	4	0
13	381	57	23	0
13	91	57	5	0.05084745762711865
13	65	57	12	0
13	95	57	8	0.1206896551724138
13	539	57	51	0
13	87	57	16	0
13	572	57	46	0
13	620	57	2	0
13	122	57	2	0
341	150	4	6	0
341	206	4	6	0
341	208	4	185	0
341	139	4	88	0
341	54	4	40	0
341	159	4	1	0
341	161	4	8	0
341	80	4	69	0
341	178	4	10	0
341	5	4	17	0
341	484	4	61	0
341	193	4	53	0
341	611	4	48	0
341	76	4	9	0
341	232	4	31	0
341	129	4	96	0
341	231	4	15	0
341	233	4	15	0
341	344	4	3	0
341	412	4	4	0
341	381	4	23	0
341	91	4	5	0
341	65	4	12	0
341	95	4	8	0
341	539	4	51	0
341	87	4	16	0
341	572	4	46	0
341	620	4	2	0
341	122	4	2	0
241	150	2	6	0
241	206	2	6	0
241	208	2	185	0
241	139	2	88	0
241	54	2	40	0
241	159	2	1	0
241	161	2	8	0
241	80	2	69	0
241	178	2	10	0
241	5	2	17	0
241	484	2	61	0
241	193	2	53	0
241	611	2	48	0
241	76	2	9	0
241	232	2	31	0
241	129	2	96	0
241	231	2	15	0
241	233	2	15	0
241	344	2	3	0.6666666666666666
241	412	2	4	0
241	381	2	23	0
241	91	2	5	0
241	65	2	12	0
241	95	2	8	0
241	539	2	51	0
241	87	2	16	0
241	572	2	46	0
241	620	2	2	0
241	122	2	2	0
101	150	20	6	0
101	206	20	6	0
101	208	20	185	0
101	139	20	88	0
101	54	20	40	0.36363636363636365
101	159	20	1	0
101	161	20	8	0
101	80	20	69	0
101	178	20	10	0.15384615384615385
101	5	20	17	0
101	484	20	61	0
101	193	20	53	0
101	611	20	48	0
101	76	20	9	0
101	232	20	31	0
101	129	20	96	0.02654867256637168
101	231	20	15	0
101	233	20	15	0
101	344	20	3	0
101	412	20	4	0
101	381	20	23	0
101	91	20	5	0
101	65	20	12	0
101	95	20	8	0
101	539	20	51	0
101	87	20	16	0
101	572	20	46	0
101	620	20	2	0
101	122	20	2	0
117	150	150	6	0
117	206	150	6	0
117	208	150	185	0.717948717948718
117	139	150	88	0
117	54	150	40	0.005291005291005291
117	159	150	1	0
117	161	150	8	0
117	80	150	69	0
117	178	150	10	0
117	5	150	17	0
117	484	150	61	0
117	193	150	53	0
117	611	150	48	0.01020408163265306
117	76	150	9	0
117	232	150	31	0
117	129	150	96	0
117	231	150	15	0
117	233	150	15	0
117	344	150	3	0
117	412	150	4	0
117	381	150	23	0
117	91	150	5	0
117	65	150	12	0
117	95	150	8	0
117	539	150	51	0.03608247422680412
117	87	150	16	0
117	572	150	46	0
117	620	150	2	0
117	122	150	2	0
153	150	45	6	0
153	206	45	6	0
153	208	45	185	0.013215859030837005
153	139	45	88	0
153	54	45	40	0
153	159	45	1	0
153	161	45	8	0
153	80	45	69	0.017857142857142856
153	178	45	10	0
153	5	45	17	0.03333333333333333
153	484	45	61	0
153	193	45	53	0
153	611	45	48	0
153	76	45	9	0
153	232	45	31	0
153	129	45	96	0.05223880597014925
153	231	45	15	0.034482758620689655
153	233	45	15	0.034482758620689655
153	344	45	3	0
153	412	45	4	0
153	381	45	23	0
153	91	45	5	0
153	65	45	12	0
153	95	45	8	0.0392156862745098
153	539	45	51	0
153	87	45	16	0.016666666666666666
153	572	45	46	0
153	620	45	2	0
153	122	45	2	0
10	150	36	6	0
10	206	36	6	0.16666666666666666
10	208	36	185	0
10	139	36	88	0
10	54	36	40	0.52
10	159	36	1	0
10	161	36	8	0
10	80	36	69	0
10	178	36	10	0
10	5	36	17	0
10	484	36	61	0
10	193	36	53	0
10	611	36	48	0
10	76	36	9	0
10	232	36	31	0
10	129	36	96	0.015384615384615385
10	231	36	15	0
10	233	36	15	0
10	344	36	3	0
10	412	36	4	0.1111111111111111
10	381	36	23	0
10	91	36	5	0
10	65	36	12	0
10	95	36	8	0
10	539	36	51	0
10	87	36	16	0
10	572	36	46	0
10	620	36	2	0
10	122	36	2	0
322	150	133	6	0
322	206	133	6	0
322	208	133	185	0
322	139	133	88	0.05741626794258373
322	54	133	40	0
322	159	133	1	0
322	161	133	8	0
322	80	133	69	0.1348314606741573
322	178	133	10	0
322	5	133	17	0.034482758620689655
322	484	133	61	0
322	193	133	53	0.010869565217391304
322	611	133	48	0.0111731843575419
322	76	133	9	0
322	232	133	31	0
322	129	133	96	0.22459893048128343
322	231	133	15	0
322	233	133	15	0
322	344	133	3	0
322	412	133	4	0
322	381	133	23	0
322	91	133	5	0
322	65	133	12	0
322	95	133	8	0
322	539	133	51	0.01098901098901099
322	87	133	16	0
322	572	133	46	0.0783132530120482
322	620	133	2	0
322	122	133	2	0
70	150	8	6	0
70	206	8	6	0
70	208	8	185	0
70	139	8	88	0.010526315789473684
70	54	8	40	0
70	159	8	1	0
70	161	8	8	0
70	80	8	69	0
70	178	8	10	0
70	5	8	17	0
70	484	8	61	0
70	193	8	53	0
70	611	8	48	0
70	76	8	9	0
70	232	8	31	0
70	129	8	96	0
70	231	8	15	0
70	233	8	15	0
70	344	8	3	0
70	412	8	4	0
70	381	8	23	0
70	91	8	5	0
70	65	8	12	0
70	95	8	8	0
70	539	8	51	0
70	87	8	16	0
70	572	8	46	0
70	620	8	2	0
70	122	8	2	0
7	150	8	6	0
7	206	8	6	0
7	208	8	185	0
7	139	8	88	0
7	54	8	40	0
7	159	8	1	0
7	161	8	8	1
7	80	8	69	0
7	178	8	10	0
7	5	8	17	0
7	484	8	61	0
7	193	8	53	0
7	611	8	48	0
7	76	8	9	0
7	232	8	31	0
7	129	8	96	0
7	231	8	15	0
7	233	8	15	0
7	344	8	3	0
7	412	8	4	0
7	381	8	23	0
7	91	8	5	0.08333333333333333
7	65	8	12	0
7	95	8	8	0
7	539	8	51	0
7	87	8	16	0
7	572	8	46	0
7	620	8	2	0
7	122	8	2	0
2	150	22	6	0
2	206	22	6	0
2	208	22	185	0
2	139	22	88	0.018518518518518517
