comm1	comm2	terms1	terms2	jaccard
4	32	6	3	0
4	9	6	43	0
4	174	6	38	0
4	155	6	6	0
4	10	6	15	0
4	144	6	9	0
4	95	6	3	0
4	149	6	1	0
4	120	6	7	0
4	175	6	8	0
4	173	6	6	0
4	97	6	30	0
4	86	6	13	0
4	69	6	12	0
4	147	6	23	0
4	221	6	4	0.1111111111111111
4	112	6	7	0
4	111	6	17	0
4	213	6	7	0
4	70	6	40	0
4	73	6	3	0
4	151	6	5	0
4	114	6	1	0
4	209	6	4	0
4	128	6	3	0
4	253	6	7	0
4	134	6	16	0
4	168	6	2	0
4	185	6	6	0
4	108	6	7	0
4	197	6	2	0
4	152	6	17	0
4	176	6	7	0.08333333333333333
4	104	6	14	0
4	123	6	1	0
4	201	6	1	0
312	32	1	3	0
312	9	1	43	0
312	174	1	38	0
312	155	1	6	0
312	10	1	15	0
312	144	1	9	0
312	95	1	3	0
312	149	1	1	0
312	120	1	7	0
312	175	1	8	0
312	173	1	6	0
312	97	1	30	0
312	86	1	13	0
312	69	1	12	0
312	147	1	23	0
312	221	1	4	0
312	112	1	7	0
312	111	1	17	0
312	213	1	7	0
312	70	1	40	0
312	73	1	3	0
312	151	1	5	0
312	114	1	1	0
312	209	1	4	0
312	128	1	3	0
312	253	1	7	0
312	134	1	16	0
312	168	1	2	0
312	185	1	6	0
312	108	1	7	0
312	197	1	2	0
312	152	1	17	0
312	176	1	7	0
312	104	1	14	0
312	123	1	1	0
312	201	1	1	0
41	32	18	3	0
41	9	18	43	0
41	174	18	38	0
41	155	18	6	0
41	10	18	15	0
41	144	18	9	0
41	95	18	3	0
41	149	18	1	0.05555555555555555
41	120	18	7	0.25
41	175	18	8	0
41	173	18	6	0
41	97	18	30	0
41	86	18	13	0.34782608695652173
41	69	18	12	0
41	147	18	23	0.025
41	221	18	4	0
41	112	18	7	0
41	111	18	17	0
41	213	18	7	0
41	70	18	40	0.07407407407407407
41	73	18	3	0
41	151	18	5	0
41	114	18	1	0
41	209	18	4	0
41	128	18	3	0
41	253	18	7	0
41	134	18	16	0
41	168	18	2	0
41	185	18	6	0
41	108	18	7	0
41	197	18	2	0
41	152	18	17	0
41	176	18	7	0
41	104	18	14	0.23076923076923078
41	123	18	1	0
41	201	18	1	0
11	32	4	3	0
11	9	4	43	0
11	174	4	38	0
11	155	4	6	0
11	10	4	15	0.05555555555555555
11	144	4	9	0
11	95	4	3	0
11	149	4	1	0
11	120	4	7	0
11	175	4	8	0
11	173	4	6	0
11	97	4	30	0
11	86	4	13	0
11	69	4	12	0
11	147	4	23	0
11	221	4	4	0
11	112	4	7	0
11	111	4	17	0
11	213	4	7	0
11	70	4	40	0
11	73	4	3	0
11	151	4	5	0
11	114	4	1	0
11	209	4	4	0
11	128	4	3	0
11	253	4	7	0
11	134	4	16	0
11	168	4	2	0
11	185	4	6	0
11	108	4	7	0
11	197	4	2	0
11	152	4	17	0
11	176	4	7	0
11	104	4	14	0
11	123	4	1	0
11	201	4	1	0
268	32	10	3	0
268	9	10	43	0
268	174	10	38	0
268	155	10	6	0
268	10	10	15	0
268	144	10	9	0
268	95	10	3	0
268	149	10	1	0
268	120	10	7	0
268	175	10	8	0
268	173	10	6	0
268	97	10	30	0
268	86	10	13	0
268	69	10	12	0
268	147	10	23	0
268	221	10	4	0
268	112	10	7	0
268	111	10	17	0
268	213	10	7	0
268	70	10	40	0
268	73	10	3	0
268	151	10	5	0
268	114	10	1	0
268	209	10	4	0
268	128	10	3	0
268	253	10	7	0
268	134	10	16	0
268	168	10	2	0
268	185	10	6	0
268	108	10	7	0
268	197	10	2	0
268	152	10	17	0
268	176	10	7	0
268	104	10	14	0
268	123	10	1	0
268	201	10	1	0
2	32	23	3	0
2	9	23	43	0
2	174	23	38	0
2	155	23	6	0
2	10	23	15	0
2	144	23	9	0
2	95	23	3	0
2	149	23	1	0
2	120	23	7	0
2	175	23	8	0
2	173	23	6	0
2	97	23	30	0
2	86	23	13	0
2	69	23	12	0
2	147	23	23	0
2	221	23	4	0
2	112	23	7	0
2	111	23	17	0
2	213	23	7	0
2	70	23	40	0
2	73	23	3	0
2	151	23	5	0
2	114	23	1	0
2	209	23	4	0
2	128	23	3	0
2	253	23	7	0
2	134	23	16	0
2	168	23	2	0
2	185	23	6	0
2	108	23	7	0
2	197	23	2	0
2	152	23	17	0
2	176	23	7	0
2	104	23	14	0
2	123	23	1	0
2	201	23	1	0
13	32	3	3	0
13	9	3	43	0
13	174	3	38	0
13	155	3	6	0
13	10	3	15	0
13	144	3	9	0
13	95	3	3	0
13	149	3	1	0
13	120	3	7	0
13	175	3	8	0
13	173	3	6	0
13	97	3	30	0
13	86	3	13	0
13	69	3	12	0
13	147	3	23	0
13	221	3	4	0
13	112	3	7	0
13	111	3	17	0
13	213	3	7	0
13	70	3	40	0
13	73	3	3	0
13	151	3	5	0
13	114	3	1	0.3333333333333333
13	209	3	4	0
13	128	3	3	0
13	253	3	7	0
13	134	3	16	0
13	168	3	2	0
13	185	3	6	0
13	108	3	7	0
13	197	3	2	0
13	152	3	17	0
13	176	3	7	0
13	104	3	14	0
13	123	3	1	0
13	201	3	1	0
78	32	10	3	0
78	9	10	43	0
78	174	10	38	0
78	155	10	6	0
78	10	10	15	0
78	144	10	9	0
78	95	10	3	0
78	149	10	1	0
78	120	10	7	0
78	175	10	8	0.6363636363636364
78	173	10	6	0
78	97	10	30	0
78	86	10	13	0
78	69	10	12	0
78	147	10	23	0
78	221	10	4	0
78	112	10	7	0
78	111	10	17	0
78	213	10	7	0
78	70	10	40	0.06382978723404255
78	73	10	3	0
78	151	10	5	0
78	114	10	1	0
78	209	10	4	0
78	128	10	3	0
78	253	10	7	0
78	134	10	16	0
78	168	10	2	0
78	185	10	6	0
78	108	10	7	0
78	197	10	2	0
78	152	10	17	0
78	176	10	7	0
78	104	10	14	0
78	123	10	1	0
78	201	10	1	0
9	32	49	3	0
9	9	49	43	0.5081967213114754
9	174	49	38	0
9	155	49	6	0
9	10	49	15	0
9	144	49	9	0.05454545454545454
9	95	49	3	0
9	149	49	1	0
9	120	49	7	0
9	175	49	8	0
9	173	49	6	0
9	97	49	30	0
9	86	49	13	0
9	69	49	12	0
9	147	49	23	0
9	221	49	4	0
9	112	49	7	0
9	111	49	17	0
9	213	49	7	0
9	70	49	40	0
9	73	49	3	0
9	151	49	5	0
9	114	49	1	0
9	209	49	4	0
9	128	49	3	0
9	253	49	7	0
9	134	49	16	0
9	168	49	2	0
9	185	49	6	0
9	108	49	7	0
9	197	49	2	0
9	152	49	17	0.03125
9	176	49	7	0
9	104	49	14	0
9	123	49	1	0
9	201	49	1	0
7	32	19	3	0
7	9	19	43	0
7	174	19	38	0
7	155	19	6	0
7	10	19	15	0
7	144	19	9	0
7	95	19	3	0
7	149	19	1	0
7	120	19	7	0
7	175	19	8	0
7	173	19	6	0
7	97	19	30	0
7	86	19	13	0
7	69	19	12	0
7	147	19	23	0
7	221	19	4	0
7	112	19	7	0
7	111	19	17	0
7	213	19	7	0
7	70	19	40	0.017241379310344827
7	73	19	3	0
7	151	19	5	0
7	114	19	1	0
7	209	19	4	0
7	128	19	3	0
7	253	19	7	0
7	134	19	16	0
7	168	19	2	0
7	185	19	6	0
7	108	19	7	0
7	197	19	2	0
7	152	19	17	0
7	176	19	7	0
7	104	19	14	0
7	123	19	1	0
7	201	19	1	0
344	32	2	3	0.6666666666666666
344	9	2	43	0
344	174	2	38	0
344	155	2	6	0
344	10	2	15	0
344	144	2	9	0
344	95	2	3	0
344	149	2	1	0
344	120	2	7	0
344	175	2	8	0
344	173	2	6	0
344	97	2	30	0
344	86	2	13	0
344	69	2	12	0
344	147	2	23	0
344	221	2	4	0
344	112	2	7	0
344	111	2	17	0
344	213	2	7	0
344	70	2	40	0
344	73	2	3	0
344	151	2	5	0
344	114	2	1	0
344	209	2	4	0
344	128	2	3	0
344	253	2	7	0
344	134	2	16	0
344	168	2	2	0
344	185	2	6	0
344	108	2	7	0
344	197	2	2	0
344	152	2	17	0
344	176	2	7	0
344	104	2	14	0
344	123	2	1	0
344	201	2	1	0
5	32	1	3	0
5	9	1	43	0
5	174	1	38	0
5	155	1	6	0
5	10	1	15	0
5	144	1	9	0
5	95	1	3	0
5	149	1	1	0
5	120	1	7	0
5	175	1	8	0
5	173	1	6	0
5	97	1	30	0
5	86	1	13	0
5	69	1	12	0
5	147	1	23	0
