comm1	comm2	terms1	terms2	jaccard
11	11	6	6	1
11	13	6	6	0
11	20	6	183	0
11	459	6	88	0
11	43	6	36	0
11	230	6	1	0
11	32	6	8	0
11	38	6	69	0
11	447	6	10	0
11	632	6	17	0
11	39	6	61	0
11	391	6	53	0
11	277	6	48	0.038461538461538464
11	138	6	9	0
11	143	6	31	0
11	46	6	96	0
11	65	6	15	0
11	633	6	15	0
11	124	6	3	0
11	94	6	4	0
11	142	6	23	0
11	174	6	5	0
11	88	6	12	0
11	531	6	8	0
11	692	6	51	0
11	52	6	16	0
11	539	6	46	0
11	243	6	2	0
11	434	6	2	0
13	11	6	6	0
13	13	6	6	1
13	20	6	183	0
13	459	6	88	0
13	43	6	36	0.024390243902439025
13	230	6	1	0
13	32	6	8	0
13	38	6	69	0
13	447	6	10	0
13	632	6	17	0
13	39	6	61	0
13	391	6	53	0
13	277	6	48	0
13	138	6	9	0
13	143	6	31	0
13	46	6	96	0
13	65	6	15	0
13	633	6	15	0
13	124	6	3	0
13	94	6	4	0.6666666666666666
13	142	6	23	0
13	174	6	5	0
13	88	6	12	0
13	531	6	8	0
13	692	6	51	0
13	52	6	16	0
13	539	6	46	0
13	243	6	2	0
13	434	6	2	0
20	11	183	6	0
20	13	183	6	0
20	20	183	183	1
20	459	183	88	0
20	43	183	36	0.009216589861751152
20	230	183	1	0
20	32	183	8	0
20	38	183	69	0
20	447	183	10	0
20	632	183	17	0
20	39	183	61	0
20	391	183	53	0
20	277	183	48	0.02666666666666667
20	138	183	9	0
20	143	183	31	0
20	46	183	96	0
20	65	183	15	0
20	633	183	15	0
20	124	183	3	0
20	94	183	4	0
20	142	183	23	0
20	174	183	5	0
20	88	183	12	0
20	531	183	8	0
20	692	183	51	0.0684931506849315
20	52	183	16	0
20	539	183	46	0.03153153153153153
20	243	183	2	0
20	434	183	2	0
459	11	88	6	0
459	13	88	6	0
459	20	88	183	0
459	459	88	88	1
459	43	88	36	0
459	230	88	1	0
459	32	88	8	0
459	38	88	69	0.03289473684210526
459	447	88	10	0
459	632	88	17	0.029411764705882353
459	39	88	61	0
459	391	88	53	0.044444444444444446
459	277	88	48	0
459	138	88	9	0
459	143	88	31	0
459	46	88	96	0.05142857142857143
459	65	88	15	0
459	633	88	15	0
459	124	88	3	0
459	94	88	4	0
459	142	88	23	0
459	174	88	5	0
459	88	88	12	0.041666666666666664
459	531	88	8	0
459	692	88	51	0.007246376811594203
459	52	88	16	0
459	539	88	46	0.03875968992248062
459	243	88	2	0
459	434	88	2	0
43	11	36	6	0
43	13	36	6	0.024390243902439025
43	20	36	183	0.009216589861751152
43	459	36	88	0
43	43	36	36	1
43	230	36	1	0
43	32	36	8	0
43	38	36	69	0
43	447	36	10	0
43	632	36	17	0
43	39	36	61	0
43	391	36	53	0
43	277	36	48	0
43	138	36	9	0
43	143	36	31	0
43	46	36	96	0.015384615384615385
43	65	36	15	0
43	633	36	15	0
43	124	36	3	0
43	94	36	4	0
43	142	36	23	0
43	174	36	5	0
43	88	36	12	0
43	531	36	8	0
43	692	36	51	0
43	52	36	16	0
43	539	36	46	0
43	243	36	2	0
43	434	36	2	0
230	11	1	6	0
230	13	1	6	0
230	20	1	183	0
230	459	1	88	0
230	43	1	36	0
230	230	1	1	1
230	32	1	8	0
230	38	1	69	0.014492753623188406
230	447	1	10	0
230	632	1	17	0
230	39	1	61	0
230	391	1	53	0
230	277	1	48	0.020833333333333332
230	138	1	9	0
230	143	1	31	0
230	46	1	96	0
230	65	1	15	0
230	633	1	15	0
230	124	1	3	0
230	94	1	4	0
230	142	1	23	0.043478260869565216
230	174	1	5	0
230	88	1	12	0
230	531	1	8	0
230	692	1	51	0
230	52	1	16	0
230	539	1	46	0.021739130434782608
230	243	1	2	0
230	434	1	2	0
32	11	8	6	0
32	13	8	6	0
32	20	8	183	0
32	459	8	88	0
32	43	8	36	0
32	230	8	1	0
32	32	8	8	1
32	38	8	69	0
32	447	8	10	0
32	632	8	17	0
32	39	8	61	0
32	391	8	53	0
32	277	8	48	0
32	138	8	9	0
32	143	8	31	0
32	46	8	96	0
32	65	8	15	0
32	633	8	15	0
32	124	8	3	0
32	94	8	4	0
32	142	8	23	0
32	174	8	5	0.08333333333333333
32	88	8	12	0
32	531	8	8	0
32	692	8	51	0
32	52	8	16	0
32	539	8	46	0
32	243	8	2	0
32	434	8	2	0
38	11	69	6	0
38	13	69	6	0
38	20	69	183	0
38	459	69	88	0.03289473684210526
38	43	69	36	0
38	230	69	1	0.014492753623188406
38	32	69	8	0
38	38	69	69	1
38	447	69	10	0
38	632	69	17	0
38	39	69	61	0
38	391	69	53	0
38	277	69	48	0.09345794392523364
38	138	69	9	0
38	143	69	31	0
38	46	69	96	0.03773584905660377
38	65	69	15	0
38	633	69	15	0
38	124	69	3	0
38	94	69	4	0
38	142	69	23	0.045454545454545456
38	174	69	5	0
38	88	69	12	0
38	531	69	8	0
38	692	69	51	0
38	52	69	16	0
38	539	69	46	0.41975308641975306
38	243	69	2	0
38	434	69	2	0
447	11	10	6	0
447	13	10	6	0
447	20	10	183	0
447	459	10	88	0
447	43	10	36	0
447	230	10	1	0
447	32	10	8	0
447	38	10	69	0
447	447	10	10	1
447	632	10	17	0
447	39	10	61	0
447	391	10	53	0
447	277	10	48	0
447	138	10	9	0
447	143	10	31	0
447	46	10	96	0.019230769230769232
447	65	10	15	0
447	633	10	15	0
447	124	10	3	0
447	94	10	4	0
447	142	10	23	0
447	174	10	5	0
447	88	10	12	0
447	531	10	8	0
447	692	10	51	0
447	52	10	16	0
447	539	10	46	0
447	243	10	2	0
447	434	10	2	0
632	11	17	6	0
632	13	17	6	0
632	20	17	183	0
632	459	17	88	0.029411764705882353
632	43	17	36	0
632	230	17	1	0
632	32	17	8	0
632	38	17	69	0
632	447	17	10	0
632	632	17	17	1
632	39	17	61	0.02631578947368421
632	391	17	53	0
632	277	17	48	0
632	138	17	9	0
632	143	17	31	0
632	46	17	96	0.02727272727272727
632	65	17	15	0
632	633	17	15	0.45454545454545453
632	124	17	3	0
632	94	17	4	0
632	142	17	23	0
632	174	17	5	0
632	88	17	12	0
632	531	17	8	0.47058823529411764
632	692	17	51	0.030303030303030304
632	52	17	16	0
632	539	17	46	0
632	243	17	2	0
632	434	17	2	0
39	11	61	6	0
39	13	61	6	0
39	20	61	183	0
39	459	61	88	0
39	43	61	36	0
39	230	61	1	0
39	32	61	8	0
39	38	61	69	0
39	447	61	10	0
