ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	19/163	400/12927	6.8070636497011e-7	0.0011571770882252	0.00109889820583273	ENSG00000078304/ENSG00000080815/ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100897/ENSG00000100902/ENSG00000100911/ENSG00000119682/ENSG00000165525/ENSG00000166170/ENSG00000180008/ENSG00000182979/ENSG00000198252/ENSG00000066427/ENSG00000050130/ENSG00000092010/ENSG00000142208	19	150
GO:0010498	proteasomal protein catabolic process	20/163	451/12927	9.9756645536655e-7	0.0011571770882252	0.00109889820583273	ENSG00000078304/ENSG00000080815/ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100897/ENSG00000100902/ENSG00000100911/ENSG00000119682/ENSG00000165525/ENSG00000166170/ENSG00000180008/ENSG00000182979/ENSG00000198252/ENSG00000066427/ENSG00000050130/ENSG00000092010/ENSG00000009830/ENSG00000142208	20	150
GO:0043488	regulation of mRNA stability	11/163	157/12927	4.68362327395027e-6	0.00259864178817568	0.00246776645310876	ENSG00000100461/ENSG00000100519/ENSG00000100567/ENSG00000100722/ENSG00000100764/ENSG00000100804/ENSG00000100823/ENSG00000100902/ENSG00000100911/ENSG00000092010/ENSG00000142208	11	150
GO:0006521	regulation of cellular amino acid metabolic process	7/163	55/12927	5.43639272742245e-6	0.00259864178817568	0.00246776645310876	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000092010	7	150
GO:1901532	regulation of hematopoietic progenitor cell differentiation	8/163	79/12927	6.5669123538621e-6	0.00259864178817568	0.00246776645310876	ENSG00000100519/ENSG00000100567/ENSG00000100764/ENSG00000100804/ENSG00000100902/ENSG00000100911/ENSG00000126804/ENSG00000092010	8	150
GO:0043487	regulation of RNA stability	11/163	163/12927	6.72062531424745e-6	0.00259864178817568	0.00246776645310876	ENSG00000100461/ENSG00000100519/ENSG00000100567/ENSG00000100722/ENSG00000100764/ENSG00000100804/ENSG00000100823/ENSG00000100902/ENSG00000100911/ENSG00000092010/ENSG00000142208	11	150
GO:0007018	microtubule-based movement	12/81	255/12927	5.67342540363329e-8	6.75137623032361e-7	4.86720179364329e-7	ENSG00000090889/ENSG00000112984/ENSG00000126787/ENSG00000137807/ENSG00000138160/ENSG00000138182/ENSG00000138778/ENSG00000142945/ENSG00000161800/ENSG00000163808/ENSG00000186185/ENSG00000237649	12	208
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	4/81	12/12927	6.81584346193998e-7	7.29065502895153e-6	5.25597863652853e-6	ENSG00000117650/ENSG00000134057/ENSG00000161800/ENSG00000076382	4	208
GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	7/81	83/12927	8.24869715459179e-7	8.5356083599689e-6	6.15349032585109e-6	ENSG00000090889/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000142945/ENSG00000161800/ENSG00000163808	7	208
GO:0032465	regulation of cytokinesis	6/81	70/12927	4.77873478805879e-6	4.13577774384725e-5	2.98156467159266e-5	ENSG00000112984/ENSG00000137807/ENSG00000138182/ENSG00000161800/ENSG00000166851/ENSG00000198901	6	208
