ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0006414	translational elongation	5/32	128/12927	1.43017613568468e-5	0.00299001686149097	0.00239708048859957	ENSG00000112651/ENSG00000172432/ENSG00000180992/ENSG00000048544/ENSG00000096080	5	32
GO:0070125	mitochondrial translational elongation	4/32	88/12927	6.23282424665113e-5	0.00420858068736944	0.00337399657517642	ENSG00000112651/ENSG00000180992/ENSG00000048544/ENSG00000096080	4	32
GO:0070126	mitochondrial translational termination	4/32	89/12927	6.51483078540161e-5	0.00420858068736944	0.00337399657517642	ENSG00000112651/ENSG00000180992/ENSG00000048544/ENSG00000096080	4	32
GO:0007018	microtubule-based movement	11/64	255/12927	4.18973640658501e-8	5.46599457351399e-7	4.09813893048963e-7	ENSG00000090889/ENSG00000112984/ENSG00000126787/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000142945/ENSG00000161800/ENSG00000163808/ENSG00000186185/ENSG00000237649	11	9
GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	7/64	83/12927	1.6086233803361e-7	1.84339544125002e-6	1.3820889355946e-6	ENSG00000090889/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000142945/ENSG00000161800/ENSG00000163808	7	9
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	4/64	12/12927	2.62502309738392e-7	2.890934528028e-6	2.16748318635665e-6	ENSG00000117650/ENSG00000134057/ENSG00000161800/ENSG00000076382	4	9
GO:0032465	regulation of cytokinesis	5/64	70/12927	2.39704836805807e-5	1.88212686677153e-4	1.41112788918818e-4	ENSG00000112984/ENSG00000137807/ENSG00000161800/ENSG00000166851/ENSG00000198901	5	9
GO:0031055	chromatin remodeling at centromere	4/64	37/12927	3.19183385025709e-5	2.46061373183456e-4	1.844849421584e-4	ENSG00000104147/ENSG00000115163/ENSG00000123485/ENSG00000137812	4	9
GO:0051445	regulation of meiotic cell cycle	4/64	38/12927	3.554134432487e-5	2.71523062950358e-4	2.03574888309355e-4	ENSG00000066279/ENSG00000112742/ENSG00000117399/ENSG00000158402	4	9
GO:0051382	kinetochore assembly	3/64	16/12927	6.19024286697442e-5	4.52528099240888e-4	3.39283728825095e-4	ENSG00000115163/ENSG00000117724/ENSG00000138778	3	9
GO:0043486	histone exchange	4/64	44/12927	6.39247331676076e-5	4.59391302763824e-4	3.44429427593533e-4	ENSG00000104147/ENSG00000115163/ENSG00000123485/ENSG00000137812	4	9
GO:0007292	female gamete generation	5/64	96/12927	1.09675143823182e-4	7.62332147229984e-4	5.71559852193285e-4	ENSG00000066279/ENSG00000112742/ENSG00000121152/ENSG00000134057/ENSG00000166851	5	9
GO:0022412	cellular process involved in reproduction in multicellular organism	7/64	230/12927	1.35150680587125e-4	9.24256267240987e-4	6.92962742568963e-4	ENSG00000066279/ENSG00000112742/ENSG00000121152/ENSG00000134057/ENSG00000137812/ENSG00000164104/ENSG00000166851	7	9
GO:0051307	meiotic chromosome separation	3/64	21/12927	1.44441260584552e-4	9.72112610918251e-4	7.28843119407428e-4	ENSG00000112742/ENSG00000121152/ENSG00000135476	3	9
GO:0007143	female meiotic nuclear division	3/64	24/12927	2.17493075352066e-4	0.00144089162420744	0.00108031099928164	ENSG00000112742/ENSG00000121152/ENSG00000166851	3	9
GO:0000132	establishment of mitotic spindle orientation	3/64	28/12927	3.47090803166995e-4	0.00218144741989727	0.00163554399406399	ENSG00000080986/ENSG00000115163/ENSG00000166851	3	9
GO:0007283	spermatogenesis	8/64	356/12927	3.52427236469253e-4	0.00218144741989727	0.00163554399406399	ENSG00000066279/ENSG00000134057/ENSG00000137812/ENSG00000158402/ENSG00000161800/ENSG00000164104/ENSG00000164611/ENSG00000237649	8	9
GO:0043044	ATP-dependent chromatin remodeling	4/64	70/12927	3.92136698316405e-4	0.00235838241256959	0.00176820131230391	ENSG00000104147/ENSG00000115163/ENSG00000123485/ENSG00000137812	4	9
GO:0048232	male gamete generation	8/64	368/12927	4.39709884540736e-4	0.00262587311331369	0.00196875293004155	ENSG00000066279/ENSG00000134057/ENSG00000137812/ENSG00000158402/ENSG00000161800/ENSG00000164104/ENSG00000164611/ENSG00000237649	8	9
GO:0051294	establishment of spindle orientation	3/64	32/12927	5.18143014011256e-4	0.00307262430686395	0.00230370541378578	ENSG00000080986/ENSG00000115163/ENSG00000166851	3	9
GO:0032506	cytokinetic process	3/64	37/12927	7.97501044231032e-4	0.00463206085964325	0.00347289567927573	ENSG00000112984/ENSG00000137807/ENSG00000161800	3	9
GO:0045143	homologous chromosome segregation	3/64	38/12927	8.62811875651559e-4	0.00494367885508461	0.00370653181289859	ENSG00000135476/ENSG00000164611/ENSG00000166851	3	9
GO:0002281	macrophage activation involved in immune response	3/6	10/12927	6.65948515861733e-9	4.3819412343702e-6	1.44405678176334e-6	ENSG00000095970/ENSG00000135077/ENSG00000011600	3	174
GO:0032675	regulation of interleukin-6 production	4/6	104/12927	5.8573445495055e-8	1.15743469822276e-5	3.8142944782257e-6	ENSG00000095970/ENSG00000135077/ENSG00000158869/ENSG00000011600	4	174
GO:0032635	interleukin-6 production	4/6	112/12927	7.90380108566171e-8	1.15743469822276e-5	3.8142944782257e-6	ENSG00000095970/ENSG00000135077/ENSG00000158869/ENSG00000011600	4	174
GO:0032680	regulation of tumor necrosis factor production	4/6	118/12927	9.75831306159764e-8	1.15743469822276e-5	3.8142944782257e-6	ENSG00000095970/ENSG00000135077/ENSG00000158869/ENSG00000011600	4	174
GO:0032640	tumor necrosis factor production	4/6	121/12927	1.07990165085751e-7	1.15743469822276e-5	3.8142944782257e-6	ENSG00000095970/ENSG00000135077/ENSG00000158869/ENSG00000011600	4	174
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	4/6	121/12927	1.07990165085751e-7	1.15743469822276e-5	3.8142944782257e-6	ENSG00000095970/ENSG00000135077/ENSG00000158869/ENSG00000011600	4	174
GO:0071706	tumor necrosis factor superfamily cytokine production	4/6	125/12927	1.23131350874762e-7	1.15743469822276e-5	3.8142944782257e-6	ENSG00000095970/ENSG00000135077/ENSG00000158869/ENSG00000011600	4	174
GO:0032653	regulation of interleukin-10 production	3/6	43/12927	6.80944283892613e-7	4.97845932001488e-5	1.64063768984653e-5	ENSG00000095970/ENSG00000158869/ENSG00000011600	3	174
GO:0032613	interleukin-10 production	3/6	46/12927	8.37154631822298e-7	5.50847747739072e-5	1.81530372795151e-5	ENSG00000095970/ENSG00000158869/ENSG00000011600	3	174
GO:0032760	positive regulation of tumor necrosis factor production	3/6	68/12927	2.75322876764933e-6	1.31872304723761e-4	4.34581583316186e-5	ENSG00000135077/ENSG00000158869/ENSG00000011600	3	174
GO:0032652	regulation of interleukin-1 production	3/6	69/12927	2.87787277760015e-6	1.31872304723761e-4	4.34581583316186e-5	ENSG00000095970/ENSG00000135077/ENSG00000011600	3	174
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	3/6	70/12927	3.00620755449304e-6	1.31872304723761e-4	4.34581583316186e-5	ENSG00000135077/ENSG00000158869/ENSG00000011600	3	174
GO:0042116	macrophage activation	3/6	74/12927	3.55751295265917e-6	1.46302720178108e-4	4.8213662384723e-5	ENSG00000095970/ENSG00000135077/ENSG00000011600	3	174
GO:0032612	interleukin-1 production	3/6	78/12927	4.17210056328402e-6	1.58506017551981e-4	5.2235225749013e-5	ENSG00000095970/ENSG00000135077/ENSG00000011600	3	174
GO:0001819	positive regulation of cytokine production	4/6	357/12927	8.21237523775945e-6	2.70187145322286e-4	8.90394367883394e-5	ENSG00000095970/ENSG00000135077/ENSG00000158869/ENSG00000011600	4	174
GO:0042742	defense response to bacterium	3/6	120/12927	1.52888536074122e-5	4.37394159725097e-4	1.44142052317021e-4	ENSG00000095970/ENSG00000135077/ENSG00000158869	3	174
GO:0002275	myeloid cell activation involved in immune response	4/6	450/12927	2.05608608883534e-5	5.23537621669222e-4	1.72530395238937e-4	ENSG00000095970/ENSG00000135077/ENSG00000158869/ENSG00000011600	4	174
GO:0045672	positive regulation of osteoclast differentiation	2/6	16/12927	2.14825467858191e-5	5.23537621669222e-4	1.72530395238937e-4	ENSG00000095970/ENSG00000011600	2	174
GO:2000010	positive regulation of protein localization to cell surface	2/6	16/12927	2.14825467858191e-5	5.23537621669222e-4	1.72530395238937e-4	ENSG00000158869/ENSG00000011600	2	174
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	2/6	17/12927	2.4341860877971e-5	5.7203373063232e-4	1.88512155671505e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0060142	regulation of syncytium formation by plasma membrane fusion	2/6	18/12927	2.73789408084819e-5	6.21218725930382e-4	2.04720936716779e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0043032	positive regulation of macrophage activation	2/6	19/12927	3.05936760686896e-5	6.71021295106593e-4	2.21133237549125e-4	ENSG00000095970/ENSG00000135077	2	174
GO:0001773	myeloid dendritic cell activation	2/6	20/12927	3.39859561884976e-5	7.21379328130047e-4	2.37728589977267e-4	ENSG00000066336/ENSG00000135077	2	174
GO:0032753	positive regulation of interleukin-4 production	2/6	21/12927	3.75556707363671e-5	7.72238479516548e-4	2.54489084595119e-4	ENSG00000135077/ENSG00000158869	2	174
GO:0032673	regulation of interleukin-4 production	2/6	24/12927	4.93283172111498e-5	9.83576749240502e-4	3.24135034944079e-4	ENSG00000135077/ENSG00000158869	2	174
GO:0032814	regulation of natural killer cell activation	2/6	25/12927	5.3606665926747e-5	0.00103744665234704	3.41887714579253e-4	ENSG00000135077/ENSG00000011600	2	174
GO:0032633	interleukin-4 production	2/6	29/12927	7.24877874625334e-5	0.00132491567084297	4.36622345534558e-4	ENSG00000135077/ENSG00000158869	2	174
GO:0032733	positive regulation of interleukin-10 production	2/6	30/12927	7.76494488017512e-5	0.00138090100842033	4.55072160829609e-4	ENSG00000095970/ENSG00000158869	2	174
GO:0097028	dendritic cell differentiation	2/6	31/12927	8.29874423725529e-5	0.00143699308108263	4.73557150380773e-4	ENSG00000066336/ENSG00000095970	2	174
GO:0070661	leukocyte proliferation	3/6	216/12927	8.86647918164637e-5	0.00149593417987777	4.92981028723118e-4	ENSG00000095970/ENSG00000135077/ENSG00000011600	3	174
GO:0001818	negative regulation of cytokine production	3/6	218/12927	9.11302004223233e-5	0.00149909179694722	4.94021612815753e-4	ENSG00000095970/ENSG00000135077/ENSG00000011600	3	174
GO:0006909	phagocytosis	3/6	222/12927	9.61954419910686e-5	0.00154381953244203	5.08761516050324e-4	ENSG00000095970/ENSG00000158869/ENSG00000011600	3	174
GO:2000008	regulation of protein localization to cell surface	2/6	34/12927	1.0005831658744e-4	0.00156758029320323	5.16591809950191e-4	ENSG00000158869/ENSG00000011600	2	174
GO:0001774	microglial cell activation	2/6	35/12927	1.06100539389835e-4	0.00158302221408714	5.21680652858664e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0002269	leukocyte activation involved in inflammatory response	2/6	35/12927	1.06100539389835e-4	0.00158302221408714	5.21680652858664e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0032103	positive regulation of response to external stimulus	3/6	231/12927	1.08261397619941e-4	0.00158302221408714	5.21680652858664e-4	ENSG00000095970/ENSG00000135077/ENSG00000158869	3	174
GO:0000768	syncytium formation by plasma membrane fusion	2/6	39/12927	1.32026158399137e-4	0.00180985858805484	5.96433961189085e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0043277	apoptotic cell clearance	2/6	39/12927	1.32026158399137e-4	0.00180985858805484	5.96433961189085e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0140253	cell-cell fusion	2/6	39/12927	1.32026158399137e-4	0.00180985858805484	5.96433961189085e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0006949	syncytium formation	2/6	40/12927	1.38946196311014e-4	0.00186584892189076	6.14885422987516e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0032732	positive regulation of interleukin-1 production	2/6	41/12927	1.46041468104988e-4	0.00186813345584371	6.15638284920499e-4	ENSG00000135077/ENSG00000011600	2	174
GO:0006911	phagocytosis, engulfment	2/6	42/12927	1.53311864157386e-4	0.00186813345584371	6.15638284920499e-4	ENSG00000095970/ENSG00000158869	2	174
GO:0043030	regulation of macrophage activation	2/6	42/12927	1.53311864157386e-4	0.00186813345584371	6.15638284920499e-4	ENSG00000095970/ENSG00000135077	2	174
GO:0061900	glial cell activation	2/6	42/12927	1.53311864157386e-4	0.00186813345584371	6.15638284920499e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0032720	negative regulation of tumor necrosis factor production	2/6	46/12927	1.84142499821041e-4	0.0022030139069499	7.2599722417482e-4	ENSG00000095970/ENSG00000135077	2	174
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	2/6	48/12927	2.00605715808335e-4	0.0022903922634409	7.54792523226405e-4	ENSG00000095970/ENSG00000135077	2	174
GO:1903532	positive regulation of secretion by cell	3/6	285/12927	2.01888679756189e-4	0.0022903922634409	7.54792523226405e-4	ENSG00000095970/ENSG00000135077/ENSG00000158869	3	174
GO:0045670	regulation of osteoclast differentiation	2/6	49/12927	2.09098915430051e-4	0.00233198451445717	7.68499136103308e-4	ENSG00000095970/ENSG00000011600	2	174
GO:1903829	positive regulation of cellular protein localization	3/6	296/12927	2.25828881404172e-4	0.00244439396697207	8.05543364575663e-4	ENSG00000095970/ENSG00000158869/ENSG00000011600	3	174
GO:0099024	plasma membrane invagination	2/6	51/12927	2.26607951345435e-4	0.00244439396697207	8.05543364575663e-4	ENSG00000095970/ENSG00000158869	2	174
GO:0030101	natural killer cell activation	2/6	52/12927	2.35623569120385e-4	0.00246095727747957	8.11001758375927e-4	ENSG00000135077/ENSG00000011600	2	174
GO:0050766	positive regulation of phagocytosis	2/6	52/12927	2.35623569120385e-4	0.00246095727747957	8.11001758375927e-4	ENSG00000095970/ENSG00000158869	2	174
GO:0051047	positive regulation of secretion	3/6	305/12927	2.46742328153162e-4	0.00253406226603475	8.35093307955779e-4	ENSG00000095970/ENSG00000135077/ENSG00000158869	3	174
GO:0032623	interleukin-2 production	2/6	54/12927	2.54176458295278e-4	0.00253406226603475	8.35093307955779e-4	ENSG00000135077/ENSG00000158869	2	174
GO:0034394	protein localization to cell surface	2/6	54/12927	2.54176458295278e-4	0.00253406226603475	8.35093307955779e-4	ENSG00000158869/ENSG00000011600	2	174
GO:0001910	regulation of leukocyte mediated cytotoxicity	2/6	56/12927	2.73424158070877e-4	0.00264578082368583	8.71909853910226e-4	ENSG00000135077/ENSG00000011600	2	174
GO:0010324	membrane invagination	2/6	59/12927	3.0359656908962e-4	0.00281361327409816	9.27218580169928e-4	ENSG00000095970/ENSG00000158869	2	174
GO:0032945	negative regulation of mononuclear cell proliferation	2/6	59/12927	3.0359656908962e-4	0.00281361327409816	9.27218580169928e-4	ENSG00000135077/ENSG00000011600	2	174
GO:0050672	negative regulation of lymphocyte proliferation	2/6	59/12927	3.0359656908962e-4	0.00281361327409816	9.27218580169928e-4	ENSG00000135077/ENSG00000011600	2	174
GO:0032642	regulation of chemokine production	2/6	60/12927	3.14000499863353e-4	0.00286961567930675	9.45674020056296e-4	ENSG00000095970/ENSG00000135077	2	174
GO:0032651	regulation of interleukin-1 beta production	2/6	61/12927	3.24577479329351e-4	0.00288610785673936	9.51108972145751e-4	ENSG00000095970/ENSG00000011600	2	174
GO:0070664	negative regulation of leukocyte proliferation	2/6	61/12927	3.24577479329351e-4	0.00288610785673936	9.51108972145751e-4	ENSG00000135077/ENSG00000011600	2	174
GO:0032602	chemokine production	2/6	66/12927	3.800542983673e-4	0.00326224143972248	0.00107506276848957	ENSG00000095970/ENSG00000135077	2	174
GO:0032755	positive regulation of interleukin-6 production	2/6	66/12927	3.800542983673e-4	0.00326224143972248	0.00107506276848957	ENSG00000158869/ENSG00000011600	2	174
GO:0031341	regulation of cell killing	2/6	67/12927	3.91667285316225e-4	0.00326224143972248	0.00107506276848957	ENSG00000135077/ENSG00000011600	2	174
GO:1901224	positive regulation of NIK/NF-kappaB signaling	2/6	67/12927	3.91667285316225e-4	0.00326224143972248	0.00107506276848957	ENSG00000095970/ENSG00000135077	2	174
GO:0045088	regulation of innate immune response	3/6	362/12927	4.09037720286463e-4	0.00336433524935616	0.00110870750498699	ENSG00000095970/ENSG00000135077/ENSG00000158869	3	174
GO:0032611	interleukin-1 beta production	2/6	69/12927	4.15410013099763e-4	0.00337456529160054	0.00111207878750554	ENSG00000095970/ENSG00000011600	2	174
GO:0050764	regulation of phagocytosis	2/6	73/12927	4.64959445021476e-4	0.00373101603444062	0.00122954615756642	ENSG00000095970/ENSG00000158869	2	174
GO:0002286	T cell activation involved in immune response	2/6	77/12927	5.17255062081449e-4	0.0039576026842976	0.00130421716999729	ENSG00000135077/ENSG00000158869	2	174
GO:0031349	positive regulation of defense response	3/6	395/12927	5.28673937372431e-4	0.00399847644587425	0.00131768700663909	ENSG00000095970/ENSG00000135077/ENSG00000158869	3	174
GO:0001909	leukocyte mediated cytotoxicity	2/6	79/12927	5.44430523575503e-4	0.00407085550582592	0.00134153932842767	ENSG00000135077/ENSG00000011600	2	174
GO:1902186	regulation of viral release from host cell	2/7	30/12927	1.08552304453731e-4	0.00487146150106694	0.00260072988724803	ENSG00000130724/ENSG00000130726	2	155
GO:0019076	viral release from host cell	2/7	34/12927	1.3985056940862e-4	0.00487146150106694	0.00260072988724803	ENSG00000130724/ENSG00000130726	2	155
GO:0035890	exit from host	2/7	34/12927	1.3985056940862e-4	0.00487146150106694	0.00260072988724803	ENSG00000130724/ENSG00000130726	2	155
GO:0035891	exit from host cell	2/7	34/12927	1.3985056940862e-4	0.00487146150106694	0.00260072988724803	ENSG00000130724/ENSG00000130726	2	155
GO:0052126	movement in host environment	2/7	34/12927	1.3985056940862e-4	0.00487146150106694	0.00260072988724803	ENSG00000130724/ENSG00000130726	2	155
GO:0052192	movement in environment of other organism involved in symbiotic interaction	2/7	34/12927	1.3985056940862e-4	0.00487146150106694	0.00260072988724803	ENSG00000130724/ENSG00000130726	2	155
GO:0000027	ribosomal large subunit assembly	7/65	27/12927	4.78211787251543e-11	1.23675462220227e-9	1.14562533425052e-9	ENSG00000105373/ENSG00000114391/ENSG00000122406/ENSG00000142676/ENSG00000172809/ENSG00000197958/ENSG00000089009	7	10
GO:0051444	negative regulation of ubiquitin-protein transferase activity	4/65	16/12927	1.01251313400965e-6	2.37307765783511e-5	2.19821930409989e-5	ENSG00000122406/ENSG00000125691/ENSG00000142676/ENSG00000171863	4	10
GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process	5/65	45/12927	2.87541640185232e-6	6.5350372769371e-5	6.05350821442594e-5	ENSG00000105373/ENSG00000122406/ENSG00000125691/ENSG00000142676/ENSG00000171863	5	10
GO:0051438	regulation of ubiquitin-protein transferase activity	5/65	48/12927	3.98340730435061e-6	8.29876521739711e-5	7.68727725400996e-5	ENSG00000122406/ENSG00000125691/ENSG00000140988/ENSG00000142676/ENSG00000171863	5	10
