ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0001501	skeletal system development	58/697	401/12927	4.30885875095606e-12	4.9476470607853e-9	4.39730374637042e-9	ENSG00000071553/ENSG00000072840/ENSG00000077092/ENSG00000087245/ENSG00000101144/ENSG00000101265/ENSG00000102575/ENSG00000105997/ENSG00000106004/ENSG00000106006/ENSG00000108821/ENSG00000111186/ENSG00000112175/ENSG00000120075/ENSG00000120093/ENSG00000122592/ENSG00000132561/ENSG00000133985/ENSG00000134575/ENSG00000142173/ENSG00000143369/ENSG00000143387/ENSG00000145423/ENSG00000147155/ENSG00000158195/ENSG00000160801/ENSG00000163359/ENSG00000164050/ENSG00000164692/ENSG00000166341/ENSG00000168542/ENSG00000169231/ENSG00000170776/ENSG00000173917/ENSG00000177030/ENSG00000182742/ENSG00000183160/ENSG00000184916/ENSG00000186480/ENSG00000187955/ENSG00000188064/ENSG00000197576/ENSG00000204262/ENSG00000260027/ENSG00000266524/ENSG00000038427/ENSG00000012174/ENSG00000080815/ENSG00000105996/ENSG00000108511/ENSG00000120149/ENSG00000078399/ENSG00000112210/ENSG00000142156/ENSG00000128606/ENSG00000133048/ENSG00000140937/ENSG00000104415	58	2
GO:0043062	extracellular structure organization	47/697	323/12927	4.11628732520483e-10	3.78122153693316e-7	3.36062363097776e-7	ENSG00000049540/ENSG00000087245/ENSG00000091986/ENSG00000101144/ENSG00000108821/ENSG00000111863/ENSG00000115414/ENSG00000116962/ENSG00000117122/ENSG00000122707/ENSG00000129038/ENSG00000130203/ENSG00000130635/ENSG00000135218/ENSG00000137675/ENSG00000138316/ENSG00000140678/ENSG00000142173/ENSG00000142875/ENSG00000143382/ENSG00000143387/ENSG00000145423/ENSG00000148848/ENSG00000150093/ENSG00000160255/ENSG00000163359/ENSG00000163520/ENSG00000164692/ENSG00000166482/ENSG00000168477/ENSG00000168542/ENSG00000169604/ENSG00000172987/ENSG00000174059/ENSG00000175899/ENSG00000182492/ENSG00000187955/ENSG00000197635/ENSG00000204262/ENSG00000038427/ENSG00000078098/ENSG00000077942/ENSG00000083444/ENSG00000097007/ENSG00000087116/ENSG00000142156/ENSG00000106624	47	2
GO:0030198	extracellular matrix organization	42/697	286/12927	2.71918780239173e-9	2.08153826273087e-6	1.85000180660967e-6	ENSG00000049540/ENSG00000087245/ENSG00000091986/ENSG00000108821/ENSG00000111863/ENSG00000115414/ENSG00000116962/ENSG00000117122/ENSG00000122707/ENSG00000129038/ENSG00000130635/ENSG00000137675/ENSG00000138316/ENSG00000140678/ENSG00000142173/ENSG00000143382/ENSG00000143387/ENSG00000145423/ENSG00000148848/ENSG00000150093/ENSG00000160255/ENSG00000163359/ENSG00000163520/ENSG00000164692/ENSG00000166482/ENSG00000168477/ENSG00000168542/ENSG00000169604/ENSG00000172987/ENSG00000175899/ENSG00000182492/ENSG00000187955/ENSG00000197635/ENSG00000204262/ENSG00000038427/ENSG00000078098/ENSG00000077942/ENSG00000083444/ENSG00000097007/ENSG00000087116/ENSG00000142156/ENSG00000106624	42	2
GO:0032963	collagen metabolic process	20/697	80/12927	5.45760134359004e-9	2.78519588567878e-6	2.47538924098739e-6	ENSG00000087245/ENSG00000108821/ENSG00000117984/ENSG00000130635/ENSG00000137675/ENSG00000138316/ENSG00000142552/ENSG00000143387/ENSG00000150093/ENSG00000164692/ENSG00000164733/ENSG00000166482/ENSG00000168477/ENSG00000181104/ENSG00000078098/ENSG00000011028/ENSG00000083444/ENSG00000113721/ENSG00000087116/ENSG00000116473	20	2
GO:0048514	blood vessel morphogenesis	55/697	478/12927	7.43102110265779e-8	2.43790570889337e-5	2.16672931098548e-5	ENSG00000087245/ENSG00000091879/ENSG00000105974/ENSG00000105997/ENSG00000106004/ENSG00000111863/ENSG00000115414/ENSG00000118762/ENSG00000120093/ENSG00000122592/ENSG00000122707/ENSG00000124212/ENSG00000125730/ENSG00000128602/ENSG00000130203/ENSG00000135046/ENSG00000138795/ENSG00000140678/ENSG00000143369/ENSG00000143494/ENSG00000144476/ENSG00000145147/ENSG00000145423/ENSG00000148848/ENSG00000150093/ENSG00000151617/ENSG00000154096/ENSG00000158195/ENSG00000160255/ENSG00000161381/ENSG00000164619/ENSG00000165197/ENSG00000166025/ENSG00000166135/ENSG00000166501/ENSG00000168542/ENSG00000174059/ENSG00000179348/ENSG00000181790/ENSG00000184304/ENSG00000185591/ENSG00000188064/ENSG00000214274/ENSG00000030582/ENSG00000078098/ENSG00000101017/ENSG00000113721/ENSG00000108175/ENSG00000097007/ENSG00000112902/ENSG00000061273/ENSG00000020181/ENSG00000133048/ENSG00000051382/ENSG00000116473	55	2
GO:1904018	positive regulation of vasculature development	26/697	150/12927	1.09460692940596e-7	2.95737036868327e-5	2.62841218095127e-5	ENSG00000091879/ENSG00000124212/ENSG00000125730/ENSG00000135046/ENSG00000140678/ENSG00000143369/ENSG00000143494/ENSG00000145423/ENSG00000148848/ENSG00000150093/ENSG00000160255/ENSG00000164619/ENSG00000165197/ENSG00000166135/ENSG00000166501/ENSG00000174059/ENSG00000179348/ENSG00000184304/ENSG00000185591/ENSG00000030582/ENSG00000101017/ENSG00000097007/ENSG00000112902/ENSG00000061273/ENSG00000133048/ENSG00000116473	26	2
GO:0048705	skeletal system morphogenesis	29/697	185/12927	1.95883547312508e-7	4.49846566403174e-5	3.99808629725213e-5	ENSG00000077092/ENSG00000087245/ENSG00000101144/ENSG00000102575/ENSG00000105997/ENSG00000106004/ENSG00000106006/ENSG00000108821/ENSG00000120075/ENSG00000120093/ENSG00000122592/ENSG00000132561/ENSG00000142173/ENSG00000145423/ENSG00000163359/ENSG00000169231/ENSG00000173917/ENSG00000182742/ENSG00000183160/ENSG00000186480/ENSG00000187955/ENSG00000197576/ENSG00000260027/ENSG00000080815/ENSG00000105996/ENSG00000108511/ENSG00000120149/ENSG00000112210/ENSG00000142156	29	2
GO:0045766	positive regulation of angiogenesis	24/697	135/12927	2.06526726049804e-7	4.51703453688928e-5	4.01458969233654e-5	ENSG00000091879/ENSG00000124212/ENSG00000125730/ENSG00000135046/ENSG00000140678/ENSG00000143369/ENSG00000143494/ENSG00000145423/ENSG00000148848/ENSG00000150093/ENSG00000160255/ENSG00000164619/ENSG00000165197/ENSG00000166501/ENSG00000174059/ENSG00000179348/ENSG00000184304/ENSG00000185591/ENSG00000030582/ENSG00000101017/ENSG00000097007/ENSG00000112902/ENSG00000061273/ENSG00000133048	24	2
GO:0001525	angiogenesis	47/697	406/12927	5.70982213969898e-7	1.19205514034716e-4	1.0594588640073e-4	ENSG00000087245/ENSG00000091879/ENSG00000105974/ENSG00000105997/ENSG00000106004/ENSG00000111863/ENSG00000115414/ENSG00000120093/ENSG00000122592/ENSG00000122707/ENSG00000124212/ENSG00000125730/ENSG00000135046/ENSG00000138795/ENSG00000140678/ENSG00000143369/ENSG00000143494/ENSG00000144476/ENSG00000145147/ENSG00000145423/ENSG00000148848/ENSG00000150093/ENSG00000151617/ENSG00000154096/ENSG00000158195/ENSG00000160255/ENSG00000161381/ENSG00000164619/ENSG00000165197/ENSG00000166025/ENSG00000166501/ENSG00000174059/ENSG00000179348/ENSG00000181790/ENSG00000184304/ENSG00000185591/ENSG00000214274/ENSG00000030582/ENSG00000078098/ENSG00000101017/ENSG00000113721/ENSG00000097007/ENSG00000112902/ENSG00000061273/ENSG00000020181/ENSG00000133048/ENSG00000051382	47	2
GO:0030335	positive regulation of cell migration	49/697	433/12927	6.44595437367152e-7	1.28722906253362e-4	1.14404627281914e-4	ENSG00000079691/ENSG00000086991/ENSG00000101144/ENSG00000105974/ENSG00000107099/ENSG00000108821/ENSG00000111186/ENSG00000115414/ENSG00000116584/ENSG00000124343/ENSG00000126218/ENSG00000128602/ENSG00000131504/ENSG00000133789/ENSG00000135046/ENSG00000137872/ENSG00000138182/ENSG00000138795/ENSG00000140678/ENSG00000144476/ENSG00000150093/ENSG00000154096/ENSG00000161921/ENSG00000165197/ENSG00000166025/ENSG00000173156/ENSG00000179348/ENSG00000181104/ENSG00000183049/ENSG00000184304/ENSG00000185591/ENSG00000198121/ENSG00000254087/ENSG00000002586/ENSG00000030582/ENSG00000101017/ENSG00000107562/ENSG00000113721/ENSG00000097007/ENSG00000112902/ENSG00000061273/ENSG00000020181/ENSG00000128512/ENSG00000103888/ENSG00000100739/ENSG00000100242/ENSG00000104415/ENSG00000150594/ENSG00000108854	49	2
GO:0048598	embryonic morphogenesis	51/697	460/12927	7.08711436914603e-7	1.35629651239532e-4	1.20543111945387e-4	ENSG00000077092/ENSG00000087245/ENSG00000101144/ENSG00000105997/ENSG00000106004/ENSG00000106006/ENSG00000112175/ENSG00000115414/ENSG00000117122/ENSG00000118762/ENSG00000120075/ENSG00000120093/ENSG00000122592/ENSG00000122707/ENSG00000128602/ENSG00000130635/ENSG00000138182/ENSG00000138795/ENSG00000142875/ENSG00000145423/ENSG00000148204/ENSG00000150093/ENSG00000160255/ENSG00000163913/ENSG00000164932/ENSG00000166823/ENSG00000168234/ENSG00000169083/ENSG00000173917/ENSG00000177030/ENSG00000179348/ENSG00000182742/ENSG00000184916/ENSG00000186480/ENSG00000188064/ENSG00000197576/ENSG00000204262/ENSG00000260027/ENSG00000080815/ENSG00000064309/ENSG00000105996/ENSG00000081059/ENSG00000108511/ENSG00000120149/ENSG00000108784/ENSG00000078399/ENSG00000097007/ENSG00000107829/ENSG00000142156/ENSG00000111087/ENSG00000109063	51	2
GO:0040017	positive regulation of locomotion	51/697	470/12927	1.35271707019165e-6	2.38962673207317e-4	2.12382056607417e-4	ENSG00000079691/ENSG00000086991/ENSG00000101144/ENSG00000105971/ENSG00000105974/ENSG00000107099/ENSG00000108821/ENSG00000111186/ENSG00000115414/ENSG00000116584/ENSG00000124343/ENSG00000126218/ENSG00000128602/ENSG00000131504/ENSG00000133789/ENSG00000135046/ENSG00000137872/ENSG00000138182/ENSG00000138795/ENSG00000140678/ENSG00000144476/ENSG00000145147/ENSG00000150093/ENSG00000154096/ENSG00000161921/ENSG00000165197/ENSG00000166025/ENSG00000173156/ENSG00000179348/ENSG00000181104/ENSG00000183049/ENSG00000184304/ENSG00000185591/ENSG00000198121/ENSG00000254087/ENSG00000002586/ENSG00000030582/ENSG00000101017/ENSG00000107562/ENSG00000113721/ENSG00000097007/ENSG00000112902/ENSG00000061273/ENSG00000020181/ENSG00000128512/ENSG00000103888/ENSG00000100739/ENSG00000100242/ENSG00000104415/ENSG00000150594/ENSG00000108854	51	2
GO:2000147	positive regulation of cell motility	49/697	447/12927	1.63588897750411e-6	2.68344216917013e-4	2.38495393036125e-4	ENSG00000079691/ENSG00000086991/ENSG00000101144/ENSG00000105974/ENSG00000107099/ENSG00000108821/ENSG00000111186/ENSG00000115414/ENSG00000116584/ENSG00000124343/ENSG00000126218/ENSG00000128602/ENSG00000131504/ENSG00000133789/ENSG00000135046/ENSG00000137872/ENSG00000138182/ENSG00000138795/ENSG00000140678/ENSG00000144476/ENSG00000150093/ENSG00000154096/ENSG00000161921/ENSG00000165197/ENSG00000166025/ENSG00000173156/ENSG00000179348/ENSG00000181104/ENSG00000183049/ENSG00000184304/ENSG00000185591/ENSG00000198121/ENSG00000254087/ENSG00000002586/ENSG00000030582/ENSG00000101017/ENSG00000107562/ENSG00000113721/ENSG00000097007/ENSG00000112902/ENSG00000061273/ENSG00000020181/ENSG00000128512/ENSG00000103888/ENSG00000100739/ENSG00000100242/ENSG00000104415/ENSG00000150594/ENSG00000108854	49	2
GO:0030199	collagen fibril organization	12/697	44/12927	2.34959714903224e-6	3.72127576051899e-4	3.30734582357424e-4	ENSG00000108821/ENSG00000130635/ENSG00000138316/ENSG00000145423/ENSG00000164692/ENSG00000168477/ENSG00000168542/ENSG00000187955/ENSG00000204262/ENSG00000083444/ENSG00000087116/ENSG00000106624	12	2
GO:0051272	positive regulation of cellular component movement	49/697	460/12927	3.7006333271978e-6	5.33114789804186e-4	4.73814650408662e-4	ENSG00000079691/ENSG00000086991/ENSG00000101144/ENSG00000105974/ENSG00000107099/ENSG00000108821/ENSG00000111186/ENSG00000115414/ENSG00000116584/ENSG00000124343/ENSG00000126218/ENSG00000128602/ENSG00000131504/ENSG00000133789/ENSG00000135046/ENSG00000137872/ENSG00000138182/ENSG00000138795/ENSG00000140678/ENSG00000144476/ENSG00000150093/ENSG00000154096/ENSG00000161921/ENSG00000165197/ENSG00000166025/ENSG00000173156/ENSG00000179348/ENSG00000181104/ENSG00000183049/ENSG00000184304/ENSG00000185591/ENSG00000198121/ENSG00000254087/ENSG00000002586/ENSG00000030582/ENSG00000101017/ENSG00000107562/ENSG00000113721/ENSG00000097007/ENSG00000112902/ENSG00000061273/ENSG00000020181/ENSG00000128512/ENSG00000103888/ENSG00000100739/ENSG00000100242/ENSG00000104415/ENSG00000150594/ENSG00000108854	49	2
GO:0030574	collagen catabolic process	10/697	32/12927	4.25342362751072e-6	5.91999233974446e-4	5.2614918110005e-4	ENSG00000087245/ENSG00000117984/ENSG00000137675/ENSG00000138316/ENSG00000143387/ENSG00000150093/ENSG00000164733/ENSG00000078098/ENSG00000011028/ENSG00000087116	10	2
GO:0061448	connective tissue development	28/697	209/12927	7.65092478384283e-6	9.47206712639622e-4	8.41845745039122e-4	ENSG00000072840/ENSG00000077092/ENSG00000081760/ENSG00000101144/ENSG00000105997/ENSG00000106004/ENSG00000108821/ENSG00000111186/ENSG00000112175/ENSG00000120093/ENSG00000130635/ENSG00000132561/ENSG00000140718/ENSG00000142173/ENSG00000143369/ENSG00000143387/ENSG00000145423/ENSG00000160801/ENSG00000163359/ENSG00000169231/ENSG00000174059/ENSG00000187955/ENSG00000188064/ENSG00000113721/ENSG00000120149/ENSG00000142156/ENSG00000133048/ENSG00000104415	28	2
